sales_order_id,customer_id,customer_level,order_created_at,promised_delivery_at,order_status,currency,order_amount,gross_profit,penalty_cost,sales_region,line_count,updated_at
SO-202603-000140,CUS-0048,A,2026-03-04T02:52:00+08:00,2026-03-06T14:52:00+08:00,at_risk,CNY,828328.45,382498.43,28991.5,上海,1,2026-03-20T02:52:00+08:00
SO-202507-000141,CUS-0016,C,2025-07-19T05:24:00+08:00,2025-07-26T05:24:00+08:00,delivered,CNY,8349051.36,2557411.2,66792.41,杭州,5,2025-08-28T05:24:00+08:00
SO-202508-000142,CUS-0117,C,2025-08-31T16:15:00+08:00,2025-09-07T16:15:00+08:00,confirmed,CNY,1397123.53,500002.26,11176.99,苏州,3,2025-09-13T16:15:00+08:00
SO-202509-000143,CUS-0021,B,2025-09-18T19:07:00+08:00,2025-09-22T19:07:00+08:00,cancelled,CNY,1975165.16,828983.71,35552.97,成都,5,2025-10-29T19:07:00+08:00
SO-202603-000144,CUS-0062,B,2026-03-19T03:15:00+08:00,2026-03-21T15:15:00+08:00,confirmed,CNY,5704878.98,2496698.84,102687.82,苏州,4,2026-04-27T03:15:00+08:00
SO-202510-000145,CUS-0019,B,2025-10-06T15:48:00+08:00,2025-10-10T03:48:00+08:00,cancelled,CNY,5432414.79,1911955.53,97783.47,合肥,5,2025-11-12T15:48:00+08:00
SO-202508-000146,CUS-0087,B,2025-08-22T13:17:00+08:00,2025-08-25T01:17:00+08:00,overdue,CNY,2087261.15,836911.65,37570.7,天津,4,2025-09-08T13:17:00+08:00
SO-202509-000147,CUS-0042,A,2025-09-06T23:21:00+08:00,2025-09-09T23:21:00+08:00,delivered,CNY,1040336.54,354143.42,36411.78,东莞,1,2025-10-21T23:21:00+08:00
SO-202512-000148,CUS-0065,A,2025-12-09T02:46:00+08:00,2025-12-11T02:46:00+08:00,delivered,CNY,4055957.0,1647590.87,141958.5,宁波,3,2025-12-17T02:46:00+08:00
SO-202511-000149,CUS-0052,C,2025-11-18T22:56:00+08:00,2025-11-23T10:56:00+08:00,delivered,CNY,3062404.71,1074278.82,24499.24,上海,3,2026-01-01T22:56:00+08:00
SO-202601-000150,CUS-0006,C,2026-01-19T05:27:00+08:00,2026-01-26T05:27:00+08:00,cancelled,CNY,1407773.14,317336.04,11262.19,杭州,4,2026-01-22T05:27:00+08:00
SO-202601-000151,CUS-0111,C,2026-01-12T19:56:00+08:00,2026-01-17T07:56:00+08:00,cancelled,CNY,11977395.33,4248169.56,95819.16,上海,5,2026-01-16T19:56:00+08:00
SO-202508-000152,CUS-0014,C,2025-08-16T15:17:00+08:00,2025-08-21T03:17:00+08:00,delivered,CNY,1931636.79,830115.54,15453.09,东莞,4,2025-09-03T15:17:00+08:00
SO-202510-000153,CUS-0024,B,2025-10-16T12:22:00+08:00,2025-10-20T12:22:00+08:00,confirmed,CNY,1212066.41,497151.39,21817.2,合肥,2,2025-11-04T12:22:00+08:00
SO-202510-000154,CUS-0002,B,2025-10-26T12:25:00+08:00,2025-10-30T12:25:00+08:00,delivered,CNY,1481982.56,593477.39,26675.69,杭州,2,2025-11-22T12:25:00+08:00
SO-202605-000155,CUS-0096,C,2026-05-27T08:41:00+08:00,2026-06-01T08:41:00+08:00,shipped,CNY,1005311.48,274250.88,8042.49,苏州,1,2026-06-01T08:41:00+08:00
SO-202508-000156,CUS-0108,B,2025-08-22T11:27:00+08:00,2025-08-24T23:27:00+08:00,delivered,CNY,1187683.31,537713.08,21378.3,上海,2,2025-10-03T11:27:00+08:00
SO-202508-000157,CUS-0036,B,2025-08-12T08:36:00+08:00,2025-08-15T20:36:00+08:00,confirmed,CNY,2286947.71,905522.4,41165.06,成都,4,2025-09-20T08:36:00+08:00
SO-202510-000158,CUS-0082,C,2025-10-08T19:44:00+08:00,2025-10-15T19:44:00+08:00,overdue,CNY,521557.13,209855.08,4172.46,武汉,1,2025-11-04T19:44:00+08:00
SO-202604-000159,CUS-0081,B,2026-04-14T23:36:00+08:00,2026-04-17T23:36:00+08:00,delivered,CNY,8374350.58,3424410.5,150738.31,天津,2,2026-05-08T23:36:00+08:00
SO-202601-000160,CUS-0046,B,2026-01-19T12:19:00+08:00,2026-01-23T12:19:00+08:00,delivered,CNY,1061728.52,433310.94,19111.11,青岛,2,2026-03-03T12:19:00+08:00
SO-202601-000161,CUS-0010,B,2026-01-12T19:23:00+08:00,2026-01-17T19:23:00+08:00,delivered,CNY,7052795.1,3086560.11,126950.31,合肥,5,2026-01-24T19:23:00+08:00
SO-202604-000162,CUS-0105,C,2026-04-05T01:28:00+08:00,2026-04-12T01:28:00+08:00,at_risk,CNY,3669594.84,1428627.54,29356.76,成都,5,2026-05-18T01:28:00+08:00
SO-202512-000163,CUS-0085,B,2025-12-07T23:01:00+08:00,2025-12-11T23:01:00+08:00,shipped,CNY,2918159.6,879059.74,52526.87,青岛,2,2025-12-19T23:01:00+08:00
SO-202510-000164,CUS-0068,A,2025-10-24T18:08:00+08:00,2025-10-28T18:08:00+08:00,delivered,CNY,6785982.14,2102732.35,237509.37,成都,3,2025-12-05T18:08:00+08:00
SO-202512-000165,CUS-0030,B,2025-12-23T14:04:00+08:00,2025-12-28T14:04:00+08:00,delivered,CNY,2550454.06,491240.61,45908.17,上海,3,2025-12-28T14:04:00+08:00
SO-202604-000166,CUS-0052,C,2026-04-04T17:59:00+08:00,2026-04-11T17:59:00+08:00,overdue,CNY,4975097.56,1764622.38,39800.78,上海,4,2026-05-17T17:59:00+08:00
SO-202508-000167,CUS-0048,A,2025-08-11T23:21:00+08:00,2025-08-15T23:21:00+08:00,delivered,CNY,4818748.01,2066252.21,168656.18,上海,5,2025-09-22T23:21:00+08:00
SO-202604-000168,CUS-0119,B,2026-04-16T09:37:00+08:00,2026-04-19T21:37:00+08:00,delivered,CNY,796450.36,301578.58,14336.11,苏州,3,2026-05-06T09:37:00+08:00
SO-202506-000169,CUS-0041,B,2025-06-30T06:01:00+08:00,2025-07-03T18:01:00+08:00,confirmed,CNY,212980.88,92997.08,3833.66,成都,3,2025-07-05T06:01:00+08:00
SO-202601-000170,CUS-0100,B,2026-01-17T12:30:00+08:00,2026-01-20T00:30:00+08:00,shipped,CNY,882161.41,327443.43,15878.91,成都,5,2026-01-26T12:30:00+08:00
SO-202511-000171,CUS-0105,C,2025-11-27T02:27:00+08:00,2025-12-02T02:27:00+08:00,at_risk,CNY,1845266.18,525800.38,14762.13,成都,1,2025-12-02T02:27:00+08:00
SO-202601-000172,CUS-0023,A,2026-01-29T16:08:00+08:00,2026-01-31T16:08:00+08:00,delivered,CNY,78137.29,33239.29,2734.81,青岛,1,2026-03-07T16:08:00+08:00
SO-202601-000173,CUS-0024,B,2026-01-27T19:37:00+08:00,2026-01-30T19:37:00+08:00,confirmed,CNY,1793043.15,815874.11,32274.78,合肥,4,2026-03-13T19:37:00+08:00
SO-202506-000174,CUS-0080,B,2025-06-30T10:38:00+08:00,2025-07-02T22:38:00+08:00,overdue,CNY,2876236.1,981534.23,51772.25,武汉,3,2025-07-15T10:38:00+08:00
SO-202601-000175,CUS-0080,B,2026-01-02T10:07:00+08:00,2026-01-04T22:07:00+08:00,confirmed,CNY,5330297.92,1867432.8,95945.36,武汉,3,2026-02-14T10:07:00+08:00
SO-202506-000176,CUS-0068,A,2025-06-15T18:36:00+08:00,2025-06-18T18:36:00+08:00,cancelled,CNY,2066136.05,816918.25,72314.76,成都,1,2025-07-15T18:36:00+08:00
SO-202506-000177,CUS-0090,B,2025-06-24T14:32:00+08:00,2025-06-28T02:32:00+08:00,shipped,CNY,4735628.03,1754204.7,85241.3,天津,3,2025-07-21T14:32:00+08:00
SO-202601-000178,CUS-0109,C,2026-01-16T22:01:00+08:00,2026-01-22T10:01:00+08:00,delivered,CNY,27901.26,7151.34,223.21,东莞,2,2026-03-02T22:01:00+08:00
SO-202510-000179,CUS-0021,B,2025-10-16T17:09:00+08:00,2025-10-21T17:09:00+08:00,at_risk,CNY,3862874.16,1368887.65,69531.73,成都,3,2025-11-19T17:09:00+08:00
SO-202605-000180,CUS-0063,B,2026-05-05T09:26:00+08:00,2026-05-09T09:26:00+08:00,delivered,CNY,1309804.63,564910.48,23576.48,杭州,1,2026-06-15T08:00:00+08:00
SO-202512-000181,CUS-0011,C,2025-12-22T13:05:00+08:00,2025-12-28T13:05:00+08:00,at_risk,CNY,4995809.31,1398924.7,39966.47,青岛,5,2026-01-05T13:05:00+08:00
SO-202511-000182,CUS-0087,B,2025-11-10T18:17:00+08:00,2025-11-14T06:17:00+08:00,cancelled,CNY,3344055.29,957357.0,60193.0,天津,3,2025-12-06T18:17:00+08:00
SO-202604-000183,CUS-0108,B,2026-04-15T18:09:00+08:00,2026-04-18T06:09:00+08:00,delivered,CNY,50563.36,20237.27,910.14,上海,1,2026-04-15T18:09:00+08:00
SO-202510-000184,CUS-0080,B,2025-10-28T14:44:00+08:00,2025-10-31T14:44:00+08:00,cancelled,CNY,3140478.48,1364556.68,56528.61,武汉,3,2025-12-02T14:44:00+08:00
SO-202510-000185,CUS-0065,A,2025-10-21T08:30:00+08:00,2025-10-23T08:30:00+08:00,delivered,CNY,639263.71,257246.34,22374.23,宁波,1,2025-11-30T08:30:00+08:00
SO-202606-000186,CUS-0079,C,2026-06-07T00:36:00+08:00,2026-06-13T00:36:00+08:00,delivered,CNY,3749775.58,1408706.25,29998.2,东莞,2,2026-06-15T08:00:00+08:00
SO-202511-000187,CUS-0047,B,2025-11-14T11:54:00+08:00,2025-11-18T11:54:00+08:00,delivered,CNY,7973155.47,3378599.16,143516.8,东莞,4,2025-12-19T11:54:00+08:00
SO-202511-000188,CUS-0082,C,2025-11-07T00:17:00+08:00,2025-11-12T12:17:00+08:00,confirmed,CNY,508489.03,148032.09,4067.91,武汉,2,2025-11-22T00:17:00+08:00
SO-202512-000189,CUS-0073,C,2025-12-19T23:27:00+08:00,2025-12-25T23:27:00+08:00,delivered,CNY,268172.03,53731.85,2145.38,成都,4,2026-02-02T23:27:00+08:00
SO-202603-000190,CUS-0001,C,2026-03-14T08:58:00+08:00,2026-03-19T08:58:00+08:00,cancelled,CNY,1006727.84,355502.4,8053.82,苏州,1,2026-03-19T08:58:00+08:00
SO-202508-000191,CUS-0030,B,2025-08-01T15:34:00+08:00,2025-08-05T15:34:00+08:00,confirmed,CNY,5125798.57,1462116.94,92264.37,上海,5,2025-08-04T15:34:00+08:00
SO-202606-000192,CUS-0014,C,2026-06-03T18:39:00+08:00,2026-06-09T18:39:00+08:00,shipped,CNY,4462513.06,1574581.99,35700.1,东莞,2,2026-06-15T08:00:00+08:00
SO-202510-000193,CUS-0105,C,2025-10-21T21:57:00+08:00,2025-10-26T21:57:00+08:00,at_risk,CNY,2202450.35,672395.24,17619.6,成都,4,2025-11-23T21:57:00+08:00
SO-202601-000194,CUS-0015,C,2026-01-15T23:36:00+08:00,2026-01-21T11:36:00+08:00,cancelled,CNY,423428.91,161899.14,3387.43,上海,3,2026-02-27T23:36:00+08:00
SO-202602-000195,CUS-0078,B,2026-02-27T18:04:00+08:00,2026-03-02T06:04:00+08:00,delivered,CNY,14686949.94,5883935.65,264365.1,武汉,5,2026-03-02T18:04:00+08:00
SO-202508-000196,CUS-0041,B,2025-08-30T06:02:00+08:00,2025-09-01T18:02:00+08:00,cancelled,CNY,6022735.35,2238565.93,108409.24,成都,3,2025-09-22T06:02:00+08:00
SO-202605-000197,CUS-0026,B,2026-05-20T17:33:00+08:00,2026-05-23T17:33:00+08:00,delivered,CNY,4799028.53,1710262.24,86382.51,天津,5,2026-06-10T17:33:00+08:00
SO-202507-000198,CUS-0100,B,2025-07-19T21:17:00+08:00,2025-07-22T21:17:00+08:00,shipped,CNY,398297.46,128634.99,7169.35,成都,2,2025-09-02T21:17:00+08:00
SO-202507-000199,CUS-0055,C,2025-07-26T19:56:00+08:00,2025-07-31T19:56:00+08:00,delivered,CNY,3305974.72,1153233.14,26447.8,上海,2,2025-08-08T19:56:00+08:00
SO-202601-000200,CUS-0024,B,2026-01-27T21:25:00+08:00,2026-01-31T09:25:00+08:00,delivered,CNY,8588527.03,3038393.33,154593.49,合肥,5,2026-02-05T21:25:00+08:00
SO-202605-000201,CUS-0045,B,2026-05-03T18:22:00+08:00,2026-05-08T18:22:00+08:00,delivered,CNY,285352.26,107641.65,5136.34,成都,1,2026-05-17T18:22:00+08:00
SO-202512-000202,CUS-0003,A,2025-12-26T21:08:00+08:00,2025-12-29T21:08:00+08:00,at_risk,CNY,1512548.15,531025.75,52939.19,杭州,3,2026-02-05T21:08:00+08:00
SO-202510-000203,CUS-0013,B,2025-10-04T03:20:00+08:00,2025-10-09T03:20:00+08:00,overdue,CNY,13926401.28,6116880.81,250675.22,成都,4,2025-11-16T03:20:00+08:00
SO-202603-000204,CUS-0083,B,2026-03-19T06:12:00+08:00,2026-03-22T06:12:00+08:00,delivered,CNY,536797.56,185229.22,9662.36,苏州,2,2026-04-02T06:12:00+08:00
SO-202603-000205,CUS-0011,C,2026-03-29T14:12:00+08:00,2026-04-03T14:12:00+08:00,overdue,CNY,7807436.75,2518527.88,62459.49,青岛,5,2026-05-03T14:12:00+08:00
SO-202604-000206,CUS-0019,B,2026-04-01T00:44:00+08:00,2026-04-05T00:44:00+08:00,overdue,CNY,1971646.53,728715.38,35489.64,合肥,3,2026-05-04T00:44:00+08:00
SO-202603-000207,CUS-0026,B,2026-03-04T01:43:00+08:00,2026-03-09T01:43:00+08:00,overdue,CNY,2928367.53,850301.94,52710.62,天津,3,2026-04-18T01:43:00+08:00
SO-202605-000208,CUS-0098,C,2026-05-20T16:09:00+08:00,2026-05-25T04:09:00+08:00,confirmed,CNY,1346316.67,485954.63,10770.53,青岛,1,2026-06-08T16:09:00+08:00
SO-202507-000209,CUS-0073,C,2025-07-08T18:50:00+08:00,2025-07-15T18:50:00+08:00,overdue,CNY,6519601.89,2575453.33,52156.82,成都,4,2025-08-16T18:50:00+08:00
SO-202508-000210,CUS-0116,C,2025-08-07T00:56:00+08:00,2025-08-13T00:56:00+08:00,delivered,CNY,4075454.16,1466136.74,32603.63,合肥,4,2025-08-27T00:56:00+08:00
SO-202509-000211,CUS-0061,B,2025-09-18T01:38:00+08:00,2025-09-21T01:38:00+08:00,overdue,CNY,291290.85,81964.29,5243.24,上海,2,2025-10-23T01:38:00+08:00
SO-202508-000212,CUS-0119,B,2025-08-23T14:58:00+08:00,2025-08-26T02:58:00+08:00,at_risk,CNY,46152.85,12370.45,830.75,苏州,1,2025-09-07T14:58:00+08:00
SO-202507-000213,CUS-0057,C,2025-07-26T04:06:00+08:00,2025-08-02T04:06:00+08:00,at_risk,CNY,73447.31,28885.44,587.58,成都,2,2025-08-25T04:06:00+08:00
SO-202509-000214,CUS-0089,B,2025-09-12T21:19:00+08:00,2025-09-16T21:19:00+08:00,overdue,CNY,4856322.88,2063510.36,87413.81,宁波,4,2025-09-17T21:19:00+08:00
SO-202512-000215,CUS-0006,C,2025-12-04T07:49:00+08:00,2025-12-09T07:49:00+08:00,delivered,CNY,901904.31,394731.66,7215.23,杭州,3,2025-12-06T07:49:00+08:00
SO-202511-000216,CUS-0014,C,2025-11-01T20:14:00+08:00,2025-11-07T20:14:00+08:00,delivered,CNY,976877.85,270759.45,7815.02,东莞,1,2025-12-06T20:14:00+08:00
SO-202602-000217,CUS-0109,C,2026-02-28T13:48:00+08:00,2026-03-06T01:48:00+08:00,confirmed,CNY,5357678.46,1958390.26,42861.43,东莞,5,2026-02-28T13:48:00+08:00
SO-202601-000218,CUS-0031,C,2026-01-07T21:45:00+08:00,2026-01-13T09:45:00+08:00,delivered,CNY,8314232.09,3256374.99,66513.86,青岛,4,2026-02-15T21:45:00+08:00
SO-202601-000219,CUS-0113,B,2026-01-29T15:32:00+08:00,2026-02-03T15:32:00+08:00,overdue,CNY,2686107.1,966292.83,48349.93,天津,5,2026-03-11T15:32:00+08:00
SO-202507-000220,CUS-0101,C,2025-07-11T12:42:00+08:00,2025-07-17T12:42:00+08:00,confirmed,CNY,4449704.45,1694096.06,35597.64,武汉,5,2025-08-04T12:42:00+08:00
SO-202605-000221,CUS-0048,A,2026-05-18T05:53:00+08:00,2026-05-22T05:53:00+08:00,shipped,CNY,3707275.16,1313269.2,129754.63,上海,5,2026-06-15T08:00:00+08:00
SO-202506-000222,CUS-0067,B,2025-06-21T12:30:00+08:00,2025-06-25T12:30:00+08:00,confirmed,CNY,2248789.46,900292.29,40478.21,青岛,4,2025-06-28T12:30:00+08:00
SO-202508-000223,CUS-0065,A,2025-08-26T01:38:00+08:00,2025-08-28T13:38:00+08:00,delivered,CNY,956625.6,395382.96,33481.9,宁波,2,2025-09-28T01:38:00+08:00
SO-202510-000224,CUS-0037,C,2025-10-04T06:41:00+08:00,2025-10-09T06:41:00+08:00,confirmed,CNY,635655.51,241071.4,5085.24,杭州,3,2025-10-25T06:41:00+08:00
SO-202605-000225,CUS-0058,C,2026-05-14T00:55:00+08:00,2026-05-18T12:55:00+08:00,delivered,CNY,5253364.46,1777982.56,42026.92,苏州,4,2026-06-15T08:00:00+08:00
SO-202507-000226,CUS-0013,B,2025-07-17T02:29:00+08:00,2025-07-21T02:29:00+08:00,shipped,CNY,6040205.77,2253280.5,108723.7,成都,5,2025-08-05T02:29:00+08:00
SO-202601-000227,CUS-0012,C,2026-01-11T16:52:00+08:00,2026-01-17T04:52:00+08:00,confirmed,CNY,5108413.08,1733785.82,40867.3,宁波,4,2026-02-02T16:52:00+08:00
SO-202511-000228,CUS-0057,C,2025-11-12T09:27:00+08:00,2025-11-17T09:27:00+08:00,confirmed,CNY,2659890.05,904686.01,21279.12,成都,5,2025-11-22T09:27:00+08:00
SO-202604-000229,CUS-0038,C,2026-04-20T07:34:00+08:00,2026-04-25T19:34:00+08:00,overdue,CNY,717732.68,223110.9,5741.86,宁波,3,2026-04-29T07:34:00+08:00
SO-202601-000230,CUS-0105,C,2026-01-21T08:40:00+08:00,2026-01-26T08:40:00+08:00,confirmed,CNY,1791160.14,618125.6,14329.28,成都,4,2026-01-24T08:40:00+08:00
SO-202508-000231,CUS-0110,B,2025-08-24T19:58:00+08:00,2025-08-28T07:58:00+08:00,delivered,CNY,6585714.2,2332454.94,118542.86,成都,4,2025-08-30T19:58:00+08:00
SO-202604-000232,CUS-0115,C,2026-04-28T19:00:00+08:00,2026-05-03T19:00:00+08:00,delivered,CNY,1207969.16,322666.04,9663.75,东莞,1,2026-05-21T19:00:00+08:00
SO-202511-000233,CUS-0075,C,2025-11-01T09:51:00+08:00,2025-11-05T21:51:00+08:00,confirmed,CNY,4119775.21,1132176.35,32958.2,成都,3,2025-11-08T09:51:00+08:00
SO-202512-000234,CUS-0119,B,2025-12-27T04:02:00+08:00,2026-01-01T04:02:00+08:00,shipped,CNY,3832228.6,1757937.23,68980.11,苏州,4,2026-01-16T04:02:00+08:00
SO-202602-000235,CUS-0083,B,2026-02-06T12:05:00+08:00,2026-02-09T00:05:00+08:00,at_risk,CNY,535803.67,201677.18,9644.47,苏州,1,2026-02-08T12:05:00+08:00
SO-202507-000236,CUS-0007,B,2025-07-12T09:51:00+08:00,2025-07-16T09:51:00+08:00,delivered,CNY,12763.26,5945.59,229.74,武汉,1,2025-07-15T09:51:00+08:00
SO-202511-000237,CUS-0025,B,2025-11-12T14:51:00+08:00,2025-11-16T02:51:00+08:00,confirmed,CNY,16154.35,7032.29,290.78,东莞,1,2025-12-06T14:51:00+08:00
SO-202604-000238,CUS-0094,C,2026-04-05T13:57:00+08:00,2026-04-11T13:57:00+08:00,at_risk,CNY,1125083.51,398721.68,9000.67,宁波,1,2026-04-13T13:57:00+08:00
SO-202510-000239,CUS-0007,B,2025-10-24T20:49:00+08:00,2025-10-27T20:49:00+08:00,delivered,CNY,1478536.35,683789.69,26613.65,武汉,2,2025-11-13T20:49:00+08:00
SO-202604-000240,CUS-0030,B,2026-04-04T18:33:00+08:00,2026-04-07T06:33:00+08:00,delivered,CNY,5293061.36,1941890.89,95275.1,上海,4,2026-04-16T18:33:00+08:00
SO-202510-000241,CUS-0119,B,2025-10-23T20:46:00+08:00,2025-10-26T08:46:00+08:00,delivered,CNY,3874476.56,1517702.71,69740.58,苏州,5,2025-11-08T20:46:00+08:00
SO-202506-000242,CUS-0061,B,2025-06-19T10:15:00+08:00,2025-06-24T10:15:00+08:00,delivered,CNY,93503.13,29940.57,1683.06,上海,1,2025-07-12T10:15:00+08:00
SO-202602-000243,CUS-0107,B,2026-02-08T16:25:00+08:00,2026-02-13T16:25:00+08:00,at_risk,CNY,9300399.75,4055759.61,167407.2,成都,5,2026-03-25T16:25:00+08:00
SO-202512-000244,CUS-0025,B,2025-12-08T21:23:00+08:00,2025-12-11T09:23:00+08:00,confirmed,CNY,597243.15,237406.05,10750.38,东莞,1,2025-12-11T21:23:00+08:00
SO-202510-000245,CUS-0051,C,2025-10-20T12:26:00+08:00,2025-10-27T12:26:00+08:00,cancelled,CNY,7782640.8,2092723.49,62261.13,武汉,4,2025-10-23T12:26:00+08:00
SO-202509-000246,CUS-0086,B,2025-09-09T06:33:00+08:00,2025-09-14T06:33:00+08:00,confirmed,CNY,6819098.52,2510825.63,122743.77,青岛,4,2025-09-27T06:33:00+08:00
SO-202602-000247,CUS-0100,B,2026-02-25T09:53:00+08:00,2026-03-01T09:53:00+08:00,delivered,CNY,218067.1,72629.06,3925.21,成都,1,2026-03-02T09:53:00+08:00
SO-202509-000248,CUS-0062,B,2025-09-19T20:32:00+08:00,2025-09-24T20:32:00+08:00,delivered,CNY,1504510.03,642068.07,27081.18,苏州,1,2025-10-04T20:32:00+08:00
SO-202510-000249,CUS-0094,C,2025-10-29T02:22:00+08:00,2025-11-02T14:22:00+08:00,confirmed,CNY,7555621.55,2414960.11,60444.97,宁波,4,2025-11-02T02:22:00+08:00
SO-202602-000250,CUS-0006,C,2026-02-20T17:04:00+08:00,2026-02-26T17:04:00+08:00,at_risk,CNY,3191331.41,1009892.57,25530.65,杭州,5,2026-03-27T17:04:00+08:00
SO-202605-000251,CUS-0021,B,2026-05-15T03:36:00+08:00,2026-05-18T15:36:00+08:00,at_risk,CNY,5115747.45,1703767.98,92083.45,成都,5,2026-06-15T08:00:00+08:00
SO-202606-000252,CUS-0059,C,2026-06-06T12:18:00+08:00,2026-06-12T00:18:00+08:00,delivered,CNY,5902891.02,2158658.98,47223.13,天津,4,2026-06-10T12:18:00+08:00
SO-202512-000253,CUS-0115,C,2025-12-20T21:31:00+08:00,2025-12-25T09:31:00+08:00,delivered,CNY,2949985.19,967230.2,23599.88,东莞,5,2025-12-22T21:31:00+08:00
SO-202604-000254,CUS-0026,B,2026-04-16T14:26:00+08:00,2026-04-21T14:26:00+08:00,confirmed,CNY,508229.25,143757.85,9148.13,天津,3,2026-05-13T14:26:00+08:00
SO-202603-000255,CUS-0108,B,2026-03-20T12:00:00+08:00,2026-03-24T12:00:00+08:00,delivered,CNY,1653787.76,752303.04,29768.18,上海,1,2026-04-30T12:00:00+08:00
SO-202606-000256,CUS-0048,A,2026-06-10T21:49:00+08:00,2026-06-13T09:49:00+08:00,confirmed,CNY,1846916.9,601192.15,64642.09,上海,5,2026-06-15T08:00:00+08:00
SO-202508-000257,CUS-0020,B,2025-08-20T11:43:00+08:00,2025-08-22T23:43:00+08:00,at_risk,CNY,853584.57,207955.38,15364.52,宁波,1,2025-09-09T11:43:00+08:00
SO-202507-000258,CUS-0057,C,2025-07-18T08:39:00+08:00,2025-07-23T20:39:00+08:00,shipped,CNY,3031480.29,1240938.59,24251.84,成都,3,2025-07-24T08:39:00+08:00
SO-202604-000259,CUS-0068,A,2026-04-28T12:24:00+08:00,2026-05-01T00:24:00+08:00,shipped,CNY,2891103.4,446733.18,101188.62,成都,1,2026-05-20T12:24:00+08:00
SO-202510-000260,CUS-0012,C,2025-10-03T11:36:00+08:00,2025-10-09T11:36:00+08:00,overdue,CNY,3820666.67,1107704.33,30565.33,宁波,5,2025-10-09T11:36:00+08:00
SO-202603-000261,CUS-0087,B,2026-03-09T13:46:00+08:00,2026-03-13T01:46:00+08:00,cancelled,CNY,856506.93,230652.32,15417.12,天津,3,2026-04-21T13:46:00+08:00
SO-202506-000262,CUS-0038,C,2025-06-17T08:06:00+08:00,2025-06-22T08:06:00+08:00,confirmed,CNY,8794865.08,3896668.91,70358.92,宁波,5,2025-07-12T08:06:00+08:00
SO-202603-000263,CUS-0117,C,2026-03-23T02:55:00+08:00,2026-03-28T02:55:00+08:00,delivered,CNY,7319767.24,2756166.01,58558.14,苏州,5,2026-04-10T02:55:00+08:00
SO-202507-000264,CUS-0029,B,2025-07-12T08:51:00+08:00,2025-07-15T08:51:00+08:00,cancelled,CNY,1559139.36,536510.36,28064.51,武汉,2,2025-07-30T08:51:00+08:00
SO-202509-000265,CUS-0119,B,2025-09-13T12:36:00+08:00,2025-09-18T12:36:00+08:00,delivered,CNY,3403128.56,1456821.91,61256.31,苏州,4,2025-10-18T12:36:00+08:00
SO-202606-000266,CUS-0046,B,2026-06-12T03:48:00+08:00,2026-06-14T15:48:00+08:00,shipped,CNY,2752302.32,942578.3,49541.44,青岛,4,2026-06-15T08:00:00+08:00
SO-202601-000267,CUS-0031,C,2026-01-26T21:28:00+08:00,2026-01-31T21:28:00+08:00,shipped,CNY,845855.09,240742.64,6766.84,青岛,1,2026-02-07T21:28:00+08:00
SO-202603-000268,CUS-0012,C,2026-03-25T15:21:00+08:00,2026-03-30T03:21:00+08:00,delivered,CNY,3940482.58,1666902.21,31523.86,宁波,3,2026-04-26T15:21:00+08:00
SO-202512-000269,CUS-0038,C,2025-12-17T08:21:00+08:00,2025-12-22T08:21:00+08:00,delivered,CNY,945903.64,352063.21,7567.23,宁波,4,2026-01-21T08:21:00+08:00
SO-202602-000270,CUS-0026,B,2026-02-13T18:28:00+08:00,2026-02-17T06:28:00+08:00,overdue,CNY,5351143.42,1483322.87,96320.58,天津,1,2026-02-16T18:28:00+08:00
SO-202603-000271,CUS-0002,B,2026-03-29T04:01:00+08:00,2026-04-01T16:01:00+08:00,delivered,CNY,3438556.39,1235711.03,61894.01,杭州,4,2026-04-16T04:01:00+08:00
SO-202512-000272,CUS-0106,A,2025-12-12T14:57:00+08:00,2025-12-14T14:57:00+08:00,shipped,CNY,456455.3,103065.34,15975.94,天津,1,2026-01-17T14:57:00+08:00
SO-202603-000273,CUS-0113,B,2026-03-23T10:17:00+08:00,2026-03-26T10:17:00+08:00,cancelled,CNY,1626772.22,798869.26,29281.9,天津,2,2026-04-16T10:17:00+08:00
SO-202509-000274,CUS-0044,B,2025-09-08T06:19:00+08:00,2025-09-11T06:19:00+08:00,delivered,CNY,3460112.48,1049799.09,62282.02,宁波,4,2025-09-23T06:19:00+08:00
SO-202507-000275,CUS-0038,C,2025-07-11T00:19:00+08:00,2025-07-17T00:19:00+08:00,overdue,CNY,847111.65,372405.33,6776.89,宁波,2,2025-08-23T00:19:00+08:00
SO-202506-000276,CUS-0100,B,2025-06-25T17:25:00+08:00,2025-06-29T17:25:00+08:00,delivered,CNY,2036343.73,827894.65,36654.19,成都,3,2025-07-19T17:25:00+08:00
SO-202509-000277,CUS-0063,B,2025-09-26T12:20:00+08:00,2025-09-30T12:20:00+08:00,delivered,CNY,402048.15,144931.56,7236.87,杭州,5,2025-10-12T12:20:00+08:00
SO-202507-000278,CUS-0104,C,2025-07-22T00:40:00+08:00,2025-07-29T00:40:00+08:00,shipped,CNY,1220794.37,435970.04,9766.35,武汉,5,2025-08-23T00:40:00+08:00
SO-202510-000279,CUS-0016,C,2025-10-04T07:17:00+08:00,2025-10-10T07:17:00+08:00,delivered,CNY,50313.14,14607.38,402.51,杭州,1,2025-11-16T07:17:00+08:00
