movement_id,material_id,warehouse_id,movement_type,quantity,unit_cost,reference_type,reference_id,movement_at,operator
MOV-00000210,MAT-0105,WH-06,issue,-2209,600.14,sales_order,REF-514176,2026-05-02T22:24:00+08:00,仓储用户33
MOV-00000211,MAT-0097,WH-05,receipt,4537,767.52,sales_order,REF-327230,2025-07-21T10:55:00+08:00,仓储用户32
MOV-00000212,MAT-0211,WH-03,receipt,6819,860.1,sales_order,REF-207202,2026-05-12T10:44:00+08:00,仓储用户43
MOV-00000213,MAT-0072,WH-05,adjustment,3281,868.52,manual,REF-199250,2026-05-06T00:07:00+08:00,仓储用户38
MOV-00000214,MAT-0091,WH-01,issue,-305,65.05,sales_order,REF-546691,2026-04-02T09:28:00+08:00,仓储用户42
MOV-00000215,MAT-0217,WH-01,receipt,1772,283.44,production_order,REF-270189,2025-11-18T19:34:00+08:00,仓储用户13
MOV-00000216,MAT-0092,WH-01,issue,-4466,152.17,sales_order,REF-502755,2025-08-09T08:11:00+08:00,仓储用户28
MOV-00000217,MAT-0040,WH-06,issue,-5202,23.46,manual,REF-936683,2026-02-10T15:59:00+08:00,仓储用户11
MOV-00000218,MAT-0197,WH-04,receipt,6121,351.73,purchase_order,REF-191156,2026-02-27T15:22:00+08:00,仓储用户44
MOV-00000219,MAT-0235,WH-02,receipt,2702,145.23,purchase_order,REF-811555,2026-05-09T03:33:00+08:00,仓储用户21
MOV-00000220,MAT-0106,WH-04,adjustment,4437,608.12,production_order,REF-360606,2025-10-26T13:02:00+08:00,仓储用户30
MOV-00000221,MAT-0108,WH-01,transfer_out,-6833,248.6,production_order,REF-922738,2026-06-06T07:45:00+08:00,仓储用户22
MOV-00000222,MAT-0227,WH-01,receipt,3707,750.29,manual,REF-299732,2025-11-30T11:34:00+08:00,仓储用户01
MOV-00000223,MAT-0051,WH-02,issue,-6360,45.08,production_order,REF-042407,2025-12-03T15:56:00+08:00,仓储用户22
MOV-00000224,MAT-0007,WH-01,receipt,63,1079.96,purchase_order,REF-848026,2025-08-11T06:56:00+08:00,仓储用户14
MOV-00000225,MAT-0095,WH-04,receipt,3908,323.1,purchase_order,REF-728289,2025-12-02T15:12:00+08:00,仓储用户09
MOV-00000226,MAT-0098,WH-02,adjustment,772,86.69,production_order,REF-497377,2026-05-29T19:34:00+08:00,仓储用户02
MOV-00000227,MAT-0158,WH-02,adjustment,4901,36.67,sales_order,REF-188609,2025-08-13T19:13:00+08:00,仓储用户43
MOV-00000228,MAT-0172,WH-06,issue,-1479,561.85,sales_order,REF-004218,2025-06-21T19:49:00+08:00,仓储用户20
MOV-00000229,MAT-0034,WH-06,issue,-7315,39.35,production_order,REF-847903,2026-03-12T08:09:00+08:00,仓储用户43
MOV-00000230,MAT-0042,WH-01,transfer_out,-701,447.13,purchase_order,REF-424609,2025-11-02T05:21:00+08:00,仓储用户27
MOV-00000231,MAT-0181,WH-02,transfer_in,3233,210.02,purchase_order,REF-024203,2025-08-05T16:09:00+08:00,仓储用户26
MOV-00000232,MAT-0205,WH-06,issue,-7795,298.28,manual,REF-088185,2025-07-21T07:12:00+08:00,仓储用户25
MOV-00000233,MAT-0100,WH-03,transfer_in,3783,282.58,production_order,REF-045305,2026-06-05T13:40:00+08:00,仓储用户07
MOV-00000234,MAT-0195,WH-06,issue,-6187,1.37,sales_order,REF-592714,2025-12-15T23:49:00+08:00,仓储用户21
MOV-00000235,MAT-0198,WH-06,receipt,4218,17.52,sales_order,REF-733471,2025-07-03T19:35:00+08:00,仓储用户16
MOV-00000236,MAT-0174,WH-05,issue,-7869,4.39,sales_order,REF-376237,2026-05-30T07:13:00+08:00,仓储用户09
MOV-00000237,MAT-0063,WH-02,issue,-2415,94.79,production_order,REF-155539,2025-11-24T10:33:00+08:00,仓储用户45
MOV-00000238,MAT-0031,WH-04,quality_hold,-6882,568.88,sales_order,REF-784416,2025-09-27T04:16:00+08:00,仓储用户16
MOV-00000239,MAT-0045,WH-01,quality_hold,-6371,22.0,production_order,REF-905763,2025-07-11T06:59:00+08:00,仓储用户08
MOV-00000240,MAT-0070,WH-04,transfer_in,6025,120.93,purchase_order,REF-572364,2025-12-23T09:07:00+08:00,仓储用户05
MOV-00000241,MAT-0181,WH-02,transfer_out,-1232,210.02,manual,REF-886378,2025-10-23T04:23:00+08:00,仓储用户44
MOV-00000242,MAT-0022,WH-04,issue,-2229,65.56,production_order,REF-854622,2025-12-10T02:28:00+08:00,仓储用户20
MOV-00000243,MAT-0190,WH-01,issue,-7461,151.75,purchase_order,REF-764281,2026-01-29T15:40:00+08:00,仓储用户20
MOV-00000244,MAT-0231,WH-05,receipt,7512,293.15,production_order,REF-989739,2025-06-27T00:13:00+08:00,仓储用户20
MOV-00000245,MAT-0151,WH-05,transfer_out,-3256,135.38,production_order,REF-224874,2026-01-01T16:03:00+08:00,仓储用户05
MOV-00000246,MAT-0145,WH-06,receipt,7284,89.41,purchase_order,REF-533354,2025-08-04T22:27:00+08:00,仓储用户13
MOV-00000247,MAT-0187,WH-04,quality_hold,-932,27.18,purchase_order,REF-579493,2025-09-02T22:31:00+08:00,仓储用户44
MOV-00000248,MAT-0060,WH-06,transfer_in,3460,481.55,production_order,REF-556739,2026-03-27T13:11:00+08:00,仓储用户36
MOV-00000249,MAT-0156,WH-03,issue,-149,16.48,sales_order,REF-665670,2026-01-29T09:57:00+08:00,仓储用户23
MOV-00000250,MAT-0172,WH-05,transfer_in,5157,561.85,sales_order,REF-876029,2025-09-05T04:51:00+08:00,仓储用户18
MOV-00000251,MAT-0093,WH-04,transfer_out,-4075,911.12,sales_order,REF-020779,2025-09-13T21:33:00+08:00,仓储用户25
MOV-00000252,MAT-0236,WH-02,receipt,5992,515.16,sales_order,REF-301358,2025-07-05T16:40:00+08:00,仓储用户29
MOV-00000253,MAT-0171,WH-05,adjustment,4178,1091.83,manual,REF-488498,2026-01-29T09:41:00+08:00,仓储用户10
MOV-00000254,MAT-0143,WH-01,issue,-6155,930.89,sales_order,REF-512286,2025-07-15T09:18:00+08:00,仓储用户43
MOV-00000255,MAT-0155,WH-05,receipt,7872,101.07,manual,REF-587449,2026-04-27T07:17:00+08:00,仓储用户30
MOV-00000256,MAT-0044,WH-03,adjustment,281,14.35,purchase_order,REF-636783,2025-09-08T10:11:00+08:00,仓储用户21
MOV-00000257,MAT-0065,WH-02,receipt,1655,365.72,sales_order,REF-453732,2025-10-31T09:34:00+08:00,仓储用户01
MOV-00000258,MAT-0003,WH-01,adjustment,1194,267.98,sales_order,REF-592713,2025-10-05T08:50:00+08:00,仓储用户13
MOV-00000259,MAT-0137,WH-01,receipt,7696,993.56,sales_order,REF-168377,2026-01-27T07:48:00+08:00,仓储用户12
MOV-00000260,MAT-0063,WH-04,issue,-1342,94.79,production_order,REF-873654,2026-02-25T20:50:00+08:00,仓储用户14
MOV-00000261,MAT-0040,WH-03,receipt,675,23.46,production_order,REF-185358,2025-07-09T13:34:00+08:00,仓储用户15
MOV-00000262,MAT-0173,WH-04,receipt,814,777.01,production_order,REF-587404,2026-01-25T09:07:00+08:00,仓储用户11
MOV-00000263,MAT-0133,WH-02,transfer_out,-3086,46.05,production_order,REF-317200,2026-04-20T00:05:00+08:00,仓储用户16
MOV-00000264,MAT-0205,WH-03,issue,-5920,298.28,manual,REF-808829,2026-06-02T12:54:00+08:00,仓储用户17
MOV-00000265,MAT-0218,WH-03,issue,-7915,154.04,sales_order,REF-909597,2026-04-14T21:31:00+08:00,仓储用户38
MOV-00000266,MAT-0073,WH-01,transfer_in,4478,20.7,manual,REF-557117,2026-03-13T14:57:00+08:00,仓储用户17
MOV-00000267,MAT-0122,WH-02,issue,-4674,77.46,sales_order,REF-162501,2025-06-26T15:31:00+08:00,仓储用户26
MOV-00000268,MAT-0014,WH-05,transfer_out,-4394,252.49,production_order,REF-989551,2025-11-06T05:55:00+08:00,仓储用户36
MOV-00000269,MAT-0204,WH-01,receipt,4188,185.62,sales_order,REF-444367,2025-07-29T22:29:00+08:00,仓储用户12
MOV-00000270,MAT-0205,WH-01,issue,-3396,298.28,sales_order,REF-897402,2025-07-21T22:32:00+08:00,仓储用户15
MOV-00000271,MAT-0017,WH-03,quality_hold,-1472,73.54,purchase_order,REF-330420,2025-10-25T06:52:00+08:00,仓储用户21
MOV-00000272,MAT-0230,WH-03,transfer_in,4274,890.27,purchase_order,REF-110167,2026-02-23T12:46:00+08:00,仓储用户42
MOV-00000273,MAT-0212,WH-02,transfer_out,-2035,313.48,manual,REF-122731,2026-03-05T03:54:00+08:00,仓储用户38
MOV-00000274,MAT-0161,WH-01,transfer_out,-7852,433.3,sales_order,REF-185271,2026-01-08T22:32:00+08:00,仓储用户06
MOV-00000275,MAT-0174,WH-04,receipt,7556,4.39,production_order,REF-507987,2025-08-04T20:43:00+08:00,仓储用户24
MOV-00000276,MAT-0047,WH-01,receipt,1910,413.44,production_order,REF-237902,2025-10-05T05:22:00+08:00,仓储用户04
MOV-00000277,MAT-0067,WH-01,receipt,3063,57.07,production_order,REF-023981,2025-11-25T04:24:00+08:00,仓储用户12
MOV-00000278,MAT-0083,WH-01,transfer_in,1175,246.81,production_order,REF-487735,2025-09-17T20:19:00+08:00,仓储用户19
MOV-00000279,MAT-0124,WH-06,issue,-5089,449.98,production_order,REF-371129,2025-07-26T02:23:00+08:00,仓储用户06
MOV-00000280,MAT-0214,WH-06,issue,-6087,152.9,purchase_order,REF-526335,2025-08-26T21:55:00+08:00,仓储用户18
MOV-00000281,MAT-0053,WH-04,issue,-348,28.19,sales_order,REF-387496,2025-09-27T17:48:00+08:00,仓储用户40
MOV-00000282,MAT-0175,WH-04,receipt,3514,464.71,manual,REF-293545,2026-05-02T14:10:00+08:00,仓储用户14
MOV-00000283,MAT-0087,WH-01,issue,-7573,36.24,purchase_order,REF-269536,2026-03-08T12:05:00+08:00,仓储用户13
MOV-00000284,MAT-0180,WH-02,transfer_in,1294,152.18,sales_order,REF-271213,2025-06-30T21:44:00+08:00,仓储用户10
MOV-00000285,MAT-0216,WH-05,receipt,7766,120.11,purchase_order,REF-149003,2026-03-21T03:29:00+08:00,仓储用户03
MOV-00000286,MAT-0164,WH-01,transfer_out,-3874,609.94,manual,REF-611522,2026-04-20T19:10:00+08:00,仓储用户21
MOV-00000287,MAT-0134,WH-05,adjustment,7979,209.34,production_order,REF-276023,2025-11-09T00:00:00+08:00,仓储用户19
MOV-00000288,MAT-0011,WH-05,issue,-99,7.25,production_order,REF-933024,2025-08-12T02:23:00+08:00,仓储用户34
MOV-00000289,MAT-0144,WH-04,receipt,2468,11.29,manual,REF-827458,2026-03-20T01:25:00+08:00,仓储用户12
MOV-00000290,MAT-0169,WH-01,receipt,3439,37.41,production_order,REF-794582,2026-04-26T00:04:00+08:00,仓储用户20
MOV-00000291,MAT-0148,WH-02,receipt,1839,6.48,manual,REF-672103,2026-05-30T10:26:00+08:00,仓储用户17
MOV-00000292,MAT-0025,WH-04,receipt,3317,707.23,sales_order,REF-878036,2025-09-10T10:31:00+08:00,仓储用户44
MOV-00000293,MAT-0059,WH-02,receipt,5796,744.15,manual,REF-316028,2025-07-25T09:41:00+08:00,仓储用户06
MOV-00000294,MAT-0088,WH-04,issue,-4698,447.49,sales_order,REF-831140,2025-06-17T03:46:00+08:00,仓储用户27
MOV-00000295,MAT-0056,WH-01,transfer_in,7517,296.98,sales_order,REF-108221,2025-08-27T19:07:00+08:00,仓储用户15
MOV-00000296,MAT-0230,WH-02,issue,-6384,890.27,sales_order,REF-793559,2025-08-17T07:57:00+08:00,仓储用户18
MOV-00000297,MAT-0106,WH-06,transfer_in,7004,608.12,manual,REF-004758,2026-04-03T02:42:00+08:00,仓储用户17
MOV-00000298,MAT-0216,WH-05,transfer_out,-7836,120.11,manual,REF-998107,2025-12-11T01:37:00+08:00,仓储用户26
MOV-00000299,MAT-0212,WH-03,receipt,1972,313.48,sales_order,REF-305608,2026-02-21T22:34:00+08:00,仓储用户28
MOV-00000300,MAT-0086,WH-03,receipt,3700,94.14,sales_order,REF-874089,2025-07-29T13:41:00+08:00,仓储用户13
MOV-00000301,MAT-0210,WH-03,transfer_in,7850,61.61,production_order,REF-744215,2025-08-13T22:03:00+08:00,仓储用户08
MOV-00000302,MAT-0229,WH-02,transfer_in,2438,335.06,production_order,REF-237748,2026-06-05T19:30:00+08:00,仓储用户32
MOV-00000303,MAT-0136,WH-06,issue,-680,690.84,production_order,REF-850494,2025-07-07T21:26:00+08:00,仓储用户34
MOV-00000304,MAT-0133,WH-06,adjustment,4821,46.05,purchase_order,REF-582072,2026-04-15T18:36:00+08:00,仓储用户34
MOV-00000305,MAT-0146,WH-02,transfer_out,-3621,506.1,sales_order,REF-921521,2026-01-05T09:58:00+08:00,仓储用户01
MOV-00000306,MAT-0198,WH-04,issue,-1250,17.52,manual,REF-916491,2026-05-15T19:35:00+08:00,仓储用户20
MOV-00000307,MAT-0195,WH-03,issue,-2538,1.37,manual,REF-168266,2025-10-04T05:05:00+08:00,仓储用户41
MOV-00000308,MAT-0189,WH-03,issue,-1901,844.68,production_order,REF-344690,2025-08-07T02:21:00+08:00,仓储用户28
MOV-00000309,MAT-0041,WH-03,issue,-3463,346.11,purchase_order,REF-725242,2025-09-26T19:15:00+08:00,仓储用户33
MOV-00000310,MAT-0081,WH-03,issue,-1226,523.81,production_order,REF-677783,2026-02-02T02:13:00+08:00,仓储用户32
MOV-00000311,MAT-0104,WH-06,receipt,1048,728.18,purchase_order,REF-160075,2026-05-04T06:27:00+08:00,仓储用户19
MOV-00000312,MAT-0231,WH-01,quality_hold,-664,293.15,purchase_order,REF-150051,2026-04-30T14:52:00+08:00,仓储用户42
MOV-00000313,MAT-0078,WH-06,receipt,7599,213.52,purchase_order,REF-553661,2026-06-01T19:44:00+08:00,仓储用户32
MOV-00000314,MAT-0054,WH-01,transfer_out,-5193,658.09,manual,REF-719862,2026-06-03T08:03:00+08:00,仓储用户29
MOV-00000315,MAT-0132,WH-05,transfer_in,4592,39.22,manual,REF-058826,2025-10-06T07:15:00+08:00,仓储用户28
MOV-00000316,MAT-0056,WH-06,issue,-4444,296.98,manual,REF-096692,2026-03-09T20:43:00+08:00,仓储用户22
MOV-00000317,MAT-0055,WH-02,issue,-4247,487.14,production_order,REF-166597,2026-01-02T01:50:00+08:00,仓储用户12
MOV-00000318,MAT-0198,WH-04,issue,-6370,17.52,manual,REF-678447,2025-08-02T00:07:00+08:00,仓储用户41
MOV-00000319,MAT-0151,WH-05,receipt,3668,135.38,manual,REF-439756,2025-11-07T06:27:00+08:00,仓储用户32
MOV-00000320,MAT-0217,WH-05,issue,-7804,283.44,production_order,REF-779770,2025-10-21T10:48:00+08:00,仓储用户11
MOV-00000321,MAT-0210,WH-03,transfer_in,6075,61.61,production_order,REF-144694,2026-01-11T17:43:00+08:00,仓储用户18
MOV-00000322,MAT-0191,WH-01,issue,-1999,307.48,production_order,REF-061522,2025-12-04T02:15:00+08:00,仓储用户41
MOV-00000323,MAT-0178,WH-01,transfer_out,-574,349.25,manual,REF-273738,2025-07-31T14:29:00+08:00,仓储用户20
MOV-00000324,MAT-0003,WH-06,transfer_in,7243,267.98,sales_order,REF-058566,2025-09-25T19:02:00+08:00,仓储用户23
MOV-00000325,MAT-0104,WH-06,receipt,5211,728.18,manual,REF-654301,2026-03-10T10:32:00+08:00,仓储用户05
MOV-00000326,MAT-0053,WH-04,transfer_out,-180,28.19,production_order,REF-925100,2025-09-15T22:45:00+08:00,仓储用户19
MOV-00000327,MAT-0008,WH-04,transfer_out,-1538,357.22,purchase_order,REF-704366,2026-05-15T07:48:00+08:00,仓储用户29
MOV-00000328,MAT-0093,WH-04,issue,-5420,911.12,production_order,REF-611689,2026-06-03T22:17:00+08:00,仓储用户13
MOV-00000329,MAT-0099,WH-05,receipt,16,40.49,purchase_order,REF-656900,2025-07-23T23:12:00+08:00,仓储用户38
MOV-00000330,MAT-0196,WH-05,issue,-7954,71.07,purchase_order,REF-379306,2026-03-01T11:07:00+08:00,仓储用户09
MOV-00000331,MAT-0018,WH-02,issue,-6616,28.89,purchase_order,REF-949304,2026-04-06T11:52:00+08:00,仓储用户37
MOV-00000332,MAT-0057,WH-06,issue,-7632,137.52,manual,REF-255432,2025-09-26T04:45:00+08:00,仓储用户14
MOV-00000333,MAT-0035,WH-02,receipt,5204,10.25,production_order,REF-618898,2025-10-26T12:39:00+08:00,仓储用户05
MOV-00000334,MAT-0231,WH-02,transfer_out,-239,293.15,production_order,REF-661572,2025-12-17T08:21:00+08:00,仓储用户16
MOV-00000335,MAT-0230,WH-06,receipt,1093,890.27,sales_order,REF-956289,2025-09-08T18:51:00+08:00,仓储用户24
MOV-00000336,MAT-0177,WH-04,issue,-2983,573.02,manual,REF-799939,2025-09-14T08:46:00+08:00,仓储用户11
MOV-00000337,MAT-0115,WH-06,receipt,2462,348.34,manual,REF-371148,2026-04-14T01:33:00+08:00,仓储用户05
MOV-00000338,MAT-0213,WH-05,quality_hold,-1308,313.31,production_order,REF-675833,2025-09-01T23:14:00+08:00,仓储用户18
MOV-00000339,MAT-0227,WH-02,receipt,189,750.29,purchase_order,REF-350942,2025-12-26T12:15:00+08:00,仓储用户42
MOV-00000340,MAT-0124,WH-03,adjustment,2632,449.98,production_order,REF-039732,2025-06-24T07:03:00+08:00,仓储用户05
MOV-00000341,MAT-0013,WH-05,receipt,5654,945.16,production_order,REF-563042,2025-09-26T05:21:00+08:00,仓储用户14
MOV-00000342,MAT-0238,WH-04,quality_hold,-3043,122.31,sales_order,REF-069591,2026-04-24T03:22:00+08:00,仓储用户03
MOV-00000343,MAT-0230,WH-05,issue,-2910,890.27,production_order,REF-705814,2025-07-10T18:40:00+08:00,仓储用户37
MOV-00000344,MAT-0038,WH-05,transfer_in,6279,500.81,purchase_order,REF-020695,2026-02-03T20:57:00+08:00,仓储用户44
MOV-00000345,MAT-0179,WH-04,issue,-3045,556.76,purchase_order,REF-004895,2026-06-06T03:30:00+08:00,仓储用户35
MOV-00000346,MAT-0003,WH-03,issue,-5416,267.98,production_order,REF-873092,2026-04-20T03:28:00+08:00,仓储用户16
MOV-00000347,MAT-0061,WH-06,transfer_out,-6655,308.6,purchase_order,REF-386141,2026-01-11T10:31:00+08:00,仓储用户07
MOV-00000348,MAT-0095,WH-06,receipt,75,323.1,production_order,REF-912618,2025-09-02T17:51:00+08:00,仓储用户24
MOV-00000349,MAT-0053,WH-01,issue,-4922,28.19,purchase_order,REF-323382,2025-07-20T00:22:00+08:00,仓储用户44
MOV-00000350,MAT-0136,WH-04,adjustment,6736,690.84,sales_order,REF-371986,2025-11-26T17:13:00+08:00,仓储用户44
MOV-00000351,MAT-0086,WH-06,receipt,695,94.14,sales_order,REF-015354,2025-11-14T14:53:00+08:00,仓储用户19
MOV-00000352,MAT-0012,WH-02,transfer_out,-5836,741.27,purchase_order,REF-369199,2026-03-16T18:15:00+08:00,仓储用户33
MOV-00000353,MAT-0073,WH-05,transfer_in,7805,20.7,manual,REF-758068,2025-11-25T02:47:00+08:00,仓储用户08
MOV-00000354,MAT-0103,WH-06,adjustment,700,621.11,manual,REF-185353,2026-02-19T01:37:00+08:00,仓储用户43
MOV-00000355,MAT-0056,WH-04,quality_hold,-2709,296.98,manual,REF-105652,2025-07-19T10:25:00+08:00,仓储用户10
MOV-00000356,MAT-0127,WH-04,transfer_out,-3308,903.9,manual,REF-067142,2025-11-06T20:46:00+08:00,仓储用户11
MOV-00000357,MAT-0027,WH-01,transfer_out,-737,617.83,sales_order,REF-793708,2026-02-18T04:41:00+08:00,仓储用户32
MOV-00000358,MAT-0056,WH-01,receipt,1325,296.98,purchase_order,REF-152538,2026-04-08T13:52:00+08:00,仓储用户19
MOV-00000359,MAT-0033,WH-02,receipt,6445,147.59,sales_order,REF-283017,2026-02-12T22:28:00+08:00,仓储用户14
MOV-00000360,MAT-0047,WH-04,adjustment,4052,413.44,purchase_order,REF-798866,2025-08-01T04:55:00+08:00,仓储用户20
MOV-00000361,MAT-0106,WH-06,issue,-6855,608.12,production_order,REF-406790,2025-09-13T02:15:00+08:00,仓储用户03
MOV-00000362,MAT-0096,WH-05,issue,-7603,248.33,production_order,REF-989030,2026-06-15T02:55:00+08:00,仓储用户09
MOV-00000363,MAT-0020,WH-02,quality_hold,-6150,201.31,production_order,REF-520702,2026-01-18T18:08:00+08:00,仓储用户26
MOV-00000364,MAT-0047,WH-03,receipt,4864,413.44,purchase_order,REF-985159,2025-09-11T20:55:00+08:00,仓储用户28
MOV-00000365,MAT-0046,WH-06,issue,-483,1080.22,sales_order,REF-985319,2025-12-22T17:27:00+08:00,仓储用户38
MOV-00000366,MAT-0145,WH-04,transfer_out,-5695,89.41,sales_order,REF-772487,2025-10-17T13:11:00+08:00,仓储用户09
MOV-00000367,MAT-0107,WH-05,receipt,3408,341.98,production_order,REF-722119,2026-06-11T08:45:00+08:00,仓储用户41
MOV-00000368,MAT-0230,WH-06,quality_hold,-361,890.27,manual,REF-771693,2025-10-30T06:35:00+08:00,仓储用户02
MOV-00000369,MAT-0037,WH-05,receipt,3433,565.27,sales_order,REF-621710,2025-07-02T20:40:00+08:00,仓储用户17
MOV-00000370,MAT-0042,WH-04,transfer_out,-4121,447.13,manual,REF-322231,2025-12-18T17:53:00+08:00,仓储用户11
MOV-00000371,MAT-0213,WH-01,receipt,4050,313.31,production_order,REF-091922,2025-09-18T20:09:00+08:00,仓储用户15
MOV-00000372,MAT-0235,WH-03,issue,-6288,145.23,manual,REF-817801,2026-04-23T04:09:00+08:00,仓储用户08
MOV-00000373,MAT-0080,WH-02,transfer_in,7966,199.37,sales_order,REF-015989,2025-12-22T04:17:00+08:00,仓储用户26
MOV-00000374,MAT-0065,WH-06,transfer_in,7006,365.72,purchase_order,REF-774117,2026-05-20T18:48:00+08:00,仓储用户01
MOV-00000375,MAT-0186,WH-06,issue,-6090,390.93,manual,REF-745722,2026-01-25T10:40:00+08:00,仓储用户06
MOV-00000376,MAT-0044,WH-02,transfer_out,-4655,14.35,manual,REF-842689,2025-11-22T13:39:00+08:00,仓储用户42
MOV-00000377,MAT-0181,WH-02,transfer_out,-3843,210.02,manual,REF-774685,2026-01-27T09:22:00+08:00,仓储用户29
MOV-00000378,MAT-0121,WH-02,receipt,4733,160.35,manual,REF-823509,2026-06-07T12:31:00+08:00,仓储用户34
MOV-00000379,MAT-0176,WH-03,issue,-1978,897.76,purchase_order,REF-384114,2026-03-25T21:36:00+08:00,仓储用户10
MOV-00000380,MAT-0132,WH-05,adjustment,6757,39.22,production_order,REF-994843,2025-08-25T00:45:00+08:00,仓储用户40
MOV-00000381,MAT-0161,WH-05,issue,-40,433.3,manual,REF-172925,2025-08-26T07:19:00+08:00,仓储用户38
MOV-00000382,MAT-0225,WH-02,transfer_in,625,664.28,purchase_order,REF-467711,2026-01-06T19:51:00+08:00,仓储用户32
MOV-00000383,MAT-0091,WH-02,issue,-2707,65.05,manual,REF-206368,2025-11-01T23:15:00+08:00,仓储用户06
MOV-00000384,MAT-0048,WH-01,issue,-1790,15.8,sales_order,REF-747619,2025-08-24T15:30:00+08:00,仓储用户02
MOV-00000385,MAT-0131,WH-01,adjustment,3970,492.45,production_order,REF-926075,2026-01-06T07:02:00+08:00,仓储用户21
MOV-00000386,MAT-0119,WH-04,quality_hold,-2949,2.36,purchase_order,REF-014756,2025-06-17T11:30:00+08:00,仓储用户34
MOV-00000387,MAT-0120,WH-06,issue,-3031,15.17,manual,REF-259191,2026-01-16T23:04:00+08:00,仓储用户42
MOV-00000388,MAT-0139,WH-06,issue,-7773,194.88,manual,REF-131600,2026-03-22T23:22:00+08:00,仓储用户14
MOV-00000389,MAT-0103,WH-04,receipt,815,621.11,production_order,REF-776248,2025-10-26T04:13:00+08:00,仓储用户37
MOV-00000390,MAT-0197,WH-05,issue,-6081,351.73,manual,REF-739693,2025-10-14T05:14:00+08:00,仓储用户36
MOV-00000391,MAT-0053,WH-04,issue,-7604,28.19,production_order,REF-562335,2025-11-04T07:32:00+08:00,仓储用户33
MOV-00000392,MAT-0211,WH-02,issue,-3038,860.1,sales_order,REF-092975,2025-12-06T10:04:00+08:00,仓储用户01
MOV-00000393,MAT-0096,WH-01,adjustment,7745,248.33,sales_order,REF-554414,2026-05-19T14:45:00+08:00,仓储用户14
MOV-00000394,MAT-0142,WH-04,issue,-2457,388.32,purchase_order,REF-292514,2025-09-16T01:17:00+08:00,仓储用户40
MOV-00000395,MAT-0158,WH-01,transfer_in,3328,36.67,production_order,REF-545710,2026-02-11T08:40:00+08:00,仓储用户24
