snapshot_id,snapshot_date,material_id,warehouse_id,on_hand_qty,available_qty,allocated_qty,in_transit_qty,safety_stock_qty,inventory_value
SNP-20260615-0049-02,2026-06-15,MAT-0049,WH-02,937,851,86,350,546,3541.86
SNP-20260615-0049-03,2026-06-15,MAT-0049,WH-03,364,324,40,456,546,1375.92
SNP-20260615-0049-04,2026-06-15,MAT-0049,WH-04,611,465,146,483,546,2309.58
SNP-20260615-0049-05,2026-06-15,MAT-0049,WH-05,142,104,38,586,546,536.76
SNP-20260615-0049-06,2026-06-15,MAT-0049,WH-06,586,584,2,299,546,2215.08
SNP-20260615-0050-01,2026-06-15,MAT-0050,WH-01,1955,1656,299,1003,2543,1171963.85
SNP-20260615-0050-02,2026-06-15,MAT-0050,WH-02,2872,2296,576,722,2543,1721677.84
SNP-20260615-0050-03,2026-06-15,MAT-0050,WH-03,968,708,260,1323,2543,580286.96
SNP-20260615-0050-04,2026-06-15,MAT-0050,WH-04,1912,1867,45,2949,2543,1146186.64
SNP-20260615-0050-05,2026-06-15,MAT-0050,WH-05,5670,4485,1185,3284,2543,3398994.9
SNP-20260615-0050-06,2026-06-15,MAT-0050,WH-06,4465,4455,10,2604,2543,2676633.55
SNP-20260615-0051-01,2026-06-15,MAT-0051,WH-01,742,615,127,259,370,33449.36
SNP-20260615-0051-02,2026-06-15,MAT-0051,WH-02,87,62,25,223,370,3921.96
SNP-20260615-0051-03,2026-06-15,MAT-0051,WH-03,472,435,37,261,370,21277.76
SNP-20260615-0051-04,2026-06-15,MAT-0051,WH-04,634,518,116,210,370,28580.72
SNP-20260615-0051-05,2026-06-15,MAT-0051,WH-05,399,287,112,292,370,17986.92
SNP-20260615-0051-06,2026-06-15,MAT-0051,WH-06,272,200,72,166,370,12261.76
SNP-20260615-0052-01,2026-06-15,MAT-0052,WH-01,489,457,32,552,685,39516.09
SNP-20260615-0052-02,2026-06-15,MAT-0052,WH-02,1710,1479,231,81,685,138185.1
SNP-20260615-0052-03,2026-06-15,MAT-0052,WH-03,347,272,75,351,685,28041.07
SNP-20260615-0052-04,2026-06-15,MAT-0052,WH-04,1031,848,183,427,685,83315.11
SNP-20260615-0052-05,2026-06-15,MAT-0052,WH-05,415,298,117,747,685,33536.15
SNP-20260615-0052-06,2026-06-15,MAT-0052,WH-06,865,567,298,122,685,69900.65
SNP-20260615-0053-01,2026-06-15,MAT-0053,WH-01,586,457,129,142,296,16519.34
SNP-20260615-0053-02,2026-06-15,MAT-0053,WH-02,525,348,177,107,296,14799.75
SNP-20260615-0053-03,2026-06-15,MAT-0053,WH-03,479,459,20,208,296,13503.01
SNP-20260615-0053-04,2026-06-15,MAT-0053,WH-04,65,48,17,232,296,1832.35
SNP-20260615-0053-05,2026-06-15,MAT-0053,WH-05,553,445,108,373,296,15589.07
SNP-20260615-0053-06,2026-06-15,MAT-0053,WH-06,357,283,74,45,296,10063.83
SNP-20260615-0054-01,2026-06-15,MAT-0054,WH-01,138,108,30,111,111,90816.42
SNP-20260615-0054-02,2026-06-15,MAT-0054,WH-02,171,119,52,101,111,112533.39
SNP-20260615-0054-03,2026-06-15,MAT-0054,WH-03,115,81,34,79,111,75680.35
SNP-20260615-0054-04,2026-06-15,MAT-0054,WH-04,80,78,2,10,111,52647.2
SNP-20260615-0054-05,2026-06-15,MAT-0054,WH-05,169,150,19,103,111,111217.21
SNP-20260615-0054-06,2026-06-15,MAT-0054,WH-06,97,96,1,133,111,63834.73
SNP-20260615-0055-01,2026-06-15,MAT-0055,WH-01,375,278,97,423,567,182677.5
SNP-20260615-0055-02,2026-06-15,MAT-0055,WH-02,142,126,16,397,567,69173.88
SNP-20260615-0055-03,2026-06-15,MAT-0055,WH-03,335,251,84,72,567,163191.9
SNP-20260615-0055-04,2026-06-15,MAT-0055,WH-04,305,259,46,487,567,148577.7
SNP-20260615-0055-05,2026-06-15,MAT-0055,WH-05,1372,1124,248,331,567,668356.08
SNP-20260615-0055-06,2026-06-15,MAT-0055,WH-06,1048,816,232,97,567,510522.72
SNP-20260615-0056-01,2026-06-15,MAT-0056,WH-01,628,568,60,237,1296,186503.44
SNP-20260615-0056-02,2026-06-15,MAT-0056,WH-02,300,286,14,434,1296,89094.0
SNP-20260615-0056-03,2026-06-15,MAT-0056,WH-03,813,651,162,678,1296,241444.74
SNP-20260615-0056-04,2026-06-15,MAT-0056,WH-04,2272,1564,708,275,1296,674738.56
SNP-20260615-0056-05,2026-06-15,MAT-0056,WH-05,412,338,74,153,1296,122355.76
SNP-20260615-0056-06,2026-06-15,MAT-0056,WH-06,2131,1542,589,153,1296,632864.38
SNP-20260615-0057-01,2026-06-15,MAT-0057,WH-01,451,378,73,833,1246,62021.52
SNP-20260615-0057-02,2026-06-15,MAT-0057,WH-02,1112,924,188,436,1246,152922.24
SNP-20260615-0057-03,2026-06-15,MAT-0057,WH-03,2017,1719,298,718,1246,277377.84
SNP-20260615-0057-04,2026-06-15,MAT-0057,WH-04,1277,853,424,583,1246,175613.04
SNP-20260615-0057-05,2026-06-15,MAT-0057,WH-05,3082,2552,530,1325,1246,423836.64
SNP-20260615-0057-06,2026-06-15,MAT-0057,WH-06,2246,1619,627,176,1246,308869.92
SNP-20260615-0058-01,2026-06-15,MAT-0058,WH-01,676,622,54,1037,1264,328076.32
SNP-20260615-0058-02,2026-06-15,MAT-0058,WH-02,659,650,9,1161,1264,319825.88
SNP-20260615-0058-03,2026-06-15,MAT-0058,WH-03,1674,1540,134,1334,1264,812425.68
SNP-20260615-0058-04,2026-06-15,MAT-0058,WH-04,3172,2097,1075,1470,1264,1539435.04
SNP-20260615-0058-05,2026-06-15,MAT-0058,WH-05,1736,1446,290,896,1264,842515.52
SNP-20260615-0058-06,2026-06-15,MAT-0058,WH-06,2001,1490,511,1179,1264,971125.32
SNP-20260615-0059-01,2026-06-15,MAT-0059,WH-01,4015,3019,996,1136,2324,2987762.25
SNP-20260615-0059-02,2026-06-15,MAT-0059,WH-02,2422,2020,402,904,2324,1802331.3
SNP-20260615-0059-03,2026-06-15,MAT-0059,WH-03,5273,3594,1679,1786,2324,3923902.95
SNP-20260615-0059-04,2026-06-15,MAT-0059,WH-04,1583,1244,339,2738,2324,1177989.45
SNP-20260615-0059-05,2026-06-15,MAT-0059,WH-05,3419,2277,1142,433,2324,2544248.85
SNP-20260615-0059-06,2026-06-15,MAT-0059,WH-06,5243,4734,509,37,2324,3901578.45
SNP-20260615-0060-01,2026-06-15,MAT-0060,WH-01,2467,2307,160,1128,1096,1187983.85
SNP-20260615-0060-02,2026-06-15,MAT-0060,WH-02,1975,1929,46,314,1096,951061.25
SNP-20260615-0060-03,2026-06-15,MAT-0060,WH-03,876,756,120,1332,1096,421837.8
SNP-20260615-0060-04,2026-06-15,MAT-0060,WH-04,1579,1573,6,129,1096,760367.45
SNP-20260615-0060-05,2026-06-15,MAT-0060,WH-05,2089,1794,295,209,1096,1005957.95
SNP-20260615-0060-06,2026-06-15,MAT-0060,WH-06,1099,869,230,1552,1096,529223.45
SNP-20260615-0061-01,2026-06-15,MAT-0061,WH-01,904,839,65,526,528,278974.4
SNP-20260615-0061-02,2026-06-15,MAT-0061,WH-02,179,153,26,290,528,55239.4
SNP-20260615-0061-03,2026-06-15,MAT-0061,WH-03,676,613,63,206,528,208613.6
SNP-20260615-0061-04,2026-06-15,MAT-0061,WH-04,1100,1087,13,262,528,339460.0
SNP-20260615-0061-05,2026-06-15,MAT-0061,WH-05,985,859,126,548,528,303971.0
SNP-20260615-0061-06,2026-06-15,MAT-0061,WH-06,404,333,71,731,528,124674.4
SNP-20260615-0062-01,2026-06-15,MAT-0062,WH-01,90,84,6,43,79,82109.7
SNP-20260615-0062-02,2026-06-15,MAT-0062,WH-02,44,29,15,46,79,40142.52
SNP-20260615-0062-03,2026-06-15,MAT-0062,WH-03,185,139,46,68,79,168781.05
SNP-20260615-0062-04,2026-06-15,MAT-0062,WH-04,110,74,36,51,79,100356.3
SNP-20260615-0062-05,2026-06-15,MAT-0062,WH-05,133,93,40,19,79,121339.89
SNP-20260615-0062-06,2026-06-15,MAT-0062,WH-06,127,101,26,24,79,115865.91
SNP-20260615-0063-01,2026-06-15,MAT-0063,WH-01,721,672,49,70,961,68343.59
SNP-20260615-0063-02,2026-06-15,MAT-0063,WH-02,629,571,58,215,961,59622.91
SNP-20260615-0063-03,2026-06-15,MAT-0063,WH-03,1500,1391,109,261,961,142185.0
SNP-20260615-0063-04,2026-06-15,MAT-0063,WH-04,635,546,89,570,961,60191.65
SNP-20260615-0063-05,2026-06-15,MAT-0063,WH-05,2023,1621,402,670,961,191760.17
SNP-20260615-0063-06,2026-06-15,MAT-0063,WH-06,1990,1916,74,294,961,188632.1
SNP-20260615-0064-01,2026-06-15,MAT-0064,WH-01,679,532,147,355,672,67302.48
SNP-20260615-0064-02,2026-06-15,MAT-0064,WH-02,1431,1225,206,509,672,141840.72
SNP-20260615-0064-03,2026-06-15,MAT-0064,WH-03,337,291,46,272,672,33403.44
SNP-20260615-0064-04,2026-06-15,MAT-0064,WH-04,214,166,48,268,672,21211.68
SNP-20260615-0064-05,2026-06-15,MAT-0064,WH-05,261,145,116,353,672,25870.32
SNP-20260615-0064-06,2026-06-15,MAT-0064,WH-06,1102,701,401,77,672,109230.24
SNP-20260615-0065-01,2026-06-15,MAT-0065,WH-01,304,215,89,120,342,111178.88
SNP-20260615-0065-02,2026-06-15,MAT-0065,WH-02,449,373,76,407,342,164208.28
SNP-20260615-0065-03,2026-06-15,MAT-0065,WH-03,377,312,65,327,342,137876.44
SNP-20260615-0065-04,2026-06-15,MAT-0065,WH-04,634,632,2,340,342,231866.48
SNP-20260615-0065-05,2026-06-15,MAT-0065,WH-05,352,337,15,209,342,128733.44
SNP-20260615-0065-06,2026-06-15,MAT-0065,WH-06,697,611,86,4,342,254906.84
SNP-20260615-0066-01,2026-06-15,MAT-0066,WH-01,2830,2618,212,415,1035,437376.5
SNP-20260615-0066-02,2026-06-15,MAT-0066,WH-02,1462,1331,131,697,1035,225952.1
SNP-20260615-0066-03,2026-06-15,MAT-0066,WH-03,2437,2054,383,1110,1035,376638.35
SNP-20260615-0066-04,2026-06-15,MAT-0066,WH-04,870,587,283,545,1035,134458.5
SNP-20260615-0066-05,2026-06-15,MAT-0066,WH-05,1004,545,459,664,1035,155168.2
SNP-20260615-0066-06,2026-06-15,MAT-0066,WH-06,1543,1387,156,628,1035,238470.65
SNP-20260615-0067-01,2026-06-15,MAT-0067,WH-01,1244,1188,56,612,901,70995.08
SNP-20260615-0067-02,2026-06-15,MAT-0067,WH-02,1519,1025,494,876,901,86689.33
SNP-20260615-0067-03,2026-06-15,MAT-0067,WH-03,1628,1567,61,747,901,92909.96
SNP-20260615-0067-04,2026-06-15,MAT-0067,WH-04,820,519,301,366,901,46797.4
SNP-20260615-0067-05,2026-06-15,MAT-0067,WH-05,2378,2031,347,802,901,135712.46
SNP-20260615-0067-06,2026-06-15,MAT-0067,WH-06,2019,1552,467,539,901,115224.33
SNP-20260615-0068-01,2026-06-15,MAT-0068,WH-01,991,899,92,720,829,109198.29
SNP-20260615-0068-02,2026-06-15,MAT-0068,WH-02,257,222,35,924,829,28318.83
SNP-20260615-0068-03,2026-06-15,MAT-0068,WH-03,1330,1186,144,891,829,146552.7
SNP-20260615-0068-04,2026-06-15,MAT-0068,WH-04,1557,1308,249,135,829,171565.83
SNP-20260615-0068-05,2026-06-15,MAT-0068,WH-05,1883,1158,725,1012,829,207487.77
SNP-20260615-0068-06,2026-06-15,MAT-0068,WH-06,975,946,29,461,829,107435.25
SNP-20260615-0069-01,2026-06-15,MAT-0069,WH-01,81,64,17,48,80,36695.43
SNP-20260615-0069-02,2026-06-15,MAT-0069,WH-02,78,78,0,29,80,35336.34
SNP-20260615-0069-03,2026-06-15,MAT-0069,WH-03,116,106,10,61,80,52551.48
SNP-20260615-0069-04,2026-06-15,MAT-0069,WH-04,150,119,31,43,80,67954.5
SNP-20260615-0069-05,2026-06-15,MAT-0069,WH-05,180,172,8,80,80,81545.4
SNP-20260615-0069-06,2026-06-15,MAT-0069,WH-06,137,135,2,75,80,62065.11
SNP-20260615-0070-01,2026-06-15,MAT-0070,WH-01,1104,817,287,247,692,133506.72
SNP-20260615-0070-02,2026-06-15,MAT-0070,WH-02,613,535,78,558,692,74130.09
SNP-20260615-0070-03,2026-06-15,MAT-0070,WH-03,1185,918,267,849,692,143302.05
SNP-20260615-0070-04,2026-06-15,MAT-0070,WH-04,841,777,64,406,692,101702.13
SNP-20260615-0070-05,2026-06-15,MAT-0070,WH-05,1244,1030,214,454,692,150436.92
SNP-20260615-0070-06,2026-06-15,MAT-0070,WH-06,406,320,86,532,692,49097.58
SNP-20260615-0071-01,2026-06-15,MAT-0071,WH-01,303,298,5,69,130,7935.57
SNP-20260615-0071-02,2026-06-15,MAT-0071,WH-02,32,29,3,125,130,838.08
SNP-20260615-0071-03,2026-06-15,MAT-0071,WH-03,62,48,14,78,130,1623.78
SNP-20260615-0071-04,2026-06-15,MAT-0071,WH-04,333,231,102,135,130,8721.27
SNP-20260615-0071-05,2026-06-15,MAT-0071,WH-05,91,91,0,137,130,2383.29
SNP-20260615-0071-06,2026-06-15,MAT-0071,WH-06,157,151,6,135,130,4111.83
SNP-20260615-0072-01,2026-06-15,MAT-0072,WH-01,33,31,2,54,48,28661.16
SNP-20260615-0072-02,2026-06-15,MAT-0072,WH-02,106,71,35,34,48,92063.12
SNP-20260615-0072-03,2026-06-15,MAT-0072,WH-03,109,106,3,14,48,94668.68
SNP-20260615-0072-04,2026-06-15,MAT-0072,WH-04,58,49,9,22,48,50374.16
SNP-20260615-0072-05,2026-06-15,MAT-0072,WH-05,9,9,0,46,48,7816.68
SNP-20260615-0072-06,2026-06-15,MAT-0072,WH-06,31,27,4,0,48,26924.12
SNP-20260615-0073-01,2026-06-15,MAT-0073,WH-01,17,15,2,6,70,351.9
SNP-20260615-0073-02,2026-06-15,MAT-0073,WH-02,33,28,5,62,70,683.1
SNP-20260615-0073-03,2026-06-15,MAT-0073,WH-03,169,134,35,45,70,3498.3
SNP-20260615-0073-04,2026-06-15,MAT-0073,WH-04,71,68,3,47,70,1469.7
SNP-20260615-0073-05,2026-06-15,MAT-0073,WH-05,67,50,17,2,70,1386.9
SNP-20260615-0073-06,2026-06-15,MAT-0073,WH-06,127,117,10,9,70,2628.9
SNP-20260615-0074-01,2026-06-15,MAT-0074,WH-01,87,84,3,421,308,1349.37
SNP-20260615-0074-02,2026-06-15,MAT-0074,WH-02,418,400,18,197,308,6483.18
SNP-20260615-0074-03,2026-06-15,MAT-0074,WH-03,542,420,122,194,308,8406.42
SNP-20260615-0074-04,2026-06-15,MAT-0074,WH-04,213,163,50,276,308,3303.63
SNP-20260615-0074-05,2026-06-15,MAT-0074,WH-05,326,182,144,203,308,5056.26
SNP-20260615-0074-06,2026-06-15,MAT-0074,WH-06,258,166,92,310,308,4001.58
SNP-20260615-0075-01,2026-06-15,MAT-0075,WH-01,35,29,6,60,144,7101.15
SNP-20260615-0075-02,2026-06-15,MAT-0075,WH-02,316,251,65,7,144,64113.24
SNP-20260615-0075-03,2026-06-15,MAT-0075,WH-03,208,157,51,82,144,42201.12
SNP-20260615-0075-04,2026-06-15,MAT-0075,WH-04,183,145,38,90,144,37128.87
SNP-20260615-0075-05,2026-06-15,MAT-0075,WH-05,252,175,77,70,144,51128.28
SNP-20260615-0075-06,2026-06-15,MAT-0075,WH-06,172,133,39,95,144,34897.08
SNP-20260615-0076-01,2026-06-15,MAT-0076,WH-01,167,151,16,231,234,41551.27
SNP-20260615-0076-02,2026-06-15,MAT-0076,WH-02,280,240,40,169,234,69666.8
SNP-20260615-0076-03,2026-06-15,MAT-0076,WH-03,644,487,157,141,234,160233.64
SNP-20260615-0076-04,2026-06-15,MAT-0076,WH-04,411,336,75,189,234,102260.91
SNP-20260615-0076-05,2026-06-15,MAT-0076,WH-05,225,203,22,101,234,55982.25
SNP-20260615-0076-06,2026-06-15,MAT-0076,WH-06,130,114,16,60,234,32345.3
SNP-20260615-0077-01,2026-06-15,MAT-0077,WH-01,261,179,82,224,285,1417.23
SNP-20260615-0077-02,2026-06-15,MAT-0077,WH-02,516,327,189,272,285,2801.88
SNP-20260615-0077-03,2026-06-15,MAT-0077,WH-03,61,57,4,16,285,331.23
SNP-20260615-0077-04,2026-06-15,MAT-0077,WH-04,540,522,18,67,285,2932.2
SNP-20260615-0077-05,2026-06-15,MAT-0077,WH-05,237,181,56,267,285,1286.91
SNP-20260615-0077-06,2026-06-15,MAT-0077,WH-06,228,152,76,310,285,1238.04
SNP-20260615-0078-01,2026-06-15,MAT-0078,WH-01,793,699,94,1153,1339,169321.36
SNP-20260615-0078-02,2026-06-15,MAT-0078,WH-02,2691,2524,167,349,1339,574582.32
SNP-20260615-0078-03,2026-06-15,MAT-0078,WH-03,2941,2597,344,1037,1339,627962.32
SNP-20260615-0078-04,2026-06-15,MAT-0078,WH-04,1288,1239,49,1506,1339,275013.76
SNP-20260615-0078-05,2026-06-15,MAT-0078,WH-05,816,614,202,46,1339,174232.32
SNP-20260615-0078-06,2026-06-15,MAT-0078,WH-06,1789,1516,273,1327,1339,381987.28
SNP-20260615-0079-01,2026-06-15,MAT-0079,WH-01,3063,3017,46,68,1185,122458.74
SNP-20260615-0079-02,2026-06-15,MAT-0079,WH-02,2301,1902,399,718,1185,91993.98
SNP-20260615-0079-03,2026-06-15,MAT-0079,WH-03,1407,1279,128,599,1185,56251.86
SNP-20260615-0079-04,2026-06-15,MAT-0079,WH-04,1653,1325,328,226,1185,66086.94
SNP-20260615-0079-05,2026-06-15,MAT-0079,WH-05,2858,1798,1060,110,1185,114262.84
SNP-20260615-0079-06,2026-06-15,MAT-0079,WH-06,936,730,206,274,1185,37421.28
SNP-20260615-0080-01,2026-06-15,MAT-0080,WH-01,1362,915,447,321,680,271541.94
SNP-20260615-0080-02,2026-06-15,MAT-0080,WH-02,204,169,35,501,680,40671.48
SNP-20260615-0080-03,2026-06-15,MAT-0080,WH-03,808,742,66,295,680,161090.96
SNP-20260615-0080-04,2026-06-15,MAT-0080,WH-04,251,170,81,850,680,50041.87
SNP-20260615-0080-05,2026-06-15,MAT-0080,WH-05,1093,644,449,768,680,217911.41
SNP-20260615-0080-06,2026-06-15,MAT-0080,WH-06,572,510,62,837,680,114039.64
SNP-20260615-0081-01,2026-06-15,MAT-0081,WH-01,1599,1181,418,172,3234,837572.19
SNP-20260615-0081-02,2026-06-15,MAT-0081,WH-02,3826,3407,419,4609,3234,2004097.06
SNP-20260615-0081-03,2026-06-15,MAT-0081,WH-03,6540,5494,1046,1491,3234,3425717.4
SNP-20260615-0081-04,2026-06-15,MAT-0081,WH-04,2524,2332,192,935,3234,1322096.44
SNP-20260615-0081-05,2026-06-15,MAT-0081,WH-05,5984,3322,2662,1828,3234,3134479.04
SNP-20260615-0081-06,2026-06-15,MAT-0081,WH-06,2662,2364,298,3521,3234,1394382.22
SNP-20260615-0082-01,2026-06-15,MAT-0082,WH-01,816,637,179,124,454,256844.16
SNP-20260615-0082-02,2026-06-15,MAT-0082,WH-02,546,468,78,292,454,171858.96
SNP-20260615-0082-03,2026-06-15,MAT-0082,WH-03,756,692,64,187,454,237958.56
SNP-20260615-0082-04,2026-06-15,MAT-0082,WH-04,380,291,89,275,454,119608.8
SNP-20260615-0082-05,2026-06-15,MAT-0082,WH-05,754,735,19,229,454,237329.04
SNP-20260615-0082-06,2026-06-15,MAT-0082,WH-06,92,92,0,64,454,28957.92
SNP-20260615-0083-01,2026-06-15,MAT-0083,WH-01,90,77,13,25,64,22212.9
SNP-20260615-0083-02,2026-06-15,MAT-0083,WH-02,57,54,3,95,64,14068.17
SNP-20260615-0083-03,2026-06-15,MAT-0083,WH-03,61,45,16,20,64,15055.41
SNP-20260615-0083-04,2026-06-15,MAT-0083,WH-04,28,28,0,25,64,6910.68
SNP-20260615-0083-05,2026-06-15,MAT-0083,WH-05,72,49,23,66,64,17770.32
SNP-20260615-0083-06,2026-06-15,MAT-0083,WH-06,34,33,1,5,64,8391.54
SNP-20260615-0084-01,2026-06-15,MAT-0084,WH-01,239,238,1,112,106,87414.25
SNP-20260615-0084-02,2026-06-15,MAT-0084,WH-02,105,105,0,2,106,38403.75
SNP-20260615-0084-03,2026-06-15,MAT-0084,WH-03,111,105,6,28,106,40598.25
SNP-20260615-0084-04,2026-06-15,MAT-0084,WH-04,112,108,4,18,106,40964.0
SNP-20260615-0084-05,2026-06-15,MAT-0084,WH-05,231,224,7,27,106,84488.25
SNP-20260615-0084-06,2026-06-15,MAT-0084,WH-06,92,87,5,10,106,33649.0
SNP-20260615-0085-01,2026-06-15,MAT-0085,WH-01,754,564,190,172,450,343575.18
SNP-20260615-0085-02,2026-06-15,MAT-0085,WH-02,603,522,81,28,450,274769.01
SNP-20260615-0085-03,2026-06-15,MAT-0085,WH-03,404,297,107,563,450,184090.68
SNP-20260615-0085-04,2026-06-15,MAT-0085,WH-04,704,600,104,472,450,320791.68
SNP-20260615-0085-05,2026-06-15,MAT-0085,WH-05,1185,1013,172,459,450,539968.95
SNP-20260615-0085-06,2026-06-15,MAT-0085,WH-06,645,600,45,285,450,293907.15
SNP-20260615-0086-01,2026-06-15,MAT-0086,WH-01,187,161,26,464,453,17604.18
SNP-20260615-0086-02,2026-06-15,MAT-0086,WH-02,1048,907,141,372,453,98658.72
SNP-20260615-0086-03,2026-06-15,MAT-0086,WH-03,281,233,48,144,453,26453.34
SNP-20260615-0086-04,2026-06-15,MAT-0086,WH-04,426,414,12,481,453,40103.64
SNP-20260615-0086-05,2026-06-15,MAT-0086,WH-05,527,466,61,300,453,49611.78
SNP-20260615-0086-06,2026-06-15,MAT-0086,WH-06,921,883,38,271,453,86702.94
SNP-20260615-0087-01,2026-06-15,MAT-0087,WH-01,480,387,93,361,976,17395.2
SNP-20260615-0087-02,2026-06-15,MAT-0087,WH-02,2264,1911,353,356,976,82047.36
SNP-20260615-0087-03,2026-06-15,MAT-0087,WH-03,296,249,47,66,976,10727.04
SNP-20260615-0087-04,2026-06-15,MAT-0087,WH-04,2029,1437,592,1007,976,73530.96
SNP-20260615-0087-05,2026-06-15,MAT-0087,WH-05,1374,1283,91,118,976,49793.76
SNP-20260615-0087-06,2026-06-15,MAT-0087,WH-06,1535,1058,477,215,976,55628.4
SNP-20260615-0088-01,2026-06-15,MAT-0088,WH-01,2396,2198,198,1061,2067,1072186.04
SNP-20260615-0088-02,2026-06-15,MAT-0088,WH-02,3570,3262,308,1271,2067,1597539.3
SNP-20260615-0088-03,2026-06-15,MAT-0088,WH-03,1542,1475,67,1330,2067,690029.58
SNP-20260615-0088-04,2026-06-15,MAT-0088,WH-04,1092,724,368,245,2067,488659.08
SNP-20260615-0088-05,2026-06-15,MAT-0088,WH-05,1760,1701,59,1263,2067,787582.4
SNP-20260615-0088-06,2026-06-15,MAT-0088,WH-06,1742,1692,50,2549,2067,779527.58
SNP-20260615-0089-01,2026-06-15,MAT-0089,WH-01,3827,3711,116,1642,1703,841863.46
SNP-20260615-0089-02,2026-06-15,MAT-0089,WH-02,374,255,119,1830,1703,82272.52
SNP-20260615-0089-03,2026-06-15,MAT-0089,WH-03,3843,2615,1228,589,1703,845383.14
SNP-20260615-0089-04,2026-06-15,MAT-0089,WH-04,632,595,37,470,1703,139027.36
SNP-20260615-0089-05,2026-06-15,MAT-0089,WH-05,2113,1954,159,1007,1703,464817.74
SNP-20260615-0089-06,2026-06-15,MAT-0089,WH-06,1440,1175,265,964,1703,316771.2
SNP-20260615-0090-01,2026-06-15,MAT-0090,WH-01,1219,776,443,552,583,4559.06
SNP-20260615-0090-02,2026-06-15,MAT-0090,WH-02,585,585,0,675,583,2187.9
SNP-20260615-0090-03,2026-06-15,MAT-0090,WH-03,619,483,136,505,583,2315.06
SNP-20260615-0090-04,2026-06-15,MAT-0090,WH-04,289,190,99,160,583,1080.86
SNP-20260615-0090-05,2026-06-15,MAT-0090,WH-05,1287,1198,89,285,583,4813.38
SNP-20260615-0090-06,2026-06-15,MAT-0090,WH-06,146,99,47,708,583,546.04
SNP-20260615-0091-01,2026-06-15,MAT-0091,WH-01,753,752,1,334,459,48982.65
SNP-20260615-0091-02,2026-06-15,MAT-0091,WH-02,118,118,0,286,459,7675.9
SNP-20260615-0091-03,2026-06-15,MAT-0091,WH-03,1006,943,63,243,459,65440.3
SNP-20260615-0091-04,2026-06-15,MAT-0091,WH-04,664,426,238,129,459,43193.2
SNP-20260615-0091-05,2026-06-15,MAT-0091,WH-05,728,633,95,699,459,47356.4
SNP-20260615-0091-06,2026-06-15,MAT-0091,WH-06,1074,905,169,147,459,69863.7
SNP-20260615-0092-01,2026-06-15,MAT-0092,WH-01,332,266,66,405,477,50520.44
SNP-20260615-0092-02,2026-06-15,MAT-0092,WH-02,438,265,173,133,477,66650.46
SNP-20260615-0092-03,2026-06-15,MAT-0092,WH-03,781,649,132,42,477,118844.77
SNP-20260615-0092-04,2026-06-15,MAT-0092,WH-04,578,330,248,477,477,87954.26
SNP-20260615-0092-05,2026-06-15,MAT-0092,WH-05,324,223,101,183,477,49303.08
SNP-20260615-0092-06,2026-06-15,MAT-0092,WH-06,944,781,163,340,477,143648.48
SNP-20260615-0093-01,2026-06-15,MAT-0093,WH-01,208,155,53,382,536,189512.96
SNP-20260615-0093-02,2026-06-15,MAT-0093,WH-02,1200,855,345,505,536,1093344.0
SNP-20260615-0093-03,2026-06-15,MAT-0093,WH-03,465,337,128,437,536,423670.8
SNP-20260615-0093-04,2026-06-15,MAT-0093,WH-04,347,271,76,101,536,316158.64
SNP-20260615-0093-05,2026-06-15,MAT-0093,WH-05,577,492,85,701,536,525716.24
SNP-20260615-0093-06,2026-06-15,MAT-0093,WH-06,698,577,121,161,536,635961.76
SNP-20260615-0094-01,2026-06-15,MAT-0094,WH-01,248,178,70,454,517,45344.32
SNP-20260615-0094-02,2026-06-15,MAT-0094,WH-02,371,285,86,65,517,67833.64
SNP-20260615-0094-03,2026-06-15,MAT-0094,WH-03,851,510,341,374,517,155596.84
SNP-20260615-0094-04,2026-06-15,MAT-0094,WH-04,267,254,13,253,517,48818.28
SNP-20260615-0094-05,2026-06-15,MAT-0094,WH-05,640,544,96,114,517,117017.6
SNP-20260615-0094-06,2026-06-15,MAT-0094,WH-06,1022,771,251,276,517,186862.48
SNP-20260615-0095-01,2026-06-15,MAT-0095,WH-01,1570,1198,372,196,945,507267.0
SNP-20260615-0095-02,2026-06-15,MAT-0095,WH-02,1244,1090,154,296,945,401936.4
SNP-20260615-0095-03,2026-06-15,MAT-0095,WH-03,618,613,5,1344,945,199675.8
SNP-20260615-0095-04,2026-06-15,MAT-0095,WH-04,856,662,194,731,945,276573.6
SNP-20260615-0095-05,2026-06-15,MAT-0095,WH-05,593,584,9,196,945,191598.3
SNP-20260615-0095-06,2026-06-15,MAT-0095,WH-06,1008,929,79,467,945,325684.8
SNP-20260615-0096-01,2026-06-15,MAT-0096,WH-01,237,160,77,9,140,58854.21
SNP-20260615-0096-02,2026-06-15,MAT-0096,WH-02,93,71,22,62,140,23094.69
SNP-20260615-0096-03,2026-06-15,MAT-0096,WH-03,103,92,11,213,140,25577.99
SNP-20260615-0096-04,2026-06-15,MAT-0096,WH-04,268,182,86,71,140,66552.44
SNP-20260615-0096-05,2026-06-15,MAT-0096,WH-05,297,259,38,87,140,73754.01
SNP-20260615-0096-06,2026-06-15,MAT-0096,WH-06,85,84,1,120,140,21108.05
SNP-20260615-0097-01,2026-06-15,MAT-0097,WH-01,1585,1428,157,1518,1324,1216519.2
SNP-20260615-0097-02,2026-06-15,MAT-0097,WH-02,2314,1820,494,581,1324,1776041.28
