purchase_order_id,supplier_id,order_created_at,expected_arrival_at,purchase_status,currency,order_amount,payment_terms_days,buyer,line_count,updated_at
PO-202605-000157,SUP-009,2026-05-27T00:23:00+08:00,2026-05-31T00:23:00+08:00,received,CNY,7219629.47,60,采购二组,3,2026-06-15T08:00:00+08:00
PO-202511-000158,SUP-007,2025-11-21T18:32:00+08:00,2025-11-28T18:32:00+08:00,received,CNY,2034075.72,60,采购二组,2,2025-12-18T18:32:00+08:00
PO-202511-000159,SUP-022,2025-11-18T17:47:00+08:00,2025-11-25T17:47:00+08:00,in_transit,CNY,167233.12,90,战略采购组,1,2025-11-29T17:47:00+08:00
PO-202510-000160,SUP-051,2025-10-24T11:23:00+08:00,2025-10-26T11:23:00+08:00,in_transit,CNY,754095.3,45,战略采购组,1,2025-11-29T11:23:00+08:00
PO-202605-000161,SUP-030,2026-05-21T04:52:00+08:00,2026-05-25T04:52:00+08:00,received,CNY,8376343.67,15,采购一组,3,2026-06-15T08:00:00+08:00
PO-202510-000162,SUP-022,2025-10-22T23:50:00+08:00,2025-10-27T23:50:00+08:00,in_transit,CNY,13645542.5,30,采购二组,2,2025-12-06T23:50:00+08:00
PO-202512-000163,SUP-011,2025-12-25T03:54:00+08:00,2025-12-30T03:54:00+08:00,in_transit,CNY,2759409.93,90,采购一组,4,2026-01-21T03:54:00+08:00
PO-202510-000164,SUP-027,2025-10-28T01:46:00+08:00,2025-11-01T01:46:00+08:00,confirmed,CNY,2538986.56,30,采购二组,2,2025-11-18T01:46:00+08:00
PO-202507-000165,SUP-031,2025-07-27T23:01:00+08:00,2025-08-01T23:01:00+08:00,received,CNY,14373369.99,15,战略采购组,4,2025-07-29T23:01:00+08:00
PO-202509-000166,SUP-024,2025-09-08T09:20:00+08:00,2025-09-09T09:20:00+08:00,received,CNY,436717.2,15,战略采购组,1,2025-10-15T09:20:00+08:00
PO-202605-000167,SUP-012,2026-05-31T12:01:00+08:00,2026-06-01T12:01:00+08:00,received,CNY,1669911.0,15,采购二组,1,2026-06-15T08:00:00+08:00
PO-202605-000168,SUP-048,2026-05-26T15:28:00+08:00,2026-05-31T15:28:00+08:00,received,CNY,12705934.44,45,采购一组,3,2026-06-15T08:00:00+08:00
PO-202508-000169,SUP-048,2025-08-21T17:52:00+08:00,2025-08-26T17:52:00+08:00,draft,CNY,10896811.2,30,采购二组,1,2025-09-29T17:52:00+08:00
PO-202512-000170,SUP-056,2025-12-12T00:20:00+08:00,2025-12-13T12:20:00+08:00,cancelled,CNY,7676303.07,90,战略采购组,1,2026-01-13T00:20:00+08:00
PO-202604-000171,SUP-058,2026-04-06T08:06:00+08:00,2026-04-11T08:06:00+08:00,received,CNY,4784369.68,60,战略采购组,2,2026-05-17T08:06:00+08:00
PO-202604-000172,SUP-024,2026-04-24T04:39:00+08:00,2026-04-28T04:39:00+08:00,received,CNY,5174699.87,60,采购二组,2,2026-05-05T04:39:00+08:00
PO-202511-000173,SUP-018,2025-11-19T03:45:00+08:00,2025-11-26T03:45:00+08:00,received,CNY,1299079.92,90,战略采购组,2,2025-12-01T03:45:00+08:00
PO-202601-000174,SUP-007,2026-01-21T07:25:00+08:00,2026-01-26T07:25:00+08:00,in_transit,CNY,11942600.61,45,采购一组,4,2026-02-02T07:25:00+08:00
PO-202603-000175,SUP-054,2026-03-13T11:45:00+08:00,2026-03-20T11:45:00+08:00,in_transit,CNY,8337020.82,45,采购二组,4,2026-04-11T11:45:00+08:00
PO-202512-000176,SUP-043,2025-12-27T12:13:00+08:00,2025-12-30T12:13:00+08:00,confirmed,CNY,1753500.46,15,战略采购组,2,2026-01-24T12:13:00+08:00
PO-202605-000177,SUP-026,2026-05-01T16:40:00+08:00,2026-05-08T16:40:00+08:00,confirmed,CNY,6469055.28,15,采购一组,2,2026-05-26T16:40:00+08:00
PO-202603-000178,SUP-045,2026-03-19T08:46:00+08:00,2026-03-20T20:46:00+08:00,received,CNY,3264249.44,15,采购一组,1,2026-03-22T08:46:00+08:00
PO-202605-000179,SUP-037,2026-05-11T16:12:00+08:00,2026-05-18T16:12:00+08:00,received,CNY,3316504.85,30,战略采购组,4,2026-05-28T16:12:00+08:00
PO-202508-000180,SUP-017,2025-08-08T00:06:00+08:00,2025-08-12T00:06:00+08:00,confirmed,CNY,15511621.95,30,战略采购组,4,2025-08-11T00:06:00+08:00
PO-202509-000181,SUP-028,2025-09-06T15:18:00+08:00,2025-09-10T15:18:00+08:00,confirmed,CNY,5541749.42,45,战略采购组,3,2025-09-08T15:18:00+08:00
PO-202509-000182,SUP-023,2025-09-15T13:25:00+08:00,2025-09-20T13:25:00+08:00,received,CNY,9463297.65,90,战略采购组,2,2025-10-19T13:25:00+08:00
PO-202601-000183,SUP-023,2026-01-05T21:03:00+08:00,2026-01-12T21:03:00+08:00,cancelled,CNY,2517360.28,60,采购二组,3,2026-01-09T21:03:00+08:00
PO-202602-000184,SUP-013,2026-02-06T17:46:00+08:00,2026-02-08T17:46:00+08:00,confirmed,CNY,3266793.73,15,采购一组,2,2026-03-03T17:46:00+08:00
PO-202605-000185,SUP-034,2026-05-18T04:30:00+08:00,2026-05-23T04:30:00+08:00,received,CNY,11713145.39,45,战略采购组,2,2026-06-15T08:00:00+08:00
PO-202508-000186,SUP-017,2025-08-04T17:38:00+08:00,2025-08-05T17:38:00+08:00,in_transit,CNY,8597410.96,30,采购二组,2,2025-08-19T17:38:00+08:00
PO-202604-000187,SUP-049,2026-04-25T12:56:00+08:00,2026-04-30T12:56:00+08:00,delayed,CNY,9524875.59,30,战略采购组,4,2026-05-03T12:56:00+08:00
PO-202602-000188,SUP-053,2026-02-13T16:07:00+08:00,2026-02-17T16:07:00+08:00,received,CNY,1425874.42,15,战略采购组,2,2026-03-24T16:07:00+08:00
PO-202604-000189,SUP-022,2026-04-27T04:34:00+08:00,2026-05-01T04:34:00+08:00,received,CNY,6612003.85,60,战略采购组,2,2026-05-21T04:34:00+08:00
PO-202512-000190,SUP-048,2025-12-04T11:22:00+08:00,2025-12-11T11:22:00+08:00,received,CNY,2805803.38,90,战略采购组,4,2025-12-10T11:22:00+08:00
PO-202507-000191,SUP-007,2025-07-12T06:58:00+08:00,2025-07-19T06:58:00+08:00,received,CNY,391211.52,45,采购二组,1,2025-07-21T06:58:00+08:00
PO-202510-000192,SUP-057,2025-10-06T08:27:00+08:00,2025-10-11T08:27:00+08:00,received,CNY,9647549.83,45,战略采购组,4,2025-10-29T08:27:00+08:00
PO-202507-000193,SUP-030,2025-07-03T15:38:00+08:00,2025-07-08T15:38:00+08:00,delayed,CNY,20774264.72,60,采购一组,4,2025-08-01T15:38:00+08:00
PO-202602-000194,SUP-025,2026-02-12T04:16:00+08:00,2026-02-13T04:16:00+08:00,received,CNY,2410.92,45,采购一组,1,2026-03-11T04:16:00+08:00
PO-202512-000195,SUP-011,2025-12-27T16:22:00+08:00,2026-01-03T16:22:00+08:00,delayed,CNY,2361796.29,45,采购二组,4,2026-01-31T16:22:00+08:00
PO-202511-000196,SUP-048,2025-11-09T20:11:00+08:00,2025-11-14T20:11:00+08:00,received,CNY,6351737.15,30,采购二组,3,2025-12-04T20:11:00+08:00
PO-202604-000197,SUP-048,2026-04-15T06:55:00+08:00,2026-04-22T06:55:00+08:00,delayed,CNY,284430.32,60,采购二组,3,2026-05-21T06:55:00+08:00
PO-202512-000198,SUP-019,2025-12-10T11:24:00+08:00,2025-12-15T11:24:00+08:00,received,CNY,4594713.94,15,战略采购组,2,2026-01-15T11:24:00+08:00
PO-202509-000199,SUP-015,2025-09-05T23:15:00+08:00,2025-09-10T23:15:00+08:00,confirmed,CNY,1999757.32,15,战略采购组,2,2025-10-11T23:15:00+08:00
PO-202512-000200,SUP-023,2025-12-24T22:24:00+08:00,2025-12-29T22:24:00+08:00,confirmed,CNY,2796320.52,60,战略采购组,3,2026-01-15T22:24:00+08:00
PO-202509-000201,SUP-018,2025-09-28T01:02:00+08:00,2025-10-05T01:02:00+08:00,in_transit,CNY,80714.82,90,采购二组,1,2025-10-21T01:02:00+08:00
PO-202601-000202,SUP-030,2026-01-01T08:24:00+08:00,2026-01-06T08:24:00+08:00,received,CNY,3058266.97,90,战略采购组,1,2026-02-04T08:24:00+08:00
PO-202507-000203,SUP-056,2025-07-02T00:21:00+08:00,2025-07-06T00:21:00+08:00,received,CNY,12621896.8,60,战略采购组,1,2025-07-14T00:21:00+08:00
PO-202511-000204,SUP-020,2025-11-18T10:44:00+08:00,2025-11-22T10:44:00+08:00,in_transit,CNY,1248866.44,90,战略采购组,1,2025-11-30T10:44:00+08:00
PO-202509-000205,SUP-040,2025-09-14T17:44:00+08:00,2025-09-16T05:44:00+08:00,in_transit,CNY,440480.3,30,采购一组,1,2025-10-02T17:44:00+08:00
PO-202506-000206,SUP-031,2025-06-26T16:10:00+08:00,2025-07-01T16:10:00+08:00,delayed,CNY,1403495.52,30,采购二组,2,2025-07-14T16:10:00+08:00
PO-202512-000207,SUP-040,2025-12-12T13:41:00+08:00,2025-12-19T13:41:00+08:00,delayed,CNY,2319396.25,45,采购一组,2,2026-01-26T13:41:00+08:00
PO-202601-000208,SUP-008,2026-01-06T08:50:00+08:00,2026-01-11T08:50:00+08:00,cancelled,CNY,12507003.07,15,采购二组,4,2026-02-02T08:50:00+08:00
PO-202604-000209,SUP-031,2026-04-08T23:31:00+08:00,2026-04-15T23:31:00+08:00,confirmed,CNY,2984117.28,45,采购二组,3,2026-05-20T23:31:00+08:00
PO-202512-000210,SUP-029,2025-12-27T11:38:00+08:00,2025-12-30T11:38:00+08:00,in_transit,CNY,4505430.64,15,采购一组,2,2026-01-31T11:38:00+08:00
PO-202602-000211,SUP-011,2026-02-09T18:03:00+08:00,2026-02-14T18:03:00+08:00,received,CNY,3607193.67,60,采购一组,4,2026-03-13T18:03:00+08:00
PO-202604-000212,SUP-037,2026-04-15T10:53:00+08:00,2026-04-20T10:53:00+08:00,confirmed,CNY,2742586.58,45,采购一组,2,2026-05-30T10:53:00+08:00
PO-202512-000213,SUP-038,2025-12-16T01:19:00+08:00,2025-12-23T01:19:00+08:00,received,CNY,7328089.35,90,战略采购组,4,2026-01-17T01:19:00+08:00
PO-202603-000214,SUP-048,2026-03-16T15:40:00+08:00,2026-03-21T15:40:00+08:00,draft,CNY,1584326.89,90,采购一组,2,2026-03-16T15:40:00+08:00
PO-202512-000215,SUP-022,2025-12-18T04:48:00+08:00,2025-12-23T04:48:00+08:00,in_transit,CNY,8764282.43,15,采购一组,4,2026-01-15T04:48:00+08:00
PO-202602-000216,SUP-039,2026-02-07T11:07:00+08:00,2026-02-12T11:07:00+08:00,delayed,CNY,6841045.57,30,采购一组,3,2026-03-08T11:07:00+08:00
PO-202507-000217,SUP-037,2025-07-19T12:56:00+08:00,2025-07-23T12:56:00+08:00,delayed,CNY,1766250.32,60,采购一组,1,2025-07-29T12:56:00+08:00
PO-202506-000218,SUP-050,2025-06-24T13:44:00+08:00,2025-06-26T01:44:00+08:00,confirmed,CNY,3855710.21,90,采购一组,3,2025-08-04T13:44:00+08:00
PO-202605-000219,SUP-038,2026-05-03T13:33:00+08:00,2026-05-05T01:33:00+08:00,in_transit,CNY,4067914.0,30,采购二组,2,2026-06-15T08:00:00+08:00
PO-202506-000220,SUP-005,2025-06-23T21:47:00+08:00,2025-06-26T21:47:00+08:00,in_transit,CNY,6643263.44,45,战略采购组,3,2025-06-30T21:47:00+08:00
PO-202603-000221,SUP-029,2026-03-01T12:15:00+08:00,2026-03-03T12:15:00+08:00,received,CNY,9634211.59,60,采购一组,2,2026-03-02T12:15:00+08:00
PO-202601-000222,SUP-023,2026-01-26T10:03:00+08:00,2026-02-02T10:03:00+08:00,confirmed,CNY,1694236.43,90,采购一组,3,2026-03-11T10:03:00+08:00
PO-202605-000223,SUP-001,2026-05-02T03:00:00+08:00,2026-05-07T03:00:00+08:00,in_transit,CNY,4011979.48,45,采购二组,2,2026-05-10T03:00:00+08:00
PO-202508-000224,SUP-007,2025-08-15T03:24:00+08:00,2025-08-20T03:24:00+08:00,in_transit,CNY,3770039.83,45,战略采购组,2,2025-09-16T03:24:00+08:00
PO-202509-000225,SUP-038,2025-09-21T22:39:00+08:00,2025-09-28T22:39:00+08:00,received,CNY,10368125.28,60,采购一组,2,2025-10-02T22:39:00+08:00
PO-202509-000226,SUP-038,2025-09-01T06:21:00+08:00,2025-09-08T06:21:00+08:00,received,CNY,8427025.52,90,采购二组,3,2025-10-02T06:21:00+08:00
PO-202512-000227,SUP-006,2025-12-01T04:24:00+08:00,2025-12-08T04:24:00+08:00,received,CNY,8757390.38,15,采购二组,4,2025-12-27T04:24:00+08:00
PO-202601-000228,SUP-020,2026-01-08T05:31:00+08:00,2026-01-15T05:31:00+08:00,received,CNY,521955.48,60,采购二组,1,2026-02-14T05:31:00+08:00
PO-202507-000229,SUP-051,2025-07-25T12:17:00+08:00,2025-08-01T12:17:00+08:00,in_transit,CNY,10655046.65,60,采购二组,2,2025-08-29T12:17:00+08:00
PO-202512-000230,SUP-032,2025-12-22T01:20:00+08:00,2025-12-29T01:20:00+08:00,in_transit,CNY,12300856.17,45,采购一组,4,2026-01-19T01:20:00+08:00
PO-202512-000231,SUP-029,2025-12-03T16:42:00+08:00,2025-12-10T16:42:00+08:00,received,CNY,865505.94,15,战略采购组,2,2026-01-14T16:42:00+08:00
PO-202509-000232,SUP-030,2025-09-05T03:16:00+08:00,2025-09-10T03:16:00+08:00,received,CNY,1843936.15,15,采购二组,3,2025-10-10T03:16:00+08:00
PO-202603-000233,SUP-002,2026-03-21T19:35:00+08:00,2026-03-28T19:35:00+08:00,cancelled,CNY,2302834.11,30,采购二组,4,2026-03-24T19:35:00+08:00
PO-202511-000234,SUP-045,2025-11-13T12:47:00+08:00,2025-11-20T12:47:00+08:00,delayed,CNY,6368990.73,90,采购一组,3,2025-12-12T12:47:00+08:00
PO-202601-000235,SUP-021,2026-01-07T22:05:00+08:00,2026-01-11T22:05:00+08:00,confirmed,CNY,501855.22,30,采购二组,2,2026-02-05T22:05:00+08:00
PO-202602-000236,SUP-019,2026-02-07T15:17:00+08:00,2026-02-12T15:17:00+08:00,in_transit,CNY,3934198.55,45,采购二组,4,2026-03-12T15:17:00+08:00
PO-202601-000237,SUP-017,2026-01-24T00:34:00+08:00,2026-01-31T00:34:00+08:00,confirmed,CNY,14970616.08,15,采购二组,3,2026-02-06T00:34:00+08:00
PO-202601-000238,SUP-026,2026-01-22T02:05:00+08:00,2026-01-27T02:05:00+08:00,received,CNY,2031384.46,90,战略采购组,2,2026-02-26T02:05:00+08:00
PO-202507-000239,SUP-054,2025-07-07T04:50:00+08:00,2025-07-14T04:50:00+08:00,received,CNY,4924642.84,60,战略采购组,4,2025-08-02T04:50:00+08:00
PO-202602-000240,SUP-009,2026-02-01T22:50:00+08:00,2026-02-05T22:50:00+08:00,in_transit,CNY,15491595.53,60,采购一组,4,2026-02-12T22:50:00+08:00
PO-202604-000241,SUP-026,2026-04-11T21:17:00+08:00,2026-04-18T21:17:00+08:00,in_transit,CNY,1398603.22,45,采购一组,2,2026-05-20T21:17:00+08:00
PO-202603-000242,SUP-014,2026-03-04T09:29:00+08:00,2026-03-11T09:29:00+08:00,received,CNY,7134212.15,45,采购二组,3,2026-03-17T09:29:00+08:00
PO-202508-000243,SUP-002,2025-08-05T21:35:00+08:00,2025-08-12T21:35:00+08:00,confirmed,CNY,2821938.32,15,战略采购组,4,2025-08-11T21:35:00+08:00
PO-202601-000244,SUP-002,2026-01-30T10:42:00+08:00,2026-01-31T22:42:00+08:00,confirmed,CNY,762642.0,60,战略采购组,1,2026-02-04T10:42:00+08:00
PO-202508-000245,SUP-027,2025-08-13T20:39:00+08:00,2025-08-16T20:39:00+08:00,confirmed,CNY,4788585.2,15,采购二组,3,2025-09-09T20:39:00+08:00
PO-202603-000246,SUP-009,2026-03-12T03:33:00+08:00,2026-03-19T03:33:00+08:00,delayed,CNY,4799744.49,60,采购二组,3,2026-04-13T03:33:00+08:00
PO-202512-000247,SUP-017,2025-12-22T06:07:00+08:00,2025-12-29T06:07:00+08:00,received,CNY,2489215.82,15,战略采购组,3,2026-01-19T06:07:00+08:00
PO-202509-000248,SUP-034,2025-09-13T03:33:00+08:00,2025-09-20T03:33:00+08:00,delayed,CNY,849151.71,30,战略采购组,3,2025-09-24T03:33:00+08:00
PO-202508-000249,SUP-003,2025-08-05T02:46:00+08:00,2025-08-10T02:46:00+08:00,confirmed,CNY,240948.56,60,采购二组,2,2025-08-18T02:46:00+08:00
PO-202605-000250,SUP-053,2026-05-03T06:23:00+08:00,2026-05-10T06:23:00+08:00,received,CNY,6103194.08,60,战略采购组,3,2026-05-07T06:23:00+08:00
PO-202606-000251,SUP-006,2026-06-05T02:43:00+08:00,2026-06-10T02:43:00+08:00,received,CNY,6002405.18,60,采购二组,3,2026-06-15T08:00:00+08:00
PO-202605-000252,SUP-053,2026-05-04T06:15:00+08:00,2026-05-09T06:15:00+08:00,received,CNY,2144428.34,90,采购二组,3,2026-05-22T06:15:00+08:00
PO-202509-000253,SUP-033,2025-09-09T07:34:00+08:00,2025-09-13T07:34:00+08:00,received,CNY,7014690.23,90,采购一组,4,2025-10-01T07:34:00+08:00
PO-202510-000254,SUP-007,2025-10-06T14:11:00+08:00,2025-10-11T14:11:00+08:00,draft,CNY,1518910.38,60,采购二组,3,2025-11-09T14:11:00+08:00
PO-202512-000255,SUP-024,2025-12-31T05:55:00+08:00,2026-01-05T05:55:00+08:00,confirmed,CNY,4774961.82,30,采购一组,2,2026-02-09T05:55:00+08:00
PO-202509-000256,SUP-051,2025-09-27T08:19:00+08:00,2025-10-02T08:19:00+08:00,received,CNY,1581834.2,60,采购一组,1,2025-09-27T08:19:00+08:00
PO-202508-000257,SUP-023,2025-08-03T09:45:00+08:00,2025-08-08T09:45:00+08:00,confirmed,CNY,9052964.05,45,采购一组,1,2025-09-17T09:45:00+08:00
PO-202601-000258,SUP-029,2026-01-05T22:53:00+08:00,2026-01-06T22:53:00+08:00,received,CNY,1153828.69,60,采购一组,2,2026-01-24T22:53:00+08:00
PO-202507-000259,SUP-042,2025-07-20T02:05:00+08:00,2025-07-24T02:05:00+08:00,received,CNY,3916976.69,15,战略采购组,3,2025-08-01T02:05:00+08:00
PO-202604-000260,SUP-039,2026-04-29T19:41:00+08:00,2026-05-03T19:41:00+08:00,received,CNY,10306998.88,90,采购二组,4,2026-05-01T19:41:00+08:00
PO-202601-000261,SUP-051,2026-01-29T05:57:00+08:00,2026-02-05T05:57:00+08:00,in_transit,CNY,9546616.97,15,采购二组,3,2026-03-05T05:57:00+08:00
PO-202606-000262,SUP-041,2026-06-08T04:30:00+08:00,2026-06-12T04:30:00+08:00,received,CNY,1128882.23,90,采购一组,3,2026-06-15T08:00:00+08:00
PO-202601-000263,SUP-057,2026-01-16T14:30:00+08:00,2026-01-19T14:30:00+08:00,received,CNY,6477917.57,60,采购一组,2,2026-02-14T14:30:00+08:00
PO-202604-000264,SUP-055,2026-04-05T08:51:00+08:00,2026-04-06T20:51:00+08:00,delayed,CNY,357244.29,60,采购二组,2,2026-04-19T08:51:00+08:00
PO-202605-000265,SUP-013,2026-05-11T20:57:00+08:00,2026-05-16T20:57:00+08:00,in_transit,CNY,5348331.38,90,采购一组,4,2026-06-14T20:57:00+08:00
PO-202509-000266,SUP-026,2025-09-14T10:47:00+08:00,2025-09-21T10:47:00+08:00,confirmed,CNY,11893332.92,90,战略采购组,3,2025-09-14T10:47:00+08:00
PO-202603-000267,SUP-029,2026-03-05T19:45:00+08:00,2026-03-12T19:45:00+08:00,draft,CNY,8708917.69,30,战略采购组,2,2026-04-09T19:45:00+08:00
PO-202512-000268,SUP-004,2025-12-19T02:23:00+08:00,2025-12-23T02:23:00+08:00,received,CNY,9663970.69,90,采购一组,2,2026-01-12T02:23:00+08:00
PO-202601-000269,SUP-010,2026-01-18T16:13:00+08:00,2026-01-22T16:13:00+08:00,delayed,CNY,6598827.47,45,战略采购组,2,2026-02-27T16:13:00+08:00
PO-202512-000270,SUP-008,2025-12-25T06:55:00+08:00,2025-12-27T06:55:00+08:00,received,CNY,3234896.81,90,采购一组,3,2026-01-22T06:55:00+08:00
PO-202511-000271,SUP-060,2025-11-14T08:23:00+08:00,2025-11-18T08:23:00+08:00,in_transit,CNY,10905850.79,30,战略采购组,3,2025-12-21T08:23:00+08:00
PO-202604-000272,SUP-058,2026-04-01T21:54:00+08:00,2026-04-08T21:54:00+08:00,delayed,CNY,11145494.74,90,采购一组,3,2026-05-16T21:54:00+08:00
PO-202604-000273,SUP-032,2026-04-13T23:50:00+08:00,2026-04-16T23:50:00+08:00,in_transit,CNY,4406988.46,90,采购一组,1,2026-04-13T23:50:00+08:00
PO-202605-000274,SUP-058,2026-05-16T22:16:00+08:00,2026-05-18T10:16:00+08:00,received,CNY,10628306.2,30,采购一组,4,2026-06-15T08:00:00+08:00
PO-202603-000275,SUP-042,2026-03-22T22:50:00+08:00,2026-03-26T22:50:00+08:00,received,CNY,2325329.66,45,采购二组,2,2026-03-22T22:50:00+08:00
PO-202511-000276,SUP-058,2025-11-08T09:24:00+08:00,2025-11-13T09:24:00+08:00,cancelled,CNY,3013032.01,45,采购一组,3,2025-12-08T09:24:00+08:00
PO-202508-000277,SUP-024,2025-08-26T00:57:00+08:00,2025-08-31T00:57:00+08:00,delayed,CNY,711007.34,45,采购一组,2,2025-08-30T00:57:00+08:00
PO-202602-000278,SUP-012,2026-02-16T06:14:00+08:00,2026-02-20T06:14:00+08:00,received,CNY,8188032.67,90,采购二组,3,2026-02-26T06:14:00+08:00
PO-202510-000279,SUP-039,2025-10-24T05:28:00+08:00,2025-10-29T05:28:00+08:00,delayed,CNY,11851818.34,15,战略采购组,4,2025-11-26T05:28:00+08:00
PO-202509-000280,SUP-042,2025-09-21T06:29:00+08:00,2025-09-26T06:29:00+08:00,received,CNY,10561889.81,60,战略采购组,3,2025-10-28T06:29:00+08:00
PO-202601-000281,SUP-042,2026-01-26T12:01:00+08:00,2026-01-28T12:01:00+08:00,in_transit,CNY,8544746.1,15,战略采购组,2,2026-02-27T12:01:00+08:00
PO-202511-000282,SUP-043,2025-11-08T02:20:00+08:00,2025-11-13T02:20:00+08:00,in_transit,CNY,31389284.45,15,战略采购组,4,2025-12-16T02:20:00+08:00
PO-202510-000283,SUP-005,2025-10-11T12:03:00+08:00,2025-10-13T12:03:00+08:00,received,CNY,9865120.68,90,采购二组,4,2025-10-18T12:03:00+08:00
PO-202603-000284,SUP-026,2026-03-04T20:10:00+08:00,2026-03-11T20:10:00+08:00,received,CNY,2573871.3,45,采购一组,2,2026-03-31T20:10:00+08:00
PO-202507-000285,SUP-049,2025-07-14T16:42:00+08:00,2025-07-19T16:42:00+08:00,received,CNY,16565419.6,60,战略采购组,3,2025-08-22T16:42:00+08:00
PO-202601-000286,SUP-021,2026-01-15T19:53:00+08:00,2026-01-20T19:53:00+08:00,delayed,CNY,1579733.92,15,采购二组,2,2026-01-21T19:53:00+08:00
PO-202603-000287,SUP-050,2026-03-12T01:28:00+08:00,2026-03-13T13:28:00+08:00,draft,CNY,9132077.05,15,战略采购组,2,2026-04-20T01:28:00+08:00
PO-202507-000288,SUP-033,2025-07-31T17:18:00+08:00,2025-08-02T05:18:00+08:00,received,CNY,3546697.59,90,采购一组,1,2025-08-02T17:18:00+08:00
PO-202506-000289,SUP-005,2025-06-16T11:33:00+08:00,2025-06-17T23:33:00+08:00,in_transit,CNY,4156511.84,45,战略采购组,1,2025-07-04T11:33:00+08:00
PO-202602-000290,SUP-002,2026-02-02T06:16:00+08:00,2026-02-06T06:16:00+08:00,draft,CNY,5099111.15,60,战略采购组,2,2026-02-25T06:16:00+08:00
PO-202511-000291,SUP-059,2025-11-02T21:35:00+08:00,2025-11-09T21:35:00+08:00,in_transit,CNY,6182852.81,60,采购二组,2,2025-11-27T21:35:00+08:00
PO-202606-000292,SUP-024,2026-06-02T11:13:00+08:00,2026-06-07T11:13:00+08:00,received,CNY,12352505.11,30,战略采购组,3,2026-06-15T08:00:00+08:00
PO-202603-000293,SUP-030,2026-03-15T11:34:00+08:00,2026-03-20T11:34:00+08:00,delayed,CNY,8283602.96,90,采购二组,4,2026-04-27T11:34:00+08:00
PO-202509-000294,SUP-051,2025-09-19T23:36:00+08:00,2025-09-26T23:36:00+08:00,received,CNY,3806134.84,60,战略采购组,3,2025-10-23T23:36:00+08:00
PO-202601-000295,SUP-025,2026-01-16T20:26:00+08:00,2026-01-23T20:26:00+08:00,draft,CNY,832885.98,90,采购一组,4,2026-01-25T20:26:00+08:00
PO-202601-000296,SUP-041,2026-01-24T23:54:00+08:00,2026-01-28T23:54:00+08:00,delayed,CNY,815512.94,15,战略采购组,1,2026-02-23T23:54:00+08:00
PO-202605-000297,SUP-054,2026-05-18T18:30:00+08:00,2026-05-19T18:30:00+08:00,delayed,CNY,4094913.75,30,采购二组,1,2026-06-03T18:30:00+08:00
PO-202510-000298,SUP-007,2025-10-22T11:57:00+08:00,2025-10-24T11:57:00+08:00,in_transit,CNY,7521973.23,30,战略采购组,2,2025-11-15T11:57:00+08:00
PO-202510-000299,SUP-043,2025-10-13T00:23:00+08:00,2025-10-18T00:23:00+08:00,delayed,CNY,4588572.25,60,采购二组,3,2025-10-17T00:23:00+08:00
PO-202508-000300,SUP-018,2025-08-06T09:10:00+08:00,2025-08-13T09:10:00+08:00,draft,CNY,2532522.93,90,采购一组,3,2025-08-08T09:10:00+08:00
PO-202507-000301,SUP-016,2025-07-16T14:46:00+08:00,2025-07-23T14:46:00+08:00,confirmed,CNY,1891080.36,30,战略采购组,1,2025-07-19T14:46:00+08:00
PO-202509-000302,SUP-054,2025-09-09T10:45:00+08:00,2025-09-16T10:45:00+08:00,draft,CNY,3677040.84,60,采购一组,2,2025-09-14T10:45:00+08:00
PO-202510-000303,SUP-056,2025-10-12T03:59:00+08:00,2025-10-15T03:59:00+08:00,delayed,CNY,3533733.14,30,采购一组,1,2025-10-27T03:59:00+08:00
PO-202509-000304,SUP-018,2025-09-14T22:26:00+08:00,2025-09-21T22:26:00+08:00,received,CNY,69090.42,90,战略采购组,1,2025-09-17T22:26:00+08:00
PO-202511-000305,SUP-043,2025-11-08T15:13:00+08:00,2025-11-12T15:13:00+08:00,delayed,CNY,5068465.99,90,战略采购组,3,2025-11-27T15:13:00+08:00
PO-202604-000306,SUP-007,2026-04-30T17:06:00+08:00,2026-05-07T17:06:00+08:00,received,CNY,1359566.57,15,采购一组,3,2026-05-08T17:06:00+08:00
PO-202605-000307,SUP-033,2026-05-21T08:37:00+08:00,2026-05-24T08:37:00+08:00,confirmed,CNY,3767341.93,90,战略采购组,3,2026-06-15T08:00:00+08:00
