inventory_id,material_id,warehouse_id,on_hand_qty,allocated_qty,available_qty,in_transit_qty,quality_hold_qty,safety_stock_qty,reorder_point_qty,average_unit_cost,last_counted_at,updated_at
INV-0127-01,MAT-0127,WH-01,32,8,24,99,0,88,119,903.9,2026-05-31T08:00:00+08:00,2026-06-15T06:37:00+08:00
INV-0127-02,MAT-0127,WH-02,210,52,158,66,7,88,119,903.9,2026-06-09T08:00:00+08:00,2026-06-15T06:54:00+08:00
INV-0127-03,MAT-0127,WH-03,116,12,104,83,4,88,119,903.9,2026-06-03T08:00:00+08:00,2026-06-15T06:01:00+08:00
INV-0127-04,MAT-0127,WH-04,115,14,101,34,3,88,119,903.9,2026-05-29T08:00:00+08:00,2026-06-15T05:43:00+08:00
INV-0127-05,MAT-0127,WH-05,89,26,63,15,3,88,119,903.9,2026-05-30T08:00:00+08:00,2026-06-15T07:52:00+08:00
INV-0127-06,MAT-0127,WH-06,146,42,104,73,4,88,119,903.9,2026-06-01T08:00:00+08:00,2026-06-15T06:20:00+08:00
INV-0128-01,MAT-0128,WH-01,7281,1872,5409,2999,205,3850,5197,42.7,2026-06-03T08:00:00+08:00,2026-06-15T05:51:00+08:00
INV-0128-02,MAT-0128,WH-02,6451,1828,4623,184,18,3850,5197,42.7,2026-06-06T08:00:00+08:00,2026-06-15T05:01:00+08:00
INV-0128-03,MAT-0128,WH-03,9001,55,8946,3332,310,3850,5197,42.7,2026-05-30T08:00:00+08:00,2026-06-15T06:27:00+08:00
INV-0128-04,MAT-0128,WH-04,2991,433,2558,4141,43,3850,5197,42.7,2026-05-21T08:00:00+08:00,2026-06-15T05:09:00+08:00
INV-0128-05,MAT-0128,WH-05,4434,1459,2975,2414,41,3850,5197,42.7,2026-05-23T08:00:00+08:00,2026-06-15T06:54:00+08:00
INV-0128-06,MAT-0128,WH-06,7224,1579,5645,3713,30,3850,5197,42.7,2026-06-13T08:00:00+08:00,2026-06-15T07:51:00+08:00
INV-0129-01,MAT-0129,WH-01,1654,118,1536,1416,61,1311,1769,472.38,2026-05-20T08:00:00+08:00,2026-06-15T05:45:00+08:00
INV-0129-02,MAT-0129,WH-02,3021,618,2403,562,70,1311,1769,472.38,2026-06-02T08:00:00+08:00,2026-06-15T05:30:00+08:00
INV-0129-03,MAT-0129,WH-03,374,36,338,597,7,1311,1769,472.38,2026-06-03T08:00:00+08:00,2026-06-15T05:21:00+08:00
INV-0129-04,MAT-0129,WH-04,684,153,531,741,0,1311,1769,472.38,2026-06-07T08:00:00+08:00,2026-06-15T07:42:00+08:00
INV-0129-05,MAT-0129,WH-05,2116,482,1634,798,21,1311,1769,472.38,2026-06-14T08:00:00+08:00,2026-06-15T06:05:00+08:00
INV-0129-06,MAT-0129,WH-06,2048,700,1348,1369,69,1311,1769,472.38,2026-06-05T08:00:00+08:00,2026-06-15T05:22:00+08:00
INV-0130-01,MAT-0130,WH-01,750,107,643,402,26,469,633,507.15,2026-06-06T08:00:00+08:00,2026-06-15T05:46:00+08:00
INV-0130-02,MAT-0130,WH-02,567,63,504,260,21,469,633,507.15,2026-06-03T08:00:00+08:00,2026-06-15T07:26:00+08:00
INV-0130-03,MAT-0130,WH-03,518,161,357,130,12,469,633,507.15,2026-06-13T08:00:00+08:00,2026-06-15T05:45:00+08:00
INV-0130-04,MAT-0130,WH-04,263,42,221,432,6,469,633,507.15,2026-05-26T08:00:00+08:00,2026-06-15T07:49:00+08:00
INV-0130-05,MAT-0130,WH-05,109,28,81,392,2,469,633,507.15,2026-06-04T08:00:00+08:00,2026-06-15T07:20:00+08:00
INV-0130-06,MAT-0130,WH-06,556,56,500,345,21,469,633,507.15,2026-06-01T08:00:00+08:00,2026-06-15T06:05:00+08:00
INV-0131-01,MAT-0131,WH-01,1182,42,1140,23,45,1305,1761,492.45,2026-05-24T08:00:00+08:00,2026-06-15T06:05:00+08:00
INV-0131-02,MAT-0131,WH-02,2444,774,1670,1198,72,1305,1761,492.45,2026-05-18T08:00:00+08:00,2026-06-15T05:07:00+08:00
INV-0131-03,MAT-0131,WH-03,2269,410,1859,910,53,1305,1761,492.45,2026-05-21T08:00:00+08:00,2026-06-15T06:06:00+08:00
INV-0131-04,MAT-0131,WH-04,2756,639,2117,796,82,1305,1761,492.45,2026-05-29T08:00:00+08:00,2026-06-15T05:49:00+08:00
INV-0131-05,MAT-0131,WH-05,2875,628,2247,1335,15,1305,1761,492.45,2026-05-20T08:00:00+08:00,2026-06-15T07:08:00+08:00
INV-0131-06,MAT-0131,WH-06,967,272,695,259,36,1305,1761,492.45,2026-05-27T08:00:00+08:00,2026-06-15T06:14:00+08:00
INV-0132-01,MAT-0132,WH-01,757,80,677,285,14,450,607,39.22,2026-05-28T08:00:00+08:00,2026-06-15T07:36:00+08:00
INV-0132-02,MAT-0132,WH-02,1036,16,1020,313,21,450,607,39.22,2026-06-11T08:00:00+08:00,2026-06-15T05:12:00+08:00
INV-0132-03,MAT-0132,WH-03,350,105,245,190,9,450,607,39.22,2026-06-08T08:00:00+08:00,2026-06-15T06:05:00+08:00
INV-0132-04,MAT-0132,WH-04,581,193,388,287,1,450,607,39.22,2026-05-18T08:00:00+08:00,2026-06-15T05:38:00+08:00
INV-0132-05,MAT-0132,WH-05,165,52,113,518,6,450,607,39.22,2026-05-26T08:00:00+08:00,2026-06-15T07:38:00+08:00
INV-0132-06,MAT-0132,WH-06,282,35,247,125,10,450,607,39.22,2026-05-17T08:00:00+08:00,2026-06-15T06:47:00+08:00
INV-0133-01,MAT-0133,WH-01,398,47,351,258,10,570,769,46.05,2026-06-13T08:00:00+08:00,2026-06-15T05:01:00+08:00
INV-0133-02,MAT-0133,WH-02,920,32,888,403,12,570,769,46.05,2026-05-28T08:00:00+08:00,2026-06-15T07:29:00+08:00
INV-0133-03,MAT-0133,WH-03,1129,235,894,157,8,570,769,46.05,2026-05-27T08:00:00+08:00,2026-06-15T05:07:00+08:00
INV-0133-04,MAT-0133,WH-04,609,130,479,398,7,570,769,46.05,2026-06-08T08:00:00+08:00,2026-06-15T06:32:00+08:00
INV-0133-05,MAT-0133,WH-05,941,288,653,98,13,570,769,46.05,2026-06-15T08:00:00+08:00,2026-06-15T06:37:00+08:00
INV-0133-06,MAT-0133,WH-06,1195,71,1124,659,15,570,769,46.05,2026-06-06T08:00:00+08:00,2026-06-15T05:49:00+08:00
INV-0134-01,MAT-0134,WH-01,1504,80,1424,661,44,757,1022,209.34,2026-05-22T08:00:00+08:00,2026-06-15T07:51:00+08:00
INV-0134-02,MAT-0134,WH-02,648,37,611,512,25,757,1022,209.34,2026-05-30T08:00:00+08:00,2026-06-15T06:36:00+08:00
INV-0134-03,MAT-0134,WH-03,790,257,533,344,22,757,1022,209.34,2026-06-07T08:00:00+08:00,2026-06-15T05:10:00+08:00
INV-0134-04,MAT-0134,WH-04,1710,555,1155,61,4,757,1022,209.34,2026-05-30T08:00:00+08:00,2026-06-15T05:13:00+08:00
INV-0134-05,MAT-0134,WH-05,1202,16,1186,639,1,757,1022,209.34,2026-06-15T08:00:00+08:00,2026-06-15T07:27:00+08:00
INV-0134-06,MAT-0134,WH-06,1521,156,1365,371,32,757,1022,209.34,2026-06-13T08:00:00+08:00,2026-06-15T07:34:00+08:00
INV-0135-01,MAT-0135,WH-01,539,9,530,412,2,437,590,33.28,2026-06-06T08:00:00+08:00,2026-06-15T05:35:00+08:00
INV-0135-02,MAT-0135,WH-02,615,165,450,132,22,437,590,33.28,2026-06-07T08:00:00+08:00,2026-06-15T07:56:00+08:00
INV-0135-03,MAT-0135,WH-03,1044,286,758,258,9,437,590,33.28,2026-05-29T08:00:00+08:00,2026-06-15T05:03:00+08:00
INV-0135-04,MAT-0135,WH-04,87,2,85,447,1,437,590,33.28,2026-05-20T08:00:00+08:00,2026-06-15T05:53:00+08:00
INV-0135-05,MAT-0135,WH-05,1012,66,946,142,17,437,590,33.28,2026-05-20T08:00:00+08:00,2026-06-15T07:48:00+08:00
INV-0135-06,MAT-0135,WH-06,765,153,612,17,27,437,590,33.28,2026-05-16T08:00:00+08:00,2026-06-15T06:27:00+08:00
INV-0136-01,MAT-0136,WH-01,1374,4,1370,693,34,1152,1555,690.84,2026-05-16T08:00:00+08:00,2026-06-15T07:49:00+08:00
INV-0136-02,MAT-0136,WH-02,1420,209,1211,1338,47,1152,1555,690.84,2026-06-03T08:00:00+08:00,2026-06-15T07:44:00+08:00
INV-0136-03,MAT-0136,WH-03,559,133,426,175,3,1152,1555,690.84,2026-05-17T08:00:00+08:00,2026-06-15T06:09:00+08:00
INV-0136-04,MAT-0136,WH-04,744,107,637,263,20,1152,1555,690.84,2026-05-22T08:00:00+08:00,2026-06-15T06:24:00+08:00
INV-0136-05,MAT-0136,WH-05,1846,523,1323,47,54,1152,1555,690.84,2026-05-22T08:00:00+08:00,2026-06-15T07:53:00+08:00
INV-0136-06,MAT-0136,WH-06,2297,209,2088,91,4,1152,1555,690.84,2026-06-04T08:00:00+08:00,2026-06-15T05:46:00+08:00
INV-0137-01,MAT-0137,WH-01,45,1,44,12,0,80,108,993.56,2026-05-25T08:00:00+08:00,2026-06-15T06:31:00+08:00
INV-0137-02,MAT-0137,WH-02,176,60,116,67,6,80,108,993.56,2026-06-05T08:00:00+08:00,2026-06-15T07:59:00+08:00
INV-0137-03,MAT-0137,WH-03,185,39,146,62,6,80,108,993.56,2026-05-26T08:00:00+08:00,2026-06-15T05:45:00+08:00
INV-0137-04,MAT-0137,WH-04,119,40,79,41,2,80,108,993.56,2026-05-27T08:00:00+08:00,2026-06-15T07:13:00+08:00
INV-0137-05,MAT-0137,WH-05,125,16,109,50,3,80,108,993.56,2026-06-08T08:00:00+08:00,2026-06-15T06:18:00+08:00
INV-0137-06,MAT-0137,WH-06,76,20,56,8,2,80,108,993.56,2026-05-17T08:00:00+08:00,2026-06-15T05:37:00+08:00
INV-0138-01,MAT-0138,WH-01,967,66,901,175,35,525,708,153.6,2026-06-04T08:00:00+08:00,2026-06-15T05:22:00+08:00
INV-0138-02,MAT-0138,WH-02,409,105,304,72,4,525,708,153.6,2026-06-11T08:00:00+08:00,2026-06-15T06:46:00+08:00
INV-0138-03,MAT-0138,WH-03,351,20,331,349,4,525,708,153.6,2026-05-25T08:00:00+08:00,2026-06-15T07:09:00+08:00
INV-0138-04,MAT-0138,WH-04,947,286,661,112,34,525,708,153.6,2026-05-25T08:00:00+08:00,2026-06-15T05:31:00+08:00
INV-0138-05,MAT-0138,WH-05,325,106,219,415,2,525,708,153.6,2026-05-21T08:00:00+08:00,2026-06-15T06:34:00+08:00
INV-0138-06,MAT-0138,WH-06,1083,137,946,443,7,525,708,153.6,2026-06-06T08:00:00+08:00,2026-06-15T05:57:00+08:00
INV-0139-01,MAT-0139,WH-01,2149,229,1920,1051,26,993,1340,194.88,2026-05-17T08:00:00+08:00,2026-06-15T07:47:00+08:00
INV-0139-02,MAT-0139,WH-02,2209,277,1932,1112,54,993,1340,194.88,2026-06-03T08:00:00+08:00,2026-06-15T07:31:00+08:00
INV-0139-03,MAT-0139,WH-03,669,135,534,980,11,993,1340,194.88,2026-06-13T08:00:00+08:00,2026-06-15T07:19:00+08:00
INV-0139-04,MAT-0139,WH-04,348,112,236,469,2,993,1340,194.88,2026-06-07T08:00:00+08:00,2026-06-15T05:54:00+08:00
INV-0139-05,MAT-0139,WH-05,1519,75,1444,883,25,993,1340,194.88,2026-06-11T08:00:00+08:00,2026-06-15T07:52:00+08:00
INV-0139-06,MAT-0139,WH-06,2022,567,1455,703,53,993,1340,194.88,2026-06-15T08:00:00+08:00,2026-06-15T06:46:00+08:00
INV-0140-01,MAT-0140,WH-01,975,98,877,176,36,634,856,145.41,2026-05-31T08:00:00+08:00,2026-06-15T07:06:00+08:00
INV-0140-02,MAT-0140,WH-02,1410,472,938,707,42,634,856,145.41,2026-06-04T08:00:00+08:00,2026-06-15T05:00:00+08:00
INV-0140-03,MAT-0140,WH-03,401,27,374,700,9,634,856,145.41,2026-05-31T08:00:00+08:00,2026-06-15T07:33:00+08:00
INV-0140-04,MAT-0140,WH-04,1076,88,988,333,40,634,856,145.41,2026-06-05T08:00:00+08:00,2026-06-15T07:34:00+08:00
INV-0140-05,MAT-0140,WH-05,882,208,674,18,9,634,856,145.41,2026-06-12T08:00:00+08:00,2026-06-15T06:46:00+08:00
INV-0140-06,MAT-0140,WH-06,190,9,181,459,6,634,856,145.41,2026-05-31T08:00:00+08:00,2026-06-15T06:19:00+08:00
INV-0141-01,MAT-0141,WH-01,563,37,526,72,12,300,405,199.43,2026-05-28T08:00:00+08:00,2026-06-15T06:04:00+08:00
INV-0141-02,MAT-0141,WH-02,111,17,94,314,2,300,405,199.43,2026-06-07T08:00:00+08:00,2026-06-15T05:37:00+08:00
INV-0141-03,MAT-0141,WH-03,642,47,595,179,19,300,405,199.43,2026-05-27T08:00:00+08:00,2026-06-15T06:44:00+08:00
INV-0141-04,MAT-0141,WH-04,226,33,193,309,7,300,405,199.43,2026-06-05T08:00:00+08:00,2026-06-15T07:19:00+08:00
INV-0141-05,MAT-0141,WH-05,541,157,384,143,19,300,405,199.43,2026-05-30T08:00:00+08:00,2026-06-15T07:15:00+08:00
INV-0141-06,MAT-0141,WH-06,210,24,186,141,2,300,405,199.43,2026-05-27T08:00:00+08:00,2026-06-15T07:07:00+08:00
INV-0142-01,MAT-0142,WH-01,583,78,505,412,8,459,619,388.32,2026-05-27T08:00:00+08:00,2026-06-15T05:09:00+08:00
INV-0142-02,MAT-0142,WH-02,343,71,272,152,4,459,619,388.32,2026-05-17T08:00:00+08:00,2026-06-15T06:28:00+08:00
INV-0142-03,MAT-0142,WH-03,473,50,423,122,3,459,619,388.32,2026-06-03T08:00:00+08:00,2026-06-15T05:50:00+08:00
INV-0142-04,MAT-0142,WH-04,954,119,835,311,3,459,619,388.32,2026-06-09T08:00:00+08:00,2026-06-15T07:15:00+08:00
INV-0142-05,MAT-0142,WH-05,315,54,261,101,9,459,619,388.32,2026-06-14T08:00:00+08:00,2026-06-15T07:19:00+08:00
INV-0142-06,MAT-0142,WH-06,506,84,422,404,18,459,619,388.32,2026-06-07T08:00:00+08:00,2026-06-15T06:36:00+08:00
INV-0143-01,MAT-0143,WH-01,397,11,386,329,13,564,761,930.89,2026-05-25T08:00:00+08:00,2026-06-15T05:23:00+08:00
INV-0143-02,MAT-0143,WH-02,683,163,520,654,19,564,761,930.89,2026-06-12T08:00:00+08:00,2026-06-15T05:58:00+08:00
INV-0143-03,MAT-0143,WH-03,1094,36,1058,88,30,564,761,930.89,2026-06-12T08:00:00+08:00,2026-06-15T07:28:00+08:00
INV-0143-04,MAT-0143,WH-04,436,51,385,327,5,564,761,930.89,2026-05-17T08:00:00+08:00,2026-06-15T06:52:00+08:00
INV-0143-05,MAT-0143,WH-05,829,13,816,69,23,564,761,930.89,2026-06-08T08:00:00+08:00,2026-06-15T06:21:00+08:00
INV-0143-06,MAT-0143,WH-06,501,45,456,652,17,564,761,930.89,2026-05-26T08:00:00+08:00,2026-06-15T06:25:00+08:00
INV-0144-01,MAT-0144,WH-01,325,100,225,257,6,220,297,11.29,2026-06-05T08:00:00+08:00,2026-06-15T07:03:00+08:00
INV-0144-02,MAT-0144,WH-02,229,14,215,62,4,220,297,11.29,2026-06-01T08:00:00+08:00,2026-06-15T06:16:00+08:00
INV-0144-03,MAT-0144,WH-03,524,131,393,213,2,220,297,11.29,2026-06-08T08:00:00+08:00,2026-06-15T07:50:00+08:00
INV-0144-04,MAT-0144,WH-04,67,22,45,163,1,220,297,11.29,2026-05-24T08:00:00+08:00,2026-06-15T06:50:00+08:00
INV-0144-05,MAT-0144,WH-05,280,92,188,81,0,220,297,11.29,2026-06-02T08:00:00+08:00,2026-06-15T05:04:00+08:00
INV-0144-06,MAT-0144,WH-06,81,8,73,115,2,220,297,11.29,2026-06-11T08:00:00+08:00,2026-06-15T06:37:00+08:00
INV-0145-01,MAT-0145,WH-01,753,41,712,68,26,557,752,89.41,2026-06-13T08:00:00+08:00,2026-06-15T05:31:00+08:00
INV-0145-02,MAT-0145,WH-02,478,27,451,212,8,557,752,89.41,2026-06-06T08:00:00+08:00,2026-06-15T05:25:00+08:00
INV-0145-03,MAT-0145,WH-03,318,44,274,83,8,557,752,89.41,2026-05-19T08:00:00+08:00,2026-06-15T07:35:00+08:00
INV-0145-04,MAT-0145,WH-04,1143,369,774,618,43,557,752,89.41,2026-05-19T08:00:00+08:00,2026-06-15T06:11:00+08:00
INV-0145-05,MAT-0145,WH-05,1233,258,975,618,8,557,752,89.41,2026-06-01T08:00:00+08:00,2026-06-15T07:39:00+08:00
INV-0145-06,MAT-0145,WH-06,565,158,407,517,1,557,752,89.41,2026-05-29T08:00:00+08:00,2026-06-15T06:28:00+08:00
INV-0146-01,MAT-0146,WH-01,680,9,671,997,25,1180,1593,506.1,2026-06-04T08:00:00+08:00,2026-06-15T07:00:00+08:00
INV-0146-02,MAT-0146,WH-02,765,115,650,710,25,1180,1593,506.1,2026-06-15T08:00:00+08:00,2026-06-15T05:08:00+08:00
INV-0146-03,MAT-0146,WH-03,1278,7,1271,132,15,1180,1593,506.1,2026-06-07T08:00:00+08:00,2026-06-15T05:20:00+08:00
INV-0146-04,MAT-0146,WH-04,2792,533,2259,985,76,1180,1593,506.1,2026-05-22T08:00:00+08:00,2026-06-15T05:52:00+08:00
INV-0146-05,MAT-0146,WH-05,2047,293,1754,68,72,1180,1593,506.1,2026-06-11T08:00:00+08:00,2026-06-15T06:08:00+08:00
INV-0146-06,MAT-0146,WH-06,741,34,707,1389,0,1180,1593,506.1,2026-05-22T08:00:00+08:00,2026-06-15T05:50:00+08:00
INV-0147-01,MAT-0147,WH-01,394,7,387,67,0,382,516,515.21,2026-05-21T08:00:00+08:00,2026-06-15T05:16:00+08:00
INV-0147-02,MAT-0147,WH-02,567,126,441,194,4,382,516,515.21,2026-05-25T08:00:00+08:00,2026-06-15T06:25:00+08:00
INV-0147-03,MAT-0147,WH-03,631,152,479,364,18,382,516,515.21,2026-05-16T08:00:00+08:00,2026-06-15T06:24:00+08:00
INV-0147-04,MAT-0147,WH-04,806,98,708,199,21,382,516,515.21,2026-06-07T08:00:00+08:00,2026-06-15T06:33:00+08:00
INV-0147-05,MAT-0147,WH-05,611,23,588,107,17,382,516,515.21,2026-05-25T08:00:00+08:00,2026-06-15T06:13:00+08:00
INV-0147-06,MAT-0147,WH-06,185,31,154,37,1,382,516,515.21,2026-06-15T08:00:00+08:00,2026-06-15T05:50:00+08:00
INV-0148-01,MAT-0148,WH-01,359,55,304,409,9,733,990,6.48,2026-05-26T08:00:00+08:00,2026-06-15T07:07:00+08:00
INV-0148-02,MAT-0148,WH-02,540,39,501,596,9,733,990,6.48,2026-05-26T08:00:00+08:00,2026-06-15T07:38:00+08:00
INV-0148-03,MAT-0148,WH-03,1084,221,863,596,8,733,990,6.48,2026-05-30T08:00:00+08:00,2026-06-15T06:40:00+08:00
INV-0148-04,MAT-0148,WH-04,490,40,450,260,13,733,990,6.48,2026-06-01T08:00:00+08:00,2026-06-15T06:54:00+08:00
INV-0148-05,MAT-0148,WH-05,1341,332,1009,411,43,733,990,6.48,2026-06-06T08:00:00+08:00,2026-06-15T05:14:00+08:00
INV-0148-06,MAT-0148,WH-06,797,91,706,100,17,733,990,6.48,2026-05-17T08:00:00+08:00,2026-06-15T06:58:00+08:00
INV-0149-01,MAT-0149,WH-01,107,11,96,66,4,82,111,175.18,2026-05-24T08:00:00+08:00,2026-06-15T07:24:00+08:00
INV-0149-02,MAT-0149,WH-02,21,1,20,9,0,82,111,175.18,2026-05-21T08:00:00+08:00,2026-06-15T07:28:00+08:00
INV-0149-03,MAT-0149,WH-03,166,7,159,47,0,82,111,175.18,2026-06-07T08:00:00+08:00,2026-06-15T07:16:00+08:00
INV-0149-04,MAT-0149,WH-04,123,15,108,57,1,82,111,175.18,2026-05-26T08:00:00+08:00,2026-06-15T06:41:00+08:00
INV-0149-05,MAT-0149,WH-05,190,44,146,57,3,82,111,175.18,2026-05-24T08:00:00+08:00,2026-06-15T07:49:00+08:00
INV-0149-06,MAT-0149,WH-06,115,29,86,64,1,82,111,175.18,2026-05-17T08:00:00+08:00,2026-06-15T06:01:00+08:00
INV-0150-01,MAT-0150,WH-01,1196,74,1122,1023,22,1153,1557,13.48,2026-05-28T08:00:00+08:00,2026-06-15T07:21:00+08:00
INV-0150-02,MAT-0150,WH-02,2697,777,1920,97,71,1153,1557,13.48,2026-06-06T08:00:00+08:00,2026-06-15T07:32:00+08:00
INV-0150-03,MAT-0150,WH-03,1067,269,798,606,1,1153,1557,13.48,2026-05-26T08:00:00+08:00,2026-06-15T05:39:00+08:00
INV-0150-04,MAT-0150,WH-04,799,231,568,907,14,1153,1557,13.48,2026-05-21T08:00:00+08:00,2026-06-15T06:30:00+08:00
INV-0150-05,MAT-0150,WH-05,2087,671,1416,997,29,1153,1557,13.48,2026-06-11T08:00:00+08:00,2026-06-15T06:19:00+08:00
INV-0150-06,MAT-0150,WH-06,288,65,223,503,8,1153,1557,13.48,2026-06-15T08:00:00+08:00,2026-06-15T06:39:00+08:00
INV-0151-01,MAT-0151,WH-01,467,1,466,94,1,260,352,135.38,2026-06-06T08:00:00+08:00,2026-06-15T06:25:00+08:00
INV-0151-02,MAT-0151,WH-02,205,68,137,293,6,260,352,135.38,2026-05-17T08:00:00+08:00,2026-06-15T07:11:00+08:00
INV-0151-03,MAT-0151,WH-03,127,43,84,282,0,260,352,135.38,2026-06-11T08:00:00+08:00,2026-06-15T07:14:00+08:00
INV-0151-04,MAT-0151,WH-04,377,95,282,112,8,260,352,135.38,2026-05-26T08:00:00+08:00,2026-06-15T05:41:00+08:00
INV-0151-05,MAT-0151,WH-05,265,46,219,143,10,260,352,135.38,2026-06-08T08:00:00+08:00,2026-06-15T07:12:00+08:00
INV-0151-06,MAT-0151,WH-06,581,25,556,121,5,260,352,135.38,2026-06-01T08:00:00+08:00,2026-06-15T06:30:00+08:00
INV-0152-01,MAT-0152,WH-01,771,2,769,380,23,615,830,524.83,2026-05-22T08:00:00+08:00,2026-06-15T06:52:00+08:00
INV-0152-02,MAT-0152,WH-02,634,174,460,219,17,615,830,524.83,2026-05-16T08:00:00+08:00,2026-06-15T07:06:00+08:00
INV-0152-03,MAT-0152,WH-03,131,4,127,673,0,615,830,524.83,2026-06-02T08:00:00+08:00,2026-06-15T07:07:00+08:00
INV-0152-04,MAT-0152,WH-04,532,81,451,423,20,615,830,524.83,2026-05-30T08:00:00+08:00,2026-06-15T06:17:00+08:00
INV-0152-05,MAT-0152,WH-05,1065,263,802,261,36,615,830,524.83,2026-06-05T08:00:00+08:00,2026-06-15T07:39:00+08:00
INV-0152-06,MAT-0152,WH-06,1073,161,912,635,13,615,830,524.83,2026-06-10T08:00:00+08:00,2026-06-15T05:04:00+08:00
INV-0153-01,MAT-0153,WH-01,945,61,884,25,15,429,579,308.49,2026-05-29T08:00:00+08:00,2026-06-15T06:53:00+08:00
INV-0153-02,MAT-0153,WH-02,256,65,191,78,4,429,579,308.49,2026-05-28T08:00:00+08:00,2026-06-15T06:44:00+08:00
INV-0153-03,MAT-0153,WH-03,155,11,144,6,1,429,579,308.49,2026-06-03T08:00:00+08:00,2026-06-15T06:43:00+08:00
INV-0153-04,MAT-0153,WH-04,671,74,597,417,11,429,579,308.49,2026-05-18T08:00:00+08:00,2026-06-15T06:53:00+08:00
INV-0153-05,MAT-0153,WH-05,619,86,533,445,7,429,579,308.49,2026-05-25T08:00:00+08:00,2026-06-15T05:22:00+08:00
INV-0153-06,MAT-0153,WH-06,546,119,427,328,2,429,579,308.49,2026-05-30T08:00:00+08:00,2026-06-15T06:41:00+08:00
INV-0154-01,MAT-0154,WH-01,481,122,359,196,2,569,768,85.69,2026-05-27T08:00:00+08:00,2026-06-15T07:22:00+08:00
INV-0154-02,MAT-0154,WH-02,417,83,334,501,8,569,768,85.69,2026-05-21T08:00:00+08:00,2026-06-15T07:38:00+08:00
INV-0154-03,MAT-0154,WH-03,778,75,703,361,19,569,768,85.69,2026-05-27T08:00:00+08:00,2026-06-15T05:05:00+08:00
INV-0154-04,MAT-0154,WH-04,955,205,750,462,14,569,768,85.69,2026-06-08T08:00:00+08:00,2026-06-15T06:03:00+08:00
INV-0154-05,MAT-0154,WH-05,290,73,217,514,0,569,768,85.69,2026-05-20T08:00:00+08:00,2026-06-15T07:27:00+08:00
INV-0154-06,MAT-0154,WH-06,1069,206,863,81,18,569,768,85.69,2026-05-23T08:00:00+08:00,2026-06-15T05:12:00+08:00
INV-0155-01,MAT-0155,WH-01,245,25,220,334,6,401,542,101.07,2026-06-03T08:00:00+08:00,2026-06-15T05:40:00+08:00
INV-0155-02,MAT-0155,WH-02,671,228,443,334,18,401,542,101.07,2026-05-30T08:00:00+08:00,2026-06-15T07:29:00+08:00
INV-0155-03,MAT-0155,WH-03,900,206,694,13,13,401,542,101.07,2026-06-11T08:00:00+08:00,2026-06-15T07:10:00+08:00
INV-0155-04,MAT-0155,WH-04,111,22,89,406,0,401,542,101.07,2026-05-26T08:00:00+08:00,2026-06-15T05:15:00+08:00
INV-0155-05,MAT-0155,WH-05,394,89,305,109,12,401,542,101.07,2026-06-14T08:00:00+08:00,2026-06-15T06:34:00+08:00
INV-0155-06,MAT-0155,WH-06,628,98,530,349,10,401,542,101.07,2026-05-16T08:00:00+08:00,2026-06-15T06:11:00+08:00
INV-0156-01,MAT-0156,WH-01,5271,132,5139,195,150,2431,3282,16.48,2026-05-28T08:00:00+08:00,2026-06-15T07:43:00+08:00
INV-0156-02,MAT-0156,WH-02,2394,158,2236,2678,89,2431,3282,16.48,2026-05-30T08:00:00+08:00,2026-06-15T06:17:00+08:00
INV-0156-03,MAT-0156,WH-03,585,1,584,556,8,2431,3282,16.48,2026-06-10T08:00:00+08:00,2026-06-15T06:24:00+08:00
INV-0156-04,MAT-0156,WH-04,1104,187,917,623,30,2431,3282,16.48,2026-06-12T08:00:00+08:00,2026-06-15T07:17:00+08:00
INV-0156-05,MAT-0156,WH-05,5563,260,5303,331,163,2431,3282,16.48,2026-06-13T08:00:00+08:00,2026-06-15T06:45:00+08:00
INV-0156-06,MAT-0156,WH-06,3745,713,3032,1360,83,2431,3282,16.48,2026-06-09T08:00:00+08:00,2026-06-15T06:42:00+08:00
INV-0157-01,MAT-0157,WH-01,240,55,185,109,3,268,362,191.18,2026-06-13T08:00:00+08:00,2026-06-15T05:38:00+08:00
INV-0157-02,MAT-0157,WH-02,102,29,73,253,3,268,362,191.18,2026-05-17T08:00:00+08:00,2026-06-15T08:00:00+08:00
INV-0157-03,MAT-0157,WH-03,228,3,225,203,2,268,362,191.18,2026-06-04T08:00:00+08:00,2026-06-15T06:16:00+08:00
INV-0157-04,MAT-0157,WH-04,225,33,192,88,0,268,362,191.18,2026-05-24T08:00:00+08:00,2026-06-15T05:20:00+08:00
INV-0157-05,MAT-0157,WH-05,248,53,195,309,1,268,362,191.18,2026-06-11T08:00:00+08:00,2026-06-15T07:38:00+08:00
INV-0157-06,MAT-0157,WH-06,260,29,231,257,7,268,362,191.18,2026-06-06T08:00:00+08:00,2026-06-15T07:37:00+08:00
INV-0158-01,MAT-0158,WH-01,178,51,127,333,6,609,822,36.67,2026-06-03T08:00:00+08:00,2026-06-15T05:09:00+08:00
INV-0158-02,MAT-0158,WH-02,1092,82,1010,334,4,609,822,36.67,2026-06-08T08:00:00+08:00,2026-06-15T07:33:00+08:00
INV-0158-03,MAT-0158,WH-03,1085,203,882,32,2,609,822,36.67,2026-06-13T08:00:00+08:00,2026-06-15T07:38:00+08:00
INV-0158-04,MAT-0158,WH-04,422,124,298,270,9,609,822,36.67,2026-06-01T08:00:00+08:00,2026-06-15T06:40:00+08:00
