purchase_order_line_id,purchase_order_id,line_no,material_id,ordered_qty,received_qty,unit_cost,line_amount,warehouse_id,updated_at
PO-202507-000084-04,PO-202507-000084,4,MAT-0028,1174,822,1234.22,1448974.28,WH-05,2025-08-27T21:02:00+08:00
PO-202603-000085-01,PO-202603-000085,1,MAT-0084,6759,6759,440.07,2974433.13,WH-01,2026-03-09T07:18:00+08:00
PO-202603-000085-02,PO-202603-000085,2,MAT-0195,4629,4629,1.61,7452.69,WH-05,2026-03-08T07:18:00+08:00
PO-202507-000086-01,PO-202507-000086,1,MAT-0081,9830,5973,663.41,6521320.3,WH-06,2025-08-14T18:37:00+08:00
PO-202606-000087-01,PO-202606-000087,1,MAT-0127,10009,6842,1059.14,10600932.26,WH-06,2026-06-15T08:00:00+08:00
PO-202606-000087-02,PO-202606-000087,2,MAT-0199,8159,2284,640.62,5226818.58,WH-03,2026-06-05T15:24:00+08:00
PO-202511-000088-01,PO-202511-000088,1,MAT-0184,3340,1529,248.54,830123.6,WH-02,2025-11-22T15:31:00+08:00
PO-202511-000088-02,PO-202511-000088,2,MAT-0035,9596,6268,13.3,127626.8,WH-05,2025-12-31T15:31:00+08:00
PO-202509-000089-01,PO-202509-000089,1,MAT-0087,7098,3129,39.91,283281.18,WH-01,2025-10-13T16:54:00+08:00
PO-202509-000089-02,PO-202509-000089,2,MAT-0132,8301,759,49.51,410982.51,WH-05,2025-09-06T16:54:00+08:00
PO-202509-000089-03,PO-202509-000089,3,MAT-0156,8734,4499,20.1,175553.4,WH-02,2025-09-02T16:54:00+08:00
PO-202605-000090-01,PO-202605-000090,1,MAT-0172,3999,510,678.5,2713321.5,WH-01,2026-06-15T08:00:00+08:00
PO-202605-000090-02,PO-202605-000090,2,MAT-0020,3522,684,235.01,827705.22,WH-01,2026-06-15T08:00:00+08:00
PO-202605-000090-03,PO-202605-000090,3,MAT-0131,6927,3965,458.76,3177830.52,WH-06,2026-06-15T08:00:00+08:00
PO-202605-000090-04,PO-202605-000090,4,MAT-0151,2547,518,145.92,371658.24,WH-02,2026-06-12T16:18:00+08:00
PO-202601-000091-01,PO-202601-000091,1,MAT-0239,11416,5435,485.34,5540641.44,WH-03,2026-01-30T20:15:00+08:00
PO-202601-000091-02,PO-202601-000091,2,MAT-0027,1292,417,578.77,747770.84,WH-05,2026-01-22T20:15:00+08:00
PO-202601-000091-03,PO-202601-000091,3,MAT-0035,8304,4573,10.3,85531.2,WH-01,2026-02-08T20:15:00+08:00
PO-202509-000092-01,PO-202509-000092,1,MAT-0093,4158,2097,1111.43,4621325.94,WH-04,2025-10-14T05:29:00+08:00
PO-202509-000092-02,PO-202509-000092,2,MAT-0001,2072,911,183.77,380771.44,WH-04,2025-10-30T05:29:00+08:00
PO-202601-000093-01,PO-202601-000093,1,MAT-0066,1886,780,202.3,381537.8,WH-01,2026-02-16T06:41:00+08:00
PO-202601-000093-02,PO-202601-000093,2,MAT-0007,8200,4803,1230.87,10093134.0,WH-02,2026-01-14T06:41:00+08:00
PO-202601-000093-03,PO-202601-000093,3,MAT-0158,934,362,33.79,31559.86,WH-03,2026-02-02T06:41:00+08:00
PO-202601-000093-04,PO-202601-000093,4,MAT-0014,8881,1050,247.92,2201777.52,WH-04,2026-02-02T06:41:00+08:00
PO-202511-000094-01,PO-202511-000094,1,MAT-0090,503,503,4.92,2474.76,WH-06,2026-01-09T09:48:00+08:00
PO-202511-000094-02,PO-202511-000094,2,MAT-0052,672,672,89.16,59915.52,WH-04,2025-12-26T09:48:00+08:00
PO-202511-000094-03,PO-202511-000094,3,MAT-0156,3955,3955,17.57,69489.35,WH-01,2026-01-07T09:48:00+08:00
PO-202510-000095-01,PO-202510-000095,1,MAT-0173,7111,7111,754.43,5364751.73,WH-06,2025-11-25T10:23:00+08:00
PO-202508-000096-01,PO-202508-000096,1,MAT-0178,9471,9471,340.83,3228000.93,WH-02,2025-09-20T08:55:00+08:00
PO-202508-000096-02,PO-202508-000096,2,MAT-0077,3210,3210,5.52,17719.2,WH-06,2025-09-14T08:55:00+08:00
PO-202509-000097-01,PO-202509-000097,1,MAT-0077,1792,1792,5.52,9891.84,WH-06,2025-10-14T22:25:00+08:00
PO-202509-000097-02,PO-202509-000097,2,MAT-0178,4557,4557,340.83,1553162.31,WH-01,2025-09-03T22:25:00+08:00
PO-202509-000097-03,PO-202509-000097,3,MAT-0147,7061,7061,678.43,4790394.23,WH-01,2025-09-24T22:25:00+08:00
PO-202509-000097-04,PO-202509-000097,4,MAT-0002,4763,4763,1258.46,5994044.98,WH-02,2025-09-14T22:25:00+08:00
PO-202603-000098-01,PO-202603-000098,1,MAT-0121,1250,106,195.03,243787.5,WH-01,2026-03-29T05:03:00+08:00
PO-202603-000098-02,PO-202603-000098,2,MAT-0134,8808,4719,261.18,2300473.44,WH-06,2026-05-01T05:03:00+08:00
PO-202603-000098-03,PO-202603-000098,3,MAT-0186,9155,385,429.11,3928502.05,WH-04,2026-04-12T05:03:00+08:00
PO-202601-000099-01,PO-202601-000099,1,MAT-0198,8514,8514,16.86,143546.04,WH-04,2026-02-07T16:18:00+08:00
PO-202601-000099-02,PO-202601-000099,2,MAT-0034,3417,3417,43.33,148058.61,WH-01,2026-03-09T16:18:00+08:00
PO-202603-000100-01,PO-202603-000100,1,MAT-0041,6644,6644,451.95,3002755.8,WH-02,2026-03-31T15:52:00+08:00
PO-202603-000100-02,PO-202603-000100,2,MAT-0052,6725,6725,95.32,641027.0,WH-03,2026-05-12T15:52:00+08:00
PO-202603-000100-03,PO-202603-000100,3,MAT-0168,5638,5638,482.97,2722984.86,WH-02,2026-04-10T15:52:00+08:00
PO-202603-000100-04,PO-202603-000100,4,MAT-0136,7917,7917,735.13,5820024.21,WH-03,2026-04-22T15:52:00+08:00
PO-202509-000101-01,PO-202509-000101,1,MAT-0146,10276,10276,476.9,4900624.4,WH-06,2025-09-11T06:54:00+08:00
PO-202508-000102-01,PO-202508-000102,1,MAT-0214,4828,2229,169.29,817332.12,WH-05,2025-09-06T02:10:00+08:00
PO-202508-000102-02,PO-202508-000102,2,MAT-0045,10673,6348,24.75,264156.75,WH-03,2025-09-15T02:10:00+08:00
PO-202508-000102-03,PO-202508-000102,3,MAT-0141,6841,2255,227.47,1556122.27,WH-06,2025-08-25T02:10:00+08:00
PO-202508-000102-04,PO-202508-000102,4,MAT-0124,3144,1517,544.44,1711719.36,WH-02,2025-09-16T02:10:00+08:00
PO-202603-000103-01,PO-202603-000103,1,MAT-0073,7026,7026,23.67,166305.42,WH-01,2026-04-26T11:13:00+08:00
PO-202603-000103-02,PO-202603-000103,2,MAT-0014,3203,3203,247.92,794087.76,WH-02,2026-03-30T11:13:00+08:00
PO-202603-000103-03,PO-202603-000103,3,MAT-0007,3284,3284,1230.87,4042177.08,WH-02,2026-03-30T11:13:00+08:00
PO-202510-000104-01,PO-202510-000104,1,MAT-0182,3456,743,330.54,1142346.24,WH-05,2025-11-11T22:56:00+08:00
PO-202510-000104-02,PO-202510-000104,2,MAT-0051,3574,911,45.75,163510.5,WH-03,2025-11-23T22:56:00+08:00
PO-202511-000105-01,PO-202511-000105,1,MAT-0191,8694,8694,378.06,3286853.64,WH-04,2025-12-05T18:00:00+08:00
PO-202511-000105-02,PO-202511-000105,2,MAT-0159,9076,9076,18.09,164184.84,WH-05,2026-01-12T18:00:00+08:00
PO-202511-000105-03,PO-202511-000105,3,MAT-0097,3336,3336,713.55,2380402.8,WH-06,2025-12-25T18:00:00+08:00
PO-202511-000105-04,PO-202511-000105,4,MAT-0126,3890,3890,407.73,1586069.7,WH-06,2025-12-14T18:00:00+08:00
PO-202602-000106-01,PO-202602-000106,1,MAT-0167,4677,1486,87.51,409284.27,WH-02,2026-02-13T19:21:00+08:00
PO-202507-000107-01,PO-202507-000107,1,MAT-0163,2615,1530,462.82,1210274.3,WH-04,2025-08-10T17:22:00+08:00
PO-202507-000107-02,PO-202507-000107,2,MAT-0131,8311,4131,528.17,4389620.87,WH-05,2025-07-17T17:22:00+08:00
PO-202507-000107-03,PO-202507-000107,3,MAT-0065,11423,3732,353.17,4034260.91,WH-05,2025-08-06T17:22:00+08:00
PO-202508-000108-01,PO-202508-000108,1,MAT-0090,4732,2278,3.74,17697.68,WH-03,2025-09-10T01:01:00+08:00
PO-202601-000109-01,PO-202601-000109,1,MAT-0030,6534,6534,26.67,174261.78,WH-04,2026-02-21T08:18:00+08:00
PO-202601-000109-02,PO-202601-000109,2,MAT-0084,5169,5169,409.94,2118979.86,WH-02,2026-01-26T08:18:00+08:00
PO-202602-000110-01,PO-202602-000110,1,MAT-0179,1035,264,678.57,702319.95,WH-03,2026-02-26T04:25:00+08:00
PO-202602-000110-02,PO-202602-000110,2,MAT-0207,5541,2981,295.67,1638307.47,WH-06,2026-03-07T04:25:00+08:00
PO-202605-000111-01,PO-202605-000111,1,MAT-0086,2987,2987,89.31,266768.97,WH-02,2026-06-15T08:00:00+08:00
PO-202605-000111-02,PO-202605-000111,2,MAT-0074,382,382,17.14,6547.48,WH-06,2026-06-01T09:48:00+08:00
PO-202605-000111-03,PO-202605-000111,3,MAT-0239,8400,8400,561.73,4718532.0,WH-01,2026-05-23T09:48:00+08:00
PO-202605-000111-04,PO-202605-000111,4,MAT-0222,9020,9020,549.03,4952250.6,WH-02,2026-06-15T08:00:00+08:00
PO-202508-000112-01,PO-202508-000112,1,MAT-0230,1066,177,941.66,1003809.56,WH-05,2025-09-12T07:11:00+08:00
PO-202508-000112-02,PO-202508-000112,2,MAT-0222,6042,1753,605.61,3659095.62,WH-05,2025-08-29T07:11:00+08:00
PO-202507-000113-01,PO-202507-000113,1,MAT-0195,7254,4007,1.35,9792.9,WH-06,2025-08-14T02:08:00+08:00
PO-202507-000113-02,PO-202507-000113,2,MAT-0018,3548,1370,27.37,97108.76,WH-02,2025-09-12T02:08:00+08:00
PO-202507-000113-03,PO-202507-000113,3,MAT-0163,2056,806,437.15,898780.4,WH-02,2025-08-24T02:08:00+08:00
PO-202507-000113-04,PO-202507-000113,4,MAT-0145,2928,399,88.43,258923.04,WH-04,2025-08-22T02:08:00+08:00
PO-202509-000114-01,PO-202509-000114,1,MAT-0130,10253,1456,538.63,5522573.39,WH-04,2025-09-19T03:54:00+08:00
PO-202512-000115-01,PO-202512-000115,1,MAT-0157,7119,7119,231.61,1648831.59,WH-02,2026-01-05T16:53:00+08:00
PO-202512-000115-02,PO-202512-000115,2,MAT-0034,2487,2487,38.25,95127.75,WH-04,2026-01-02T16:53:00+08:00
PO-202512-000115-03,PO-202512-000115,3,MAT-0020,4777,4777,264.38,1262943.26,WH-06,2026-01-02T16:53:00+08:00
PO-202601-000116-01,PO-202601-000116,1,MAT-0052,10013,6429,95.32,954439.16,WH-04,2026-01-21T05:49:00+08:00
PO-202509-000117-01,PO-202509-000117,1,MAT-0184,7087,7087,248.54,1761402.98,WH-02,2025-10-31T11:05:00+08:00
PO-202602-000118-01,PO-202602-000118,1,MAT-0226,1354,471,283.68,384102.72,WH-06,2026-03-01T20:44:00+08:00
PO-202602-000118-02,PO-202602-000118,2,MAT-0143,1157,341,1112.01,1286595.57,WH-03,2026-03-14T20:44:00+08:00
PO-202602-000118-03,PO-202602-000118,3,MAT-0026,1971,422,895.79,1765602.09,WH-01,2026-03-16T20:44:00+08:00
PO-202602-000118-04,PO-202602-000118,4,MAT-0211,10995,8424,1085.25,11932323.75,WH-05,2026-04-05T20:44:00+08:00
PO-202605-000119-01,PO-202605-000119,1,MAT-0078,1599,1599,206.85,330753.15,WH-01,2026-05-29T20:32:00+08:00
PO-202605-000119-02,PO-202605-000119,2,MAT-0194,9130,9130,17.07,155849.1,WH-03,2026-06-01T20:32:00+08:00
PO-202605-000119-03,PO-202605-000119,3,MAT-0223,9021,9021,653.51,5895313.71,WH-06,2026-05-26T20:32:00+08:00
PO-202512-000120-01,PO-202512-000120,1,MAT-0228,592,592,9.87,5843.04,WH-06,2026-01-19T01:01:00+08:00
PO-202512-000120-02,PO-202512-000120,2,MAT-0149,954,954,208.46,198870.84,WH-02,2025-12-28T01:01:00+08:00
PO-202512-000120-03,PO-202512-000120,3,MAT-0100,243,243,344.2,83640.6,WH-06,2026-01-19T01:01:00+08:00
PO-202512-000120-04,PO-202512-000120,4,MAT-0117,6108,6108,189.68,1158565.44,WH-01,2025-12-22T01:01:00+08:00
PO-202509-000121-01,PO-202509-000121,1,MAT-0065,7576,7576,377.06,2856606.56,WH-03,2025-10-08T10:58:00+08:00
PO-202509-000121-02,PO-202509-000121,2,MAT-0087,1439,1439,40.27,57948.53,WH-01,2025-09-23T10:58:00+08:00
PO-202509-000121-03,PO-202509-000121,3,MAT-0124,8671,8671,544.44,4720839.24,WH-05,2025-10-28T10:58:00+08:00
PO-202601-000122-01,PO-202601-000122,1,MAT-0184,9862,3652,313.06,3087397.72,WH-03,2026-01-27T10:06:00+08:00
PO-202604-000123-01,PO-202604-000123,1,MAT-0110,1088,285,17.09,18593.92,WH-06,2026-04-25T02:40:00+08:00
PO-202604-000123-02,PO-202604-000123,2,MAT-0155,2592,1450,100.14,259562.88,WH-05,2026-05-22T02:40:00+08:00
PO-202604-000123-03,PO-202604-000123,3,MAT-0195,9080,5933,1.41,12802.8,WH-04,2026-04-12T02:40:00+08:00
PO-202604-000123-04,PO-202604-000123,4,MAT-0096,11291,1984,315.65,3564004.15,WH-05,2026-04-23T02:40:00+08:00
PO-202604-000124-01,PO-202604-000124,1,MAT-0055,8185,8185,502.24,4110834.4,WH-06,2026-05-13T14:53:00+08:00
PO-202604-000124-02,PO-202604-000124,2,MAT-0130,7601,7601,658.32,5003890.32,WH-01,2026-04-18T14:53:00+08:00
PO-202511-000125-01,PO-202511-000125,1,MAT-0007,5573,798,1057.33,5892500.09,WH-01,2025-11-21T06:32:00+08:00
PO-202511-000125-02,PO-202511-000125,2,MAT-0001,10623,5877,180.81,1920744.63,WH-06,2025-12-20T06:32:00+08:00
PO-202511-000125-03,PO-202511-000125,3,MAT-0046,6760,5265,1390.58,9400320.8,WH-02,2025-12-15T06:32:00+08:00
PO-202509-000126-01,PO-202509-000126,1,MAT-0112,5380,5380,18.85,101413.0,WH-05,2025-09-10T16:21:00+08:00
PO-202509-000126-02,PO-202509-000126,2,MAT-0209,1426,1426,1312.18,1871168.68,WH-03,2025-10-20T16:21:00+08:00
PO-202509-000126-03,PO-202509-000126,3,MAT-0050,3309,3309,788.34,2608617.06,WH-06,2025-10-08T16:21:00+08:00
PO-202508-000127-01,PO-202508-000127,1,MAT-0202,10805,10805,546.88,5909038.4,WH-05,2025-09-25T06:09:00+08:00
PO-202508-000128-01,PO-202508-000128,1,MAT-0083,11254,11254,288.86,3250830.44,WH-05,2025-09-11T06:31:00+08:00
PO-202508-000128-02,PO-202508-000128,2,MAT-0204,2842,2842,206.52,586929.84,WH-04,2025-08-18T06:31:00+08:00
PO-202508-000128-03,PO-202508-000128,3,MAT-0226,10155,10155,279.52,2838525.6,WH-03,2025-08-17T06:31:00+08:00
PO-202509-000129-01,PO-202509-000129,1,MAT-0074,10537,4141,15.25,160689.25,WH-01,2025-10-07T18:39:00+08:00
PO-202509-000129-02,PO-202509-000129,2,MAT-0217,6617,2392,305.46,2021228.82,WH-03,2025-10-12T18:39:00+08:00
PO-202509-000129-03,PO-202509-000129,3,MAT-0174,5436,3968,5.75,31257.0,WH-02,2025-10-27T18:39:00+08:00
PO-202509-000129-04,PO-202509-000129,4,MAT-0045,10569,433,23.08,243932.52,WH-05,2025-10-01T18:39:00+08:00
PO-202606-000130-01,PO-202606-000130,1,MAT-0062,4315,3081,1070.87,4620804.05,WH-05,2026-06-15T08:00:00+08:00
PO-202606-000130-02,PO-202606-000130,2,MAT-0160,3584,1375,279.01,999971.84,WH-02,2026-06-15T08:00:00+08:00
PO-202606-000130-03,PO-202606-000130,3,MAT-0152,1170,526,673.06,787480.2,WH-04,2026-06-15T08:00:00+08:00
PO-202606-000130-04,PO-202606-000130,4,MAT-0024,10038,828,18.34,184096.92,WH-03,2026-06-15T08:00:00+08:00
PO-202602-000131-01,PO-202602-000131,1,MAT-0088,3473,2061,489.17,1698887.41,WH-02,2026-03-19T01:15:00+08:00
PO-202605-000132-01,PO-202605-000132,1,MAT-0028,9059,262,1358.84,12309731.56,WH-02,2026-06-05T19:12:00+08:00
PO-202605-000132-02,PO-202605-000132,2,MAT-0111,7078,5346,49.74,352059.72,WH-01,2026-06-05T19:12:00+08:00
PO-202602-000133-01,PO-202602-000133,1,MAT-0153,7709,2,403.89,3113588.01,WH-01,2026-03-14T04:28:00+08:00
PO-202508-000134-01,PO-202508-000134,1,MAT-0224,3912,1867,326.71,1278089.52,WH-02,2025-09-10T00:06:00+08:00
PO-202508-000134-02,PO-202508-000134,2,MAT-0145,1225,69,108.76,133231.0,WH-06,2025-09-04T00:06:00+08:00
PO-202512-000135-01,PO-202512-000135,1,MAT-0135,3217,453,41.92,134856.64,WH-04,2026-01-03T00:04:00+08:00
PO-202512-000135-02,PO-202512-000135,2,MAT-0067,5987,955,63.05,377480.35,WH-04,2026-01-19T00:04:00+08:00
PO-202512-000136-01,PO-202512-000136,1,MAT-0203,11227,11227,540.71,6070551.17,WH-03,2025-12-04T23:09:00+08:00
PO-202512-000136-02,PO-202512-000136,2,MAT-0052,11806,11806,82.43,973168.58,WH-05,2025-12-16T23:09:00+08:00
PO-202512-000136-03,PO-202512-000136,3,MAT-0169,2747,2747,44.38,121911.86,WH-06,2026-01-13T23:09:00+08:00
PO-202507-000137-01,PO-202507-000137,1,MAT-0116,9210,6201,95.73,881673.3,WH-06,2025-07-29T13:12:00+08:00
PO-202507-000137-02,PO-202507-000137,2,MAT-0066,9747,2368,202.3,1971818.1,WH-04,2025-08-17T13:12:00+08:00
PO-202507-000137-03,PO-202507-000137,3,MAT-0100,11587,1904,268.32,3109023.84,WH-06,2025-08-08T13:12:00+08:00
PO-202604-000138-01,PO-202604-000138,1,MAT-0217,5992,5992,360.36,2159277.12,WH-01,2026-05-03T20:35:00+08:00
PO-202510-000139-01,PO-202510-000139,1,MAT-0227,1468,694,777.65,1141590.2,WH-02,2025-11-06T18:38:00+08:00
PO-202510-000139-02,PO-202510-000139,2,MAT-0211,1485,70,799.95,1187925.75,WH-02,2025-11-06T18:38:00+08:00
PO-202510-000139-03,PO-202510-000139,3,MAT-0138,10942,4497,187.36,2050093.12,WH-03,2025-11-19T18:38:00+08:00
PO-202510-000139-04,PO-202510-000139,4,MAT-0139,10530,1259,216.19,2276480.7,WH-06,2025-11-05T18:38:00+08:00
PO-202507-000140-01,PO-202507-000140,1,MAT-0218,8476,6549,187.89,1592555.64,WH-02,2025-07-25T23:43:00+08:00
PO-202507-000141-01,PO-202507-000141,1,MAT-0154,8816,3282,79.32,699285.12,WH-06,2025-08-26T00:11:00+08:00
PO-202507-000141-02,PO-202507-000141,2,MAT-0211,5894,3055,927.99,5469573.06,WH-03,2025-08-31T00:11:00+08:00
PO-202507-000141-03,PO-202507-000141,3,MAT-0212,8906,1379,352.02,3135090.12,WH-04,2025-07-25T00:11:00+08:00
PO-202507-000141-04,PO-202507-000141,4,MAT-0185,10192,3743,483.09,4923653.28,WH-02,2025-08-07T00:11:00+08:00
PO-202601-000142-01,PO-202601-000142,1,MAT-0013,3650,3650,1134.01,4139136.5,WH-04,2026-02-02T12:08:00+08:00
PO-202512-000143-01,PO-202512-000143,1,MAT-0025,2009,2009,755.57,1517940.13,WH-06,2026-01-17T21:52:00+08:00
PO-202512-000143-02,PO-202512-000143,2,MAT-0032,1527,1527,376.3,574610.1,WH-02,2026-01-08T21:52:00+08:00
PO-202511-000144-01,PO-202511-000144,1,MAT-0168,10090,2799,546.68,5516001.2,WH-02,2025-11-27T06:03:00+08:00
PO-202511-000144-02,PO-202511-000144,2,MAT-0149,179,1,177.43,31759.97,WH-01,2025-11-19T06:03:00+08:00
PO-202510-000145-01,PO-202510-000145,1,MAT-0176,4154,1662,896.73,3725016.42,WH-03,2025-11-11T16:07:00+08:00
PO-202510-000145-02,PO-202510-000145,2,MAT-0231,6298,1119,351.2,2211857.6,WH-01,2025-11-15T16:07:00+08:00
PO-202604-000146-01,PO-202604-000146,1,MAT-0030,4256,211,20.57,87545.92,WH-01,2026-05-12T15:09:00+08:00
PO-202512-000147-01,PO-202512-000147,1,MAT-0034,6218,6218,38.25,237838.5,WH-03,2025-12-15T20:27:00+08:00
PO-202512-000147-02,PO-202512-000147,2,MAT-0203,9645,9645,658.92,6355283.4,WH-01,2025-12-09T20:27:00+08:00
PO-202512-000147-03,PO-202512-000147,3,MAT-0121,10160,10160,171.56,1743049.6,WH-01,2025-12-26T20:27:00+08:00
PO-202512-000147-04,PO-202512-000147,4,MAT-0105,11748,11748,563.1,6615298.8,WH-04,2026-01-01T20:27:00+08:00
PO-202605-000148-01,PO-202605-000148,1,MAT-0007,11655,4879,1057.33,12323181.15,WH-01,2026-05-19T05:03:00+08:00
PO-202511-000149-01,PO-202511-000149,1,MAT-0226,9109,9109,302.52,2755654.68,WH-05,2025-11-22T05:44:00+08:00
PO-202511-000149-02,PO-202511-000149,2,MAT-0087,3384,3384,35.43,119895.12,WH-06,2025-12-25T05:44:00+08:00
PO-202605-000150-01,PO-202605-000150,1,MAT-0082,8208,156,347.52,2852444.16,WH-04,2026-05-22T22:16:00+08:00
PO-202605-000150-02,PO-202605-000150,2,MAT-0182,9369,4926,370.24,3468778.56,WH-06,2026-05-14T22:16:00+08:00
PO-202507-000151-01,PO-202507-000151,1,MAT-0014,3800,2156,247.92,942096.0,WH-05,2025-07-24T06:56:00+08:00
PO-202508-000152-01,PO-202508-000152,1,MAT-0129,10450,10450,500.78,5233151.0,WH-02,2025-09-15T05:11:00+08:00
PO-202508-000152-02,PO-202508-000152,2,MAT-0008,232,232,405.9,94168.8,WH-03,2025-09-30T05:11:00+08:00
PO-202508-000152-03,PO-202508-000152,3,MAT-0092,7498,7498,181.27,1359162.46,WH-04,2025-09-17T05:11:00+08:00
PO-202508-000152-04,PO-202508-000152,4,MAT-0037,7359,7359,624.89,4598565.51,WH-04,2025-09-03T05:11:00+08:00
PO-202507-000153-01,PO-202507-000153,1,MAT-0157,9188,4513,242.54,2228457.52,WH-04,2025-09-08T16:18:00+08:00
PO-202511-000154-01,PO-202511-000154,1,MAT-0183,8158,8158,101.67,829423.86,WH-05,2026-01-06T13:38:00+08:00
PO-202511-000154-02,PO-202511-000154,2,MAT-0147,4316,4316,655.38,2828620.08,WH-05,2026-01-03T13:38:00+08:00
PO-202511-000154-03,PO-202511-000154,3,MAT-0125,3512,3512,760.89,2672245.68,WH-01,2025-12-16T13:38:00+08:00
PO-202511-000154-04,PO-202511-000154,4,MAT-0206,5355,5355,77.93,417315.15,WH-01,2025-12-20T13:38:00+08:00
PO-202606-000155-01,PO-202606-000155,1,MAT-0055,2340,805,502.24,1175241.6,WH-01,2026-06-15T08:00:00+08:00
PO-202606-000155-02,PO-202606-000155,2,MAT-0051,3579,1571,45.37,162379.23,WH-03,2026-06-15T08:00:00+08:00
PO-202606-000155-03,PO-202606-000155,3,MAT-0070,10305,2155,139.24,1434868.2,WH-05,2026-06-15T08:00:00+08:00
PO-202508-000156-01,PO-202508-000156,1,MAT-0060,9916,7671,553.7,5490489.2,WH-02,2025-09-02T02:25:00+08:00
PO-202508-000156-02,PO-202508-000156,2,MAT-0213,10844,4959,292.46,3171436.24,WH-03,2025-09-06T02:25:00+08:00
PO-202605-000157-01,PO-202605-000157,1,MAT-0169,10889,10889,44.83,488153.87,WH-02,2026-06-14T00:23:00+08:00
PO-202605-000157-02,PO-202605-000157,2,MAT-0022,5909,5909,80.4,475083.6,WH-05,2026-06-15T08:00:00+08:00
PO-202605-000157-03,PO-202605-000157,3,MAT-0055,10950,10950,571.36,6256392.0,WH-03,2026-06-15T08:00:00+08:00
PO-202511-000158-01,PO-202511-000158,1,MAT-0080,8476,8476,189.9,1609592.4,WH-05,2025-12-18T18:32:00+08:00
PO-202511-000158-02,PO-202511-000158,2,MAT-0227,564,564,752.63,424483.32,WH-03,2025-12-14T18:32:00+08:00
PO-202511-000159-01,PO-202511-000159,1,MAT-0128,3064,1387,54.58,167233.12,WH-03,2025-12-26T17:47:00+08:00
PO-202510-000160-01,PO-202510-000160,1,MAT-0224,2107,1279,357.9,754095.3,WH-05,2025-11-19T11:23:00+08:00
PO-202605-000161-01,PO-202605-000161,1,MAT-0002,5156,5156,1453.44,7493936.64,WH-02,2026-05-29T04:52:00+08:00
PO-202605-000161-02,PO-202605-000161,2,MAT-0018,10967,10967,29.71,325829.57,WH-03,2026-06-15T08:00:00+08:00
PO-202605-000161-03,PO-202605-000161,3,MAT-0067,8487,8487,65.58,556577.46,WH-03,2026-06-11T04:52:00+08:00
PO-202510-000162-01,PO-202510-000162,1,MAT-0209,8765,3312,1312.18,11501257.7,WH-02,2025-11-30T23:50:00+08:00
PO-202510-000162-02,PO-202510-000162,2,MAT-0050,2720,2139,788.34,2144284.8,WH-01,2025-11-30T23:50:00+08:00
PO-202512-000163-01,PO-202512-000163,1,MAT-0041,5609,2732,394.89,2214938.01,WH-03,2025-12-29T03:54:00+08:00
PO-202512-000163-02,PO-202512-000163,2,MAT-0206,2226,578,83.37,185581.62,WH-01,2025-12-28T03:54:00+08:00
PO-202512-000163-03,PO-202512-000163,3,MAT-0021,935,153,13.22,12360.7,WH-06,2026-01-31T03:54:00+08:00
PO-202512-000163-04,PO-202512-000163,4,MAT-0086,3040,857,113.99,346529.6,WH-01,2026-01-02T03:54:00+08:00
PO-202510-000164-01,PO-202510-000164,1,MAT-0049,2105,1345,4.88,10272.4,WH-02,2025-11-16T01:46:00+08:00
PO-202510-000164-02,PO-202510-000164,2,MAT-0023,6264,4214,403.69,2528714.16,WH-05,2025-11-06T01:46:00+08:00
PO-202507-000165-01,PO-202507-000165,1,MAT-0205,2256,2256,321.72,725800.32,WH-06,2025-08-17T23:01:00+08:00
PO-202507-000165-02,PO-202507-000165,2,MAT-0100,2923,2923,268.32,784299.36,WH-02,2025-08-30T23:01:00+08:00
PO-202507-000165-03,PO-202507-000165,3,MAT-0007,9039,9039,1230.87,11125833.93,WH-05,2025-08-26T23:01:00+08:00
PO-202507-000165-04,PO-202507-000165,4,MAT-0004,4218,4218,411.91,1737436.38,WH-05,2025-09-03T23:01:00+08:00
PO-202509-000166-01,PO-202509-000166,1,MAT-0237,10536,10536,41.45,436717.2,WH-05,2025-10-08T09:20:00+08:00
PO-202605-000167-01,PO-202605-000167,1,MAT-0209,1398,1398,1194.5,1669911.0,WH-01,2026-06-15T08:00:00+08:00
PO-202605-000168-01,PO-202605-000168,1,MAT-0144,7703,7703,11.33,87274.99,WH-02,2026-05-28T15:28:00+08:00
PO-202605-000168-02,PO-202605-000168,2,MAT-0171,6620,6620,1109.67,7346015.4,WH-03,2026-06-15T08:00:00+08:00
PO-202605-000168-03,PO-202605-000168,3,MAT-0225,7927,7927,665.15,5272644.05,WH-06,2026-06-06T15:28:00+08:00
PO-202508-000169-01,PO-202508-000169,1,MAT-0013,11385,2437,957.12,10896811.2,WH-05,2025-10-01T17:52:00+08:00
PO-202512-000170-01,PO-202512-000170,1,MAT-0059,10371,4462,740.17,7676303.07,WH-04,2026-01-16T00:20:00+08:00
PO-202604-000171-01,PO-202604-000171,1,MAT-0010,6360,6360,738.02,4693807.2,WH-06,2026-05-05T08:06:00+08:00
PO-202604-000171-02,PO-202604-000171,2,MAT-0021,8263,8263,10.96,90562.48,WH-02,2026-04-29T08:06:00+08:00
PO-202604-000172-01,PO-202604-000172,1,MAT-0201,6793,6793,498.03,3383117.79,WH-04,2026-05-26T04:39:00+08:00
