inspection_id,supplier_id,material_id,purchase_order_id,inspected_qty,defect_qty,defect_rate,result,inspection_type,inspected_at,inspector
QI-0000209,SUP-028,MAT-0155,PO-202512-000773,4063,515,0.12675,fail,final,2025-07-19T18:00:00+08:00,质检员10
QI-0000210,SUP-039,MAT-0219,PO-202512-000848,4277,290,0.0678,fail,process,2025-11-07T07:00:00+08:00,质检员19
QI-0000211,SUP-007,MAT-0174,PO-202603-001325,1311,159,0.12128,fail,incoming,2025-09-26T23:00:00+08:00,质检员08
QI-0000212,SUP-003,MAT-0175,PO-202602-001244,1084,65,0.05996,fail,incoming,2025-12-10T06:00:00+08:00,质检员03
QI-0000213,SUP-054,MAT-0162,PO-202512-000632,3192,75,0.0235,pass,incoming,2025-07-27T11:00:00+08:00,质检员10
QI-0000214,SUP-060,MAT-0136,PO-202604-000494,288,15,0.05208,fail,final,2025-07-10T18:00:00+08:00,质检员15
QI-0000215,SUP-030,MAT-0145,PO-202507-000826,4498,15,0.00333,pass,process,2025-08-14T06:00:00+08:00,质检员09
QI-0000216,SUP-010,MAT-0100,PO-202512-000758,1182,165,0.13959,fail,process,2026-05-23T08:00:00+08:00,质检员09
QI-0000217,SUP-024,MAT-0013,PO-202603-001479,4281,855,0.19972,fail,final,2025-09-03T09:00:00+08:00,质检员11
QI-0000218,SUP-034,MAT-0097,PO-202601-001495,3119,601,0.19269,fail,incoming,2025-09-07T10:00:00+08:00,质检员01
QI-0000219,SUP-009,MAT-0185,PO-202511-001783,744,72,0.09677,fail,final,2025-10-19T09:00:00+08:00,质检员11
QI-0000220,SUP-004,MAT-0147,PO-202604-000589,3566,318,0.08918,fail,final,2025-12-10T03:00:00+08:00,质检员13
QI-0000221,SUP-051,MAT-0069,PO-202511-000047,2608,606,0.23236,fail,process,2026-05-20T01:00:00+08:00,质检员17
QI-0000222,SUP-043,MAT-0105,PO-202604-000260,4111,677,0.16468,fail,process,2025-09-23T04:00:00+08:00,质检员03
QI-0000223,SUP-006,MAT-0105,PO-202604-000684,3582,849,0.23702,fail,process,2026-04-20T02:00:00+08:00,质检员14
QI-0000224,SUP-004,MAT-0208,PO-202605-000447,1488,87,0.05847,fail,process,2026-03-13T15:00:00+08:00,质检员02
QI-0000225,SUP-020,MAT-0107,PO-202512-001221,819,99,0.12088,fail,incoming,2025-08-07T05:00:00+08:00,质检员15
QI-0000226,SUP-010,MAT-0195,PO-202511-001652,1046,174,0.16635,fail,incoming,2026-01-07T11:00:00+08:00,质检员17
QI-0000227,SUP-021,MAT-0239,PO-202604-001668,1027,164,0.15969,fail,process,2025-09-30T12:00:00+08:00,质检员02
QI-0000228,SUP-025,MAT-0064,PO-202508-001288,2404,515,0.21423,fail,incoming,2025-07-05T21:00:00+08:00,质检员12
QI-0000229,SUP-042,MAT-0226,PO-202601-001315,2275,115,0.05055,fail,final,2026-06-02T00:00:00+08:00,质检员17
QI-0000230,SUP-033,MAT-0056,PO-202508-000820,4082,297,0.07276,fail,final,2026-04-01T19:00:00+08:00,质检员06
QI-0000231,SUP-007,MAT-0227,PO-202605-001506,4231,333,0.0787,fail,incoming,2026-06-07T23:00:00+08:00,质检员09
QI-0000232,SUP-035,MAT-0051,PO-202601-001379,1004,102,0.10159,fail,process,2025-11-18T13:00:00+08:00,质检员03
QI-0000233,SUP-060,MAT-0057,PO-202602-001061,4383,230,0.05248,fail,final,2026-05-27T06:00:00+08:00,质检员12
QI-0000234,SUP-055,MAT-0108,PO-202604-000138,2827,139,0.04917,fail,incoming,2025-07-21T23:00:00+08:00,质检员05
QI-0000235,SUP-007,MAT-0010,PO-202602-000106,4295,431,0.10035,fail,process,2025-12-27T07:00:00+08:00,质检员11
QI-0000236,SUP-045,MAT-0075,PO-202604-001688,4284,835,0.19491,fail,process,2025-11-27T17:00:00+08:00,质检员20
QI-0000237,SUP-005,MAT-0156,PO-202507-001615,1791,264,0.1474,fail,final,2025-08-04T19:00:00+08:00,质检员13
QI-0000238,SUP-004,MAT-0025,PO-202602-000311,4760,541,0.11366,fail,final,2026-02-10T09:00:00+08:00,质检员02
QI-0000239,SUP-037,MAT-0013,PO-202512-001633,1641,314,0.19135,fail,incoming,2026-04-05T01:00:00+08:00,质检员14
QI-0000240,SUP-013,MAT-0223,PO-202604-001394,3122,464,0.14862,fail,final,2026-06-08T12:00:00+08:00,质检员08
QI-0000241,SUP-039,MAT-0052,PO-202510-001626,2231,190,0.08516,fail,process,2026-05-05T09:00:00+08:00,质检员18
QI-0000242,SUP-007,MAT-0097,PO-202507-001251,4358,381,0.08743,fail,process,2025-06-28T05:00:00+08:00,质检员16
QI-0000243,SUP-020,MAT-0067,PO-202509-000360,1587,205,0.12917,fail,final,2025-11-16T04:00:00+08:00,质检员12
QI-0000244,SUP-003,MAT-0095,PO-202604-000080,3825,205,0.05359,fail,process,2026-01-08T10:00:00+08:00,质检员05
QI-0000245,SUP-002,MAT-0121,PO-202506-000690,3206,452,0.14099,fail,process,2025-11-19T05:00:00+08:00,质检员02
QI-0000246,SUP-004,MAT-0122,PO-202509-001412,767,60,0.07823,fail,incoming,2025-07-25T11:00:00+08:00,质检员17
QI-0000247,SUP-045,MAT-0103,PO-202512-001416,2389,369,0.15446,fail,process,2025-09-09T09:00:00+08:00,质检员12
QI-0000248,SUP-044,MAT-0190,PO-202603-001659,4566,467,0.10228,fail,final,2025-06-19T09:00:00+08:00,质检员13
QI-0000249,SUP-026,MAT-0132,PO-202603-001686,4622,803,0.17373,fail,process,2026-01-30T03:00:00+08:00,质检员11
QI-0000250,SUP-043,MAT-0001,PO-202510-001459,233,45,0.19313,fail,incoming,2025-12-17T16:00:00+08:00,质检员10
QI-0000251,SUP-059,MAT-0018,PO-202510-001421,3391,159,0.04689,fail,final,2026-06-10T12:00:00+08:00,质检员19
QI-0000252,SUP-001,MAT-0112,PO-202601-000621,1759,317,0.18022,fail,incoming,2026-05-09T07:00:00+08:00,质检员12
QI-0000253,SUP-041,MAT-0205,PO-202512-000270,1586,357,0.22509,fail,process,2025-11-16T09:00:00+08:00,质检员10
QI-0000254,SUP-058,MAT-0056,PO-202509-000378,677,76,0.11226,fail,process,2026-05-21T14:00:00+08:00,质检员19
QI-0000255,SUP-056,MAT-0073,PO-202508-001138,1316,93,0.07067,fail,incoming,2026-01-20T04:00:00+08:00,质检员14
QI-0000256,SUP-015,MAT-0226,PO-202510-001153,603,104,0.17247,fail,incoming,2025-10-14T05:00:00+08:00,质检员20
QI-0000257,SUP-054,MAT-0057,PO-202603-000880,4915,185,0.03764,fail,final,2025-12-23T17:00:00+08:00,质检员20
QI-0000258,SUP-004,MAT-0034,PO-202506-001111,4440,433,0.09752,fail,incoming,2025-06-30T12:00:00+08:00,质检员13
QI-0000259,SUP-052,MAT-0160,PO-202605-000371,796,26,0.03266,fail,process,2026-03-17T01:00:00+08:00,质检员03
QI-0000260,SUP-001,MAT-0033,PO-202601-001534,4382,782,0.17846,fail,process,2026-04-23T16:00:00+08:00,质检员07
QI-0000261,SUP-016,MAT-0038,PO-202509-001207,4734,519,0.10963,fail,final,2025-12-24T20:00:00+08:00,质检员05
QI-0000262,SUP-007,MAT-0010,PO-202605-000620,3113,294,0.09444,fail,process,2026-01-16T04:00:00+08:00,质检员19
QI-0000263,SUP-055,MAT-0089,PO-202508-000300,1803,103,0.05713,fail,incoming,2025-07-11T22:00:00+08:00,质检员04
QI-0000264,SUP-052,MAT-0141,PO-202508-001174,3652,139,0.03806,fail,process,2025-09-05T22:00:00+08:00,质检员19
QI-0000265,SUP-012,MAT-0072,PO-202508-001592,3316,507,0.1529,fail,process,2026-04-01T04:00:00+08:00,质检员14
QI-0000266,SUP-058,MAT-0225,PO-202604-001375,4439,632,0.14237,fail,final,2025-09-29T04:00:00+08:00,质检员13
QI-0000267,SUP-047,MAT-0030,PO-202601-000183,2011,418,0.20786,fail,final,2026-04-17T15:00:00+08:00,质检员07
QI-0000268,SUP-045,MAT-0043,PO-202506-000996,487,74,0.15195,fail,process,2026-05-09T00:00:00+08:00,质检员01
QI-0000269,SUP-053,MAT-0085,PO-202509-000605,3655,479,0.13105,fail,process,2025-08-02T23:00:00+08:00,质检员14
QI-0000270,SUP-040,MAT-0093,PO-202604-000264,886,76,0.08578,fail,incoming,2025-07-02T06:00:00+08:00,质检员17
QI-0000271,SUP-049,MAT-0025,PO-202511-000105,4070,5,0.00123,pass,final,2025-12-29T08:00:00+08:00,质检员15
QI-0000272,SUP-056,MAT-0166,PO-202602-000640,2681,229,0.08542,fail,incoming,2026-02-20T12:00:00+08:00,质检员01
QI-0000273,SUP-053,MAT-0024,PO-202509-000533,4921,721,0.14651,fail,final,2025-10-15T12:00:00+08:00,质检员17
QI-0000274,SUP-021,MAT-0222,PO-202603-000079,1026,168,0.16374,fail,final,2026-01-29T09:00:00+08:00,质检员03
QI-0000275,SUP-006,MAT-0006,PO-202508-001359,3865,793,0.20517,fail,incoming,2026-06-11T01:00:00+08:00,质检员11
QI-0000276,SUP-020,MAT-0007,PO-202604-000592,2225,287,0.12899,fail,final,2025-06-26T16:00:00+08:00,质检员09
QI-0000277,SUP-049,MAT-0039,PO-202511-000651,2365,38,0.01607,pass,final,2026-04-14T06:00:00+08:00,质检员10
QI-0000278,SUP-035,MAT-0235,PO-202509-001119,3098,286,0.09232,fail,final,2026-04-23T13:00:00+08:00,质检员09
QI-0000279,SUP-027,MAT-0121,PO-202506-001296,2985,656,0.21977,fail,incoming,2025-11-28T14:00:00+08:00,质检员17
QI-0000280,SUP-024,MAT-0033,PO-202604-000063,4654,853,0.18328,fail,final,2025-08-21T20:00:00+08:00,质检员15
QI-0000281,SUP-026,MAT-0064,PO-202605-001506,3745,700,0.18692,fail,process,2025-09-08T22:00:00+08:00,质检员03
QI-0000282,SUP-030,MAT-0186,PO-202510-001310,2729,36,0.01319,pass,final,2025-11-14T07:00:00+08:00,质检员10
QI-0000283,SUP-031,MAT-0158,PO-202605-000588,468,109,0.23291,fail,process,2026-05-12T09:00:00+08:00,质检员18
QI-0000284,SUP-029,MAT-0232,PO-202511-000850,902,31,0.03437,fail,process,2025-08-26T20:00:00+08:00,质检员10
QI-0000285,SUP-054,MAT-0045,PO-202511-001309,2773,57,0.02056,pass,incoming,2025-12-04T17:00:00+08:00,质检员13
QI-0000286,SUP-041,MAT-0131,PO-202604-000442,4117,914,0.22201,fail,incoming,2025-06-23T06:00:00+08:00,质检员20
QI-0000287,SUP-011,MAT-0022,PO-202604-000272,1813,105,0.05792,fail,final,2026-04-27T20:00:00+08:00,质检员12
QI-0000288,SUP-041,MAT-0182,PO-202604-001258,3019,762,0.2524,fail,final,2025-07-31T23:00:00+08:00,质检员04
QI-0000289,SUP-007,MAT-0144,PO-202511-001693,684,50,0.0731,fail,incoming,2025-10-29T23:00:00+08:00,质检员13
QI-0000290,SUP-050,MAT-0185,PO-202604-000734,373,86,0.23056,fail,process,2026-02-11T00:00:00+08:00,质检员18
QI-0000291,SUP-029,MAT-0142,PO-202507-001398,3443,121,0.03514,fail,process,2026-01-23T04:00:00+08:00,质检员16
QI-0000292,SUP-007,MAT-0010,PO-202603-000469,1893,163,0.08611,fail,incoming,2026-05-17T12:00:00+08:00,质检员19
QI-0000293,SUP-020,MAT-0199,PO-202511-000513,3290,414,0.12584,fail,incoming,2026-03-12T05:00:00+08:00,质检员16
QI-0000294,SUP-053,MAT-0129,PO-202508-001371,1583,262,0.16551,fail,final,2026-04-23T13:00:00+08:00,质检员19
QI-0000295,SUP-020,MAT-0054,PO-202601-001051,1026,125,0.12183,fail,incoming,2026-02-27T04:00:00+08:00,质检员12
QI-0000296,SUP-057,MAT-0191,PO-202509-001514,2373,118,0.04973,fail,incoming,2025-07-13T21:00:00+08:00,质检员06
QI-0000297,SUP-055,MAT-0146,PO-202507-001032,4482,119,0.02655,pass,incoming,2026-03-27T12:00:00+08:00,质检员16
QI-0000298,SUP-017,MAT-0175,PO-202507-000863,3514,149,0.0424,fail,process,2025-12-03T17:00:00+08:00,质检员03
QI-0000299,SUP-043,MAT-0029,PO-202602-000875,4571,926,0.20258,fail,final,2025-07-04T09:00:00+08:00,质检员16
QI-0000300,SUP-015,MAT-0189,PO-202510-001794,1034,186,0.17988,fail,process,2025-10-01T10:00:00+08:00,质检员08
QI-0000301,SUP-050,MAT-0072,PO-202606-000402,3331,668,0.20054,fail,process,2026-03-26T03:00:00+08:00,质检员13
QI-0000302,SUP-046,MAT-0037,PO-202604-001062,1998,200,0.1001,fail,incoming,2026-01-25T02:00:00+08:00,质检员07
QI-0000303,SUP-052,MAT-0136,PO-202602-001535,1947,62,0.03184,fail,incoming,2026-01-18T14:00:00+08:00,质检员17
QI-0000304,SUP-042,MAT-0206,PO-202604-000884,169,5,0.02959,pass,process,2025-12-27T20:00:00+08:00,质检员17
QI-0000305,SUP-017,MAT-0141,PO-202605-001614,1851,44,0.02377,pass,final,2025-10-28T01:00:00+08:00,质检员10
QI-0000306,SUP-002,MAT-0080,PO-202510-001626,2172,364,0.16759,fail,final,2026-02-02T08:00:00+08:00,质检员11
QI-0000307,SUP-024,MAT-0201,PO-202509-001451,1922,379,0.19719,fail,incoming,2025-10-01T18:00:00+08:00,质检员10
QI-0000308,SUP-052,MAT-0191,PO-202506-001585,4539,195,0.04296,fail,incoming,2025-10-21T09:00:00+08:00,质检员12
QI-0000309,SUP-056,MAT-0107,PO-202602-000913,4391,382,0.087,fail,process,2025-11-09T02:00:00+08:00,质检员12
QI-0000310,SUP-054,MAT-0057,PO-202510-001589,4054,159,0.03922,fail,incoming,2025-10-15T03:00:00+08:00,质检员10
QI-0000311,SUP-001,MAT-0116,PO-202602-000512,2084,422,0.2025,fail,final,2025-12-04T16:00:00+08:00,质检员07
QI-0000312,SUP-004,MAT-0002,PO-202603-000067,3398,240,0.07063,fail,incoming,2025-06-28T10:00:00+08:00,质检员11
QI-0000313,SUP-016,MAT-0189,PO-202509-001412,2925,348,0.11897,fail,incoming,2025-07-05T01:00:00+08:00,质检员11
QI-0000314,SUP-045,MAT-0042,PO-202510-001511,3401,684,0.20112,fail,process,2025-12-13T15:00:00+08:00,质检员17
QI-0000315,SUP-010,MAT-0067,PO-202506-000489,2080,311,0.14952,fail,process,2025-09-09T05:00:00+08:00,质检员17
QI-0000316,SUP-041,MAT-0131,PO-202604-000031,349,84,0.24069,fail,process,2025-12-17T07:00:00+08:00,质检员13
QI-0000317,SUP-004,MAT-0077,PO-202509-000781,793,61,0.07692,fail,process,2025-09-06T22:00:00+08:00,质检员18
QI-0000318,SUP-050,MAT-0202,PO-202512-001043,1849,433,0.23418,fail,process,2025-11-14T18:00:00+08:00,质检员15
QI-0000319,SUP-047,MAT-0113,PO-202511-001743,1924,384,0.19958,fail,incoming,2025-08-30T13:00:00+08:00,质检员10
QI-0000320,SUP-032,MAT-0142,PO-202601-001463,1474,262,0.17775,fail,process,2026-03-16T16:00:00+08:00,质检员20
QI-0000321,SUP-017,MAT-0046,PO-202511-001670,226,5,0.02212,pass,incoming,2026-01-26T19:00:00+08:00,质检员03
QI-0000322,SUP-009,MAT-0012,PO-202602-001653,1743,147,0.08434,fail,process,2026-03-01T02:00:00+08:00,质检员02
QI-0000323,SUP-014,MAT-0211,PO-202605-001255,3212,137,0.04265,fail,final,2025-12-14T01:00:00+08:00,质检员18
QI-0000324,SUP-028,MAT-0120,PO-202508-000747,4204,549,0.13059,fail,incoming,2026-01-12T07:00:00+08:00,质检员13
QI-0000325,SUP-028,MAT-0195,PO-202510-000837,889,146,0.16423,fail,process,2025-11-28T00:00:00+08:00,质检员08
QI-0000326,SUP-059,MAT-0067,PO-202606-000565,1373,42,0.03059,fail,process,2025-09-15T13:00:00+08:00,质检员07
QI-0000327,SUP-031,MAT-0066,PO-202605-001428,1809,395,0.21835,fail,incoming,2025-06-24T20:00:00+08:00,质检员03
QI-0000328,SUP-024,MAT-0228,PO-202508-000353,483,84,0.17391,fail,final,2025-07-14T21:00:00+08:00,质检员17
QI-0000329,SUP-012,MAT-0006,PO-202508-000459,4998,682,0.13645,fail,incoming,2025-09-19T23:00:00+08:00,质检员15
QI-0000330,SUP-005,MAT-0130,PO-202507-000191,2246,325,0.1447,fail,incoming,2025-10-16T00:00:00+08:00,质检员01
QI-0000331,SUP-017,MAT-0141,PO-202604-000649,2339,62,0.02651,pass,incoming,2025-12-19T21:00:00+08:00,质检员08
QI-0000332,SUP-025,MAT-0123,PO-202605-000167,223,49,0.21973,fail,incoming,2026-06-09T21:00:00+08:00,质检员08
QI-0000333,SUP-059,MAT-0135,PO-202605-000969,1766,97,0.05493,fail,incoming,2026-01-05T11:00:00+08:00,质检员05
QI-0000334,SUP-013,MAT-0097,PO-202512-000773,3090,463,0.14984,fail,incoming,2026-05-27T22:00:00+08:00,质检员10
QI-0000335,SUP-008,MAT-0205,PO-202511-000468,2816,607,0.21555,fail,process,2026-03-22T00:00:00+08:00,质检员16
QI-0000336,SUP-036,MAT-0117,PO-202512-001311,391,55,0.14066,fail,process,2025-12-06T14:00:00+08:00,质检员02
QI-0000337,SUP-058,MAT-0164,PO-202512-000227,4565,563,0.12333,fail,incoming,2025-11-05T21:00:00+08:00,质检员12
QI-0000338,SUP-025,MAT-0065,PO-202606-001523,806,160,0.19851,fail,incoming,2025-07-02T01:00:00+08:00,质检员18
QI-0000339,SUP-030,MAT-0237,PO-202602-001244,2984,65,0.02178,pass,process,2026-03-30T06:00:00+08:00,质检员13
QI-0000340,SUP-011,MAT-0149,PO-202602-000396,1802,115,0.06382,fail,final,2026-04-15T12:00:00+08:00,质检员07
QI-0000341,SUP-042,MAT-0179,PO-202507-000657,4793,126,0.02629,pass,final,2025-08-08T10:00:00+08:00,质检员02
QI-0000342,SUP-034,MAT-0019,PO-202507-001755,3437,610,0.17748,fail,incoming,2025-07-19T08:00:00+08:00,质检员18
QI-0000343,SUP-041,MAT-0051,PO-202507-001568,4521,1052,0.23269,fail,incoming,2026-02-08T05:00:00+08:00,质检员19
QI-0000344,SUP-006,MAT-0191,PO-202508-000905,4923,1150,0.2336,fail,incoming,2025-07-21T03:00:00+08:00,质检员08
QI-0000345,SUP-030,MAT-0018,PO-202602-001342,4707,15,0.00319,pass,final,2026-05-16T19:00:00+08:00,质检员08
QI-0000346,SUP-018,MAT-0229,PO-202605-001317,4475,10,0.00223,pass,incoming,2026-01-07T00:00:00+08:00,质检员19
QI-0000347,SUP-019,MAT-0234,PO-202604-001062,4767,484,0.10153,fail,final,2025-09-19T15:00:00+08:00,质检员04
QI-0000348,SUP-045,MAT-0058,PO-202603-000465,1442,255,0.17684,fail,process,2026-06-08T15:00:00+08:00,质检员01
QI-0000349,SUP-049,MAT-0113,PO-202605-001744,451,8,0.01774,pass,incoming,2025-09-08T15:00:00+08:00,质检员13
QI-0000350,SUP-016,MAT-0105,PO-202511-000068,4744,597,0.12584,fail,process,2025-12-17T22:00:00+08:00,质检员17
QI-0000351,SUP-012,MAT-0193,PO-202512-001706,291,37,0.12715,fail,final,2026-05-06T02:00:00+08:00,质检员10
QI-0000352,SUP-055,MAT-0190,PO-202510-001377,4937,261,0.05287,fail,process,2025-09-30T14:00:00+08:00,质检员10
QI-0000353,SUP-003,MAT-0020,PO-202507-001571,3864,171,0.04425,fail,final,2025-09-19T15:00:00+08:00,质检员09
QI-0000354,SUP-058,MAT-0135,PO-202507-001003,4673,639,0.13674,fail,incoming,2025-09-28T15:00:00+08:00,质检员20
QI-0000355,SUP-033,MAT-0184,PO-202604-000350,4916,367,0.07465,fail,incoming,2026-04-11T07:00:00+08:00,质检员06
QI-0000356,SUP-023,MAT-0213,PO-202602-001363,210,10,0.04762,fail,process,2026-02-11T13:00:00+08:00,质检员08
QI-0000357,SUP-055,MAT-0188,PO-202509-000092,426,20,0.04695,fail,process,2025-09-14T07:00:00+08:00,质检员12
QI-0000358,SUP-004,MAT-0189,PO-202509-000009,4392,358,0.08151,fail,process,2025-09-30T22:00:00+08:00,质检员11
QI-0000359,SUP-016,MAT-0201,PO-202603-001582,1000,108,0.108,fail,process,2026-02-22T02:00:00+08:00,质检员17
QI-0000360,SUP-023,MAT-0154,PO-202507-001077,1915,244,0.12742,fail,final,2025-12-17T17:00:00+08:00,质检员10
QI-0000361,SUP-025,MAT-0196,PO-202511-001284,1735,337,0.19424,fail,final,2025-11-25T08:00:00+08:00,质检员12
QI-0000362,SUP-048,MAT-0192,PO-202605-000974,1614,94,0.05824,fail,final,2026-02-09T03:00:00+08:00,质检员10
QI-0000363,SUP-023,MAT-0223,PO-202605-001360,1565,150,0.09585,fail,final,2026-01-23T05:00:00+08:00,质检员19
QI-0000364,SUP-029,MAT-0014,PO-202510-001122,931,8,0.00859,pass,final,2025-07-05T02:00:00+08:00,质检员12
QI-0000365,SUP-034,MAT-0197,PO-202606-001092,4108,825,0.20083,fail,process,2026-04-07T13:00:00+08:00,质检员10
QI-0000366,SUP-006,MAT-0013,PO-202602-001690,3878,882,0.22744,fail,process,2026-03-26T15:00:00+08:00,质检员03
QI-0000367,SUP-043,MAT-0068,PO-202604-000558,1854,302,0.16289,fail,process,2025-11-03T04:00:00+08:00,质检员11
QI-0000368,SUP-002,MAT-0204,PO-202601-000376,1490,222,0.14899,fail,final,2026-03-08T05:00:00+08:00,质检员01
QI-0000369,SUP-050,MAT-0232,PO-202510-000939,2956,622,0.21042,fail,process,2026-02-15T10:00:00+08:00,质检员08
QI-0000370,SUP-031,MAT-0116,PO-202507-000374,4264,1018,0.23874,fail,final,2025-06-22T02:00:00+08:00,质检员20
QI-0000371,SUP-042,MAT-0218,PO-202603-000967,2414,129,0.05344,fail,incoming,2025-12-06T19:00:00+08:00,质检员14
QI-0000372,SUP-034,MAT-0206,PO-202605-000422,2647,509,0.19229,fail,incoming,2025-11-14T15:00:00+08:00,质检员03
QI-0000373,SUP-058,MAT-0130,PO-202511-000746,3221,344,0.1068,fail,process,2025-12-04T10:00:00+08:00,质检员13
QI-0000374,SUP-011,MAT-0021,PO-202605-001011,689,52,0.07547,fail,process,2026-05-17T03:00:00+08:00,质检员18
QI-0000375,SUP-039,MAT-0211,PO-202603-000103,1725,104,0.06029,fail,final,2026-04-23T08:00:00+08:00,质检员15
QI-0000376,SUP-025,MAT-0090,PO-202602-001352,1435,273,0.19024,fail,process,2025-10-22T03:00:00+08:00,质检员09
QI-0000377,SUP-016,MAT-0085,PO-202509-001674,1525,160,0.10492,fail,process,2025-08-24T23:00:00+08:00,质检员15
QI-0000378,SUP-017,MAT-0003,PO-202511-000619,3055,0,0.0,pass,incoming,2025-07-17T21:00:00+08:00,质检员09
QI-0000379,SUP-018,MAT-0229,PO-202506-000953,3021,27,0.00894,pass,process,2026-06-11T00:00:00+08:00,质检员12
QI-0000380,SUP-016,MAT-0106,PO-202603-000893,4819,471,0.09774,fail,incoming,2026-06-05T20:00:00+08:00,质检员14
QI-0000381,SUP-048,MAT-0158,PO-202512-000255,2268,150,0.06614,fail,process,2025-11-11T02:00:00+08:00,质检员08
QI-0000382,SUP-048,MAT-0216,PO-202512-000958,4395,206,0.04687,fail,final,2025-10-15T03:00:00+08:00,质检员12
QI-0000383,SUP-002,MAT-0048,PO-202604-000197,469,71,0.15139,fail,final,2025-12-08T08:00:00+08:00,质检员10
QI-0000384,SUP-018,MAT-0202,PO-202605-000742,3522,86,0.02442,pass,final,2026-04-20T12:00:00+08:00,质检员17
QI-0000385,SUP-037,MAT-0210,PO-202507-000530,1453,295,0.20303,fail,incoming,2025-10-13T07:00:00+08:00,质检员10
QI-0000386,SUP-042,MAT-0149,PO-202509-000397,4557,159,0.03489,fail,final,2026-06-12T06:00:00+08:00,质检员19
QI-0000387,SUP-011,MAT-0162,PO-202604-001508,4354,460,0.10565,fail,final,2026-02-05T03:00:00+08:00,质检员05
QI-0000388,SUP-039,MAT-0026,PO-202507-000552,4008,357,0.08907,fail,final,2025-10-01T03:00:00+08:00,质检员07
QI-0000389,SUP-045,MAT-0042,PO-202601-000041,3833,719,0.18758,fail,final,2026-03-10T15:00:00+08:00,质检员04
QI-0000390,SUP-024,MAT-0047,PO-202506-001254,2078,381,0.18335,fail,final,2026-01-10T02:00:00+08:00,质检员04
QI-0000391,SUP-048,MAT-0225,PO-202604-000823,667,28,0.04198,fail,process,2025-09-06T02:00:00+08:00,质检员15
QI-0000392,SUP-029,MAT-0001,PO-202509-001577,3191,77,0.02413,pass,incoming,2026-06-10T20:00:00+08:00,质检员11
QI-0000393,SUP-013,MAT-0176,PO-202601-001152,3941,575,0.1459,fail,final,2025-08-05T02:00:00+08:00,质检员13
QI-0000394,SUP-031,MAT-0158,PO-202510-001341,2497,522,0.20905,fail,incoming,2026-05-19T11:00:00+08:00,质检员05
QI-0000395,SUP-050,MAT-0063,PO-202509-001673,777,174,0.22394,fail,process,2025-10-11T09:00:00+08:00,质检员14
QI-0000396,SUP-021,MAT-0190,PO-202602-000537,4992,962,0.19271,fail,incoming,2026-05-29T19:00:00+08:00,质检员20
QI-0000397,SUP-011,MAT-0202,PO-202508-000667,3766,185,0.04912,fail,final,2026-05-21T11:00:00+08:00,质检员13
QI-0000398,SUP-055,MAT-0177,PO-202606-000367,793,41,0.0517,fail,process,2025-12-30T23:00:00+08:00,质检员03
QI-0000399,SUP-025,MAT-0020,PO-202604-001289,2670,661,0.24757,fail,process,2025-11-19T16:00:00+08:00,质检员17
QI-0000400,SUP-030,MAT-0145,PO-202602-000719,3389,0,0.0,pass,incoming,2026-01-10T02:00:00+08:00,质检员10
QI-0000401,SUP-056,MAT-0137,PO-202509-000471,2555,280,0.10959,fail,final,2025-12-03T11:00:00+08:00,质检员03
