sales_order_line_id,sales_order_id,line_no,material_id,warehouse_id,ordered_qty,allocated_qty,shipped_qty,unit_price,line_amount,requested_delivery_at,updated_at
SO-202509-000051-01,SO-202509-000051,1,MAT-0131,WH-02,1348,1348,1348,752.1,1013835.18,2025-09-08T10:56:00+08:00,2025-09-10T10:56:00+08:00
SO-202509-000051-02,SO-202509-000051,2,MAT-0158,WH-03,4103,4103,4103,56.09,230139.88,2025-09-08T10:56:00+08:00,2025-09-22T10:56:00+08:00
SO-202509-000051-03,SO-202509-000051,3,MAT-0099,WH-03,105,105,105,67.06,7040.99,2025-09-08T10:56:00+08:00,2025-09-08T10:56:00+08:00
SO-202509-000051-04,SO-202509-000051,4,MAT-0006,WH-04,2301,2301,2301,597.34,1374478.57,2025-09-08T10:56:00+08:00,2025-09-09T10:56:00+08:00
SO-202605-000052-01,SO-202605-000052,1,MAT-0144,WH-02,3520,1105,699,19.54,68769.54,2026-05-10T03:21:00+08:00,2026-05-10T03:21:00+08:00
SO-202605-000052-02,SO-202605-000052,2,MAT-0220,WH-02,3266,1829,723,413.08,1349117.17,2026-05-10T03:21:00+08:00,2026-05-15T03:21:00+08:00
SO-202604-000053-01,SO-202604-000053,1,MAT-0216,WH-03,1427,1427,1427,235.66,336285.74,2026-04-08T23:45:00+08:00,2026-04-08T23:45:00+08:00
SO-202604-000053-02,SO-202604-000053,2,MAT-0011,WH-06,2363,2363,2363,10.54,24901.52,2026-04-08T23:45:00+08:00,2026-05-01T23:45:00+08:00
SO-202506-000054-01,SO-202506-000054,1,MAT-0001,WH-06,1365,1365,1365,266.48,363748.74,2025-06-27T08:01:00+08:00,2025-06-27T08:01:00+08:00
SO-202506-000054-02,SO-202506-000054,2,MAT-0139,WH-03,3073,3073,3073,290.71,893366.62,2025-06-27T08:01:00+08:00,2025-07-14T08:01:00+08:00
SO-202511-000055-01,SO-202511-000055,1,MAT-0166,WH-05,3712,3157,2868,962.33,3572179.44,2025-11-13T19:02:00+08:00,2025-12-02T19:02:00+08:00
SO-202511-000055-02,SO-202511-000055,2,MAT-0187,WH-02,780,445,515,48.16,37567.74,2025-11-13T19:02:00+08:00,2025-11-30T19:02:00+08:00
SO-202510-000056-01,SO-202510-000056,1,MAT-0085,WH-05,3556,1637,1623,796.66,2832937.38,2025-10-07T10:56:00+08:00,2025-10-20T10:56:00+08:00
SO-202510-000056-02,SO-202510-000056,2,MAT-0205,WH-02,4315,1612,229,513.71,2216645.95,2025-10-07T10:56:00+08:00,2025-10-05T10:56:00+08:00
SO-202510-000056-03,SO-202510-000056,3,MAT-0030,WH-05,2871,1877,2281,26.75,76790.6,2025-10-07T10:56:00+08:00,2025-10-10T10:56:00+08:00
SO-202510-000056-04,SO-202510-000056,4,MAT-0040,WH-03,4439,2254,3288,33.5,148706.66,2025-10-07T10:56:00+08:00,2025-11-03T10:56:00+08:00
SO-202507-000057-01,SO-202507-000057,1,MAT-0159,WH-05,3522,3522,3522,26.18,92207.33,2025-07-09T16:26:00+08:00,2025-07-12T16:26:00+08:00
SO-202507-000057-02,SO-202507-000057,2,MAT-0114,WH-01,1034,1034,1034,332.7,344014.58,2025-07-09T16:26:00+08:00,2025-08-04T16:26:00+08:00
SO-202507-000057-03,SO-202507-000057,3,MAT-0223,WH-03,2525,2525,2525,890.2,2247755.95,2025-07-09T16:26:00+08:00,2025-07-15T16:26:00+08:00
SO-202510-000058-01,SO-202510-000058,1,MAT-0178,WH-04,694,694,694,640.94,444810.99,2025-11-03T15:39:00+08:00,2025-11-12T15:39:00+08:00
SO-202510-000058-02,SO-202510-000058,2,MAT-0231,WH-06,1968,1968,1968,447.69,881059.88,2025-11-03T15:39:00+08:00,2025-11-17T15:39:00+08:00
SO-202507-000059-01,SO-202507-000059,1,MAT-0121,WH-01,2792,2792,1153,298.62,833745.1,2025-07-09T17:14:00+08:00,2025-07-29T17:14:00+08:00
SO-202507-000059-02,SO-202507-000059,2,MAT-0196,WH-05,3709,3709,280,106.53,395131.33,2025-07-09T17:14:00+08:00,2025-07-07T17:14:00+08:00
SO-202507-000059-03,SO-202507-000059,3,MAT-0054,WH-04,2805,2805,1929,1053.79,2955872.43,2025-07-09T17:14:00+08:00,2025-07-22T17:14:00+08:00
SO-202511-000060-01,SO-202511-000060,1,MAT-0178,WH-04,1918,1918,1918,604.48,1159385.47,2025-12-02T00:58:00+08:00,2025-12-15T00:58:00+08:00
SO-202511-000060-02,SO-202511-000060,2,MAT-0144,WH-02,2113,2113,2113,17.09,36112.97,2025-12-02T00:58:00+08:00,2025-12-13T00:58:00+08:00
SO-202511-000060-03,SO-202511-000060,3,MAT-0009,WH-01,2947,2947,2947,74.11,218393.04,2025-12-02T00:58:00+08:00,2025-12-07T00:58:00+08:00
SO-202511-000060-04,SO-202511-000060,4,MAT-0175,WH-05,3581,3581,3581,843.41,3020234.2,2025-12-02T00:58:00+08:00,2025-11-30T00:58:00+08:00
SO-202511-000060-05,SO-202511-000060,5,MAT-0186,WH-03,409,409,409,768.89,314477.11,2025-12-02T00:58:00+08:00,2025-12-10T00:58:00+08:00
SO-202511-000061-01,SO-202511-000061,1,MAT-0150,WH-02,1455,1455,1455,24.04,34972.16,2025-11-11T14:04:00+08:00,2025-11-20T14:04:00+08:00
SO-202511-000061-02,SO-202511-000061,2,MAT-0137,WH-03,3759,3759,3759,1856.34,6977977.84,2025-11-11T14:04:00+08:00,2025-11-16T14:04:00+08:00
SO-202511-000061-03,SO-202511-000061,3,MAT-0016,WH-06,659,659,659,312.49,205930.35,2025-11-11T14:04:00+08:00,2025-11-26T14:04:00+08:00
SO-202511-000061-04,SO-202511-000061,4,MAT-0019,WH-05,3214,3214,3214,39.73,127700.67,2025-11-11T14:04:00+08:00,2025-11-16T14:04:00+08:00
SO-202511-000061-05,SO-202511-000061,5,MAT-0010,WH-05,1041,1041,1041,1091.1,1135838.16,2025-11-11T14:04:00+08:00,2025-11-22T14:04:00+08:00
SO-202601-000062-01,SO-202601-000062,1,MAT-0232,WH-06,1443,579,25,1360.94,1963833.41,2026-01-13T06:55:00+08:00,2026-01-25T06:55:00+08:00
SO-202509-000063-01,SO-202509-000063,1,MAT-0068,WH-06,3054,3054,3054,161.52,493287.88,2025-09-12T22:57:00+08:00,2025-09-26T22:57:00+08:00
SO-202509-000063-02,SO-202509-000063,2,MAT-0231,WH-03,688,688,688,467.2,321436.52,2025-09-12T22:57:00+08:00,2025-09-27T22:57:00+08:00
SO-202509-000063-03,SO-202509-000063,3,MAT-0122,WH-04,3956,3956,3956,138.8,549103.27,2025-09-12T22:57:00+08:00,2025-09-10T22:57:00+08:00
SO-202601-000064-01,SO-202601-000064,1,MAT-0034,WH-04,2236,1896,1909,64.46,144130.33,2026-01-27T18:26:00+08:00,2026-02-14T18:26:00+08:00
SO-202601-000064-02,SO-202601-000064,2,MAT-0096,WH-04,694,478,237,416.37,288963.88,2026-01-27T18:26:00+08:00,2026-01-26T18:26:00+08:00
SO-202510-000065-01,SO-202510-000065,1,MAT-0023,WH-05,2342,2342,2342,475.22,1112967.02,2025-10-29T20:27:00+08:00,2025-10-28T20:27:00+08:00
SO-202510-000065-02,SO-202510-000065,2,MAT-0170,WH-02,2424,2424,2424,247.58,600128.93,2025-10-29T20:27:00+08:00,2025-11-12T20:27:00+08:00
SO-202510-000065-03,SO-202510-000065,3,MAT-0034,WH-06,58,58,58,65.07,3774.22,2025-10-29T20:27:00+08:00,2025-11-16T20:27:00+08:00
SO-202510-000065-04,SO-202510-000065,4,MAT-0228,WH-03,559,559,559,14.56,8140.14,2025-10-29T20:27:00+08:00,2025-11-11T20:27:00+08:00
SO-202602-000066-01,SO-202602-000066,1,MAT-0160,WH-06,3744,2760,2897,424.97,1591083.29,2026-02-20T15:04:00+08:00,2026-03-19T15:04:00+08:00
SO-202602-000066-02,SO-202602-000066,2,MAT-0035,WH-06,822,360,442,14.21,11681.77,2026-02-20T15:04:00+08:00,2026-02-28T15:04:00+08:00
SO-202602-000066-03,SO-202602-000066,3,MAT-0049,WH-05,2442,1850,2059,7.08,17284.17,2026-02-20T15:04:00+08:00,2026-02-18T15:04:00+08:00
SO-202603-000067-01,SO-202603-000067,1,MAT-0164,WH-05,1808,738,317,774.72,1400694.53,2026-03-16T19:32:00+08:00,2026-04-07T19:32:00+08:00
SO-202512-000068-01,SO-202512-000068,1,MAT-0169,WH-06,801,457,235,67.95,54431.2,2025-12-16T14:29:00+08:00,2026-01-04T14:29:00+08:00
SO-202507-000069-01,SO-202507-000069,1,MAT-0194,WH-05,1685,1685,558,18.73,31558.57,2025-08-01T07:09:00+08:00,2025-08-22T07:09:00+08:00
SO-202507-000069-02,SO-202507-000069,2,MAT-0086,WH-05,4271,4271,2073,138.89,593191.2,2025-08-01T07:09:00+08:00,2025-08-08T07:09:00+08:00
SO-202507-000069-03,SO-202507-000069,3,MAT-0116,WH-01,1486,1486,528,125.95,187162.17,2025-08-01T07:09:00+08:00,2025-08-08T07:09:00+08:00
SO-202509-000070-01,SO-202509-000070,1,MAT-0208,WH-06,4110,3135,2354,156.87,644722.97,2025-10-02T13:58:00+08:00,2025-10-14T13:58:00+08:00
SO-202509-000070-02,SO-202509-000070,2,MAT-0100,WH-02,1216,1114,211,449.76,546910.62,2025-10-02T13:58:00+08:00,2025-10-11T13:58:00+08:00
SO-202605-000071-01,SO-202605-000071,1,MAT-0035,WH-03,1559,1559,1559,11.98,18679.92,2026-05-25T04:22:00+08:00,2026-06-01T04:22:00+08:00
SO-202605-000071-02,SO-202605-000071,2,MAT-0051,WH-06,2951,2951,2951,82.48,243384.78,2026-05-25T04:22:00+08:00,2026-06-09T04:22:00+08:00
SO-202605-000071-03,SO-202605-000071,3,MAT-0089,WH-04,2936,2936,2936,358.22,1051733.98,2026-05-25T04:22:00+08:00,2026-06-15T08:00:00+08:00
SO-202605-000071-04,SO-202605-000071,4,MAT-0088,WH-01,3782,3782,3782,669.33,2531401.48,2026-05-25T04:22:00+08:00,2026-05-21T04:22:00+08:00
SO-202603-000072-01,SO-202603-000072,1,MAT-0238,WH-03,4126,4126,4126,229.11,945294.05,2026-03-11T14:01:00+08:00,2026-03-17T14:01:00+08:00
SO-202603-000072-02,SO-202603-000072,2,MAT-0230,WH-03,2193,2193,2193,1113.96,2442917.6,2026-03-11T14:01:00+08:00,2026-03-07T14:01:00+08:00
SO-202603-000072-03,SO-202603-000072,3,MAT-0145,WH-03,1354,1354,1354,128.63,174162.18,2026-03-11T14:01:00+08:00,2026-03-27T14:01:00+08:00
SO-202512-000073-01,SO-202512-000073,1,MAT-0238,WH-01,2811,2811,2811,240.89,677153.63,2025-12-25T04:31:00+08:00,2025-12-23T04:31:00+08:00
SO-202512-000073-02,SO-202512-000073,2,MAT-0066,WH-05,4383,4383,4383,271.84,1191468.42,2025-12-25T04:31:00+08:00,2026-01-02T04:31:00+08:00
SO-202512-000073-03,SO-202512-000073,3,MAT-0134,WH-06,1890,1890,1890,355.11,671162.01,2025-12-25T04:31:00+08:00,2026-01-08T04:31:00+08:00
SO-202512-000073-04,SO-202512-000073,4,MAT-0150,WH-03,3291,3291,3291,23.61,77696.65,2025-12-25T04:31:00+08:00,2025-12-25T04:31:00+08:00
SO-202602-000074-01,SO-202602-000074,1,MAT-0141,WH-04,3539,2964,327,274.08,969963.78,2026-02-15T17:22:00+08:00,2026-03-13T17:22:00+08:00
SO-202602-000074-02,SO-202602-000074,2,MAT-0069,WH-03,955,377,773,787.39,751961.41,2026-02-15T17:22:00+08:00,2026-03-01T17:22:00+08:00
SO-202601-000075-01,SO-202601-000075,1,MAT-0010,WH-05,1342,535,1046,1128.71,1514725.42,2026-01-22T15:00:00+08:00,2026-01-19T15:00:00+08:00
SO-202601-000075-02,SO-202601-000075,2,MAT-0015,WH-05,3169,764,1880,433.82,1374776.76,2026-01-22T15:00:00+08:00,2026-02-15T15:00:00+08:00
SO-202509-000076-01,SO-202509-000076,1,MAT-0041,WH-02,3425,3425,3425,674.6,2310504.93,2025-09-06T06:37:00+08:00,2025-10-01T06:37:00+08:00
SO-202509-000076-02,SO-202509-000076,2,MAT-0121,WH-04,2912,2912,2912,267.55,779107.99,2025-09-06T06:37:00+08:00,2025-09-13T06:37:00+08:00
SO-202509-000076-03,SO-202509-000076,3,MAT-0061,WH-05,852,852,852,461.61,393291.71,2025-09-06T06:37:00+08:00,2025-09-05T06:37:00+08:00
SO-202509-000076-04,SO-202509-000076,4,MAT-0065,WH-04,182,182,182,518.47,94362.02,2025-09-06T06:37:00+08:00,2025-09-16T06:37:00+08:00
SO-202511-000077-01,SO-202511-000077,1,MAT-0157,WH-05,1582,1582,1582,247.65,391787.25,2025-12-03T23:45:00+08:00,2025-12-28T23:45:00+08:00
SO-202511-000077-02,SO-202511-000077,2,MAT-0160,WH-03,997,997,997,410.7,409469.99,2025-12-03T23:45:00+08:00,2025-12-06T23:45:00+08:00
SO-202511-000077-03,SO-202511-000077,3,MAT-0110,WH-03,3846,3846,3846,19.76,76006.46,2025-12-03T23:45:00+08:00,2025-11-30T23:45:00+08:00
SO-202506-000078-01,SO-202506-000078,1,MAT-0184,WH-05,4434,4434,333,466.43,2068132.79,2025-06-29T21:36:00+08:00,2025-07-21T21:36:00+08:00
SO-202506-000078-02,SO-202506-000078,2,MAT-0027,WH-04,2327,2327,1974,791.72,1842342.19,2025-06-29T21:36:00+08:00,2025-06-27T21:36:00+08:00
SO-202506-000078-03,SO-202506-000078,3,MAT-0081,WH-01,3738,3738,2804,759.98,2840815.81,2025-06-29T21:36:00+08:00,2025-07-18T21:36:00+08:00
SO-202506-000078-04,SO-202506-000078,4,MAT-0035,WH-03,2661,2661,1126,12.72,33835.73,2025-06-29T21:36:00+08:00,2025-06-29T21:36:00+08:00
SO-202508-000079-01,SO-202508-000079,1,MAT-0100,WH-05,1016,1016,1016,419.83,426550.88,2025-08-09T21:20:00+08:00,2025-08-14T21:20:00+08:00
SO-202508-000080-01,SO-202508-000080,1,MAT-0111,WH-01,2947,2801,2032,52.5,154723.78,2025-08-05T19:08:00+08:00,2025-08-05T19:08:00+08:00
SO-202509-000081-01,SO-202509-000081,1,MAT-0207,WH-01,2746,2746,2746,421.26,1156791.63,2025-09-11T12:16:00+08:00,2025-10-04T12:16:00+08:00
SO-202509-000081-02,SO-202509-000081,2,MAT-0071,WH-04,3218,3218,3218,49.43,159064.4,2025-09-11T12:16:00+08:00,2025-09-21T12:16:00+08:00
SO-202509-000081-03,SO-202509-000081,3,MAT-0058,WH-03,1138,1138,1138,756.2,860555.77,2025-09-11T12:16:00+08:00,2025-09-16T12:16:00+08:00
SO-202509-000081-04,SO-202509-000081,4,MAT-0031,WH-02,3924,3924,3924,871.79,3420893.96,2025-09-11T12:16:00+08:00,2025-09-18T12:16:00+08:00
SO-202509-000081-05,SO-202509-000081,5,MAT-0069,WH-03,3093,3093,3093,695.7,2151794.23,2025-09-11T12:16:00+08:00,2025-09-09T12:16:00+08:00
SO-202602-000082-01,SO-202602-000082,1,MAT-0042,WH-04,263,191,35,654.37,172098.79,2026-02-12T17:37:00+08:00,2026-03-06T17:37:00+08:00
SO-202511-000083-01,SO-202511-000083,1,MAT-0152,WH-05,936,424,614,706.4,661190.48,2025-11-28T01:50:00+08:00,2025-12-23T01:50:00+08:00
SO-202511-000083-02,SO-202511-000083,2,MAT-0102,WH-02,1300,758,1035,83.82,108969.0,2025-11-28T01:50:00+08:00,2025-12-04T01:50:00+08:00
SO-202511-000083-03,SO-202511-000083,3,MAT-0002,WH-05,437,436,277,1717.12,750380.3,2025-11-28T01:50:00+08:00,2025-11-26T01:50:00+08:00
SO-202601-000084-01,SO-202601-000084,1,MAT-0006,WH-03,1651,1651,1651,587.86,970550.21,2026-01-05T04:35:00+08:00,2026-01-20T04:35:00+08:00
SO-202601-000084-02,SO-202601-000084,2,MAT-0063,WH-03,2131,2131,2131,149.88,319395.6,2026-01-05T04:35:00+08:00,2026-01-22T04:35:00+08:00
SO-202601-000084-03,SO-202601-000084,3,MAT-0191,WH-05,1068,1068,1068,443.51,473664.98,2026-01-05T04:35:00+08:00,2026-01-06T04:35:00+08:00
SO-202601-000085-01,SO-202601-000085,1,MAT-0081,WH-02,3314,3314,3314,856.95,2839923.85,2026-01-31T10:18:00+08:00,2026-02-15T10:18:00+08:00
SO-202601-000085-02,SO-202601-000085,2,MAT-0123,WH-05,2304,2304,2304,187.78,432637.68,2026-01-31T10:18:00+08:00,2026-02-09T10:18:00+08:00
SO-202601-000085-03,SO-202601-000085,3,MAT-0223,WH-03,734,734,734,987.0,724458.5,2026-01-31T10:18:00+08:00,2026-02-10T10:18:00+08:00
SO-202509-000086-01,SO-202509-000086,1,MAT-0110,WH-05,1023,1023,732,22.1,22612.4,2025-09-27T11:55:00+08:00,2025-10-12T11:55:00+08:00
SO-202603-000087-01,SO-202603-000087,1,MAT-0066,WH-02,585,585,414,301.73,176512.51,2026-03-16T07:50:00+08:00,2026-03-26T07:50:00+08:00
SO-202603-000087-02,SO-202603-000087,2,MAT-0119,WH-04,1001,1001,305,4.23,4229.56,2026-03-16T07:50:00+08:00,2026-04-07T07:50:00+08:00
SO-202603-000087-03,SO-202603-000087,3,MAT-0040,WH-01,2670,2670,38,33.36,89078.38,2026-03-16T07:50:00+08:00,2026-04-07T07:50:00+08:00
SO-202507-000088-01,SO-202507-000088,1,MAT-0202,WH-02,371,371,371,733.79,272235.85,2025-07-22T00:56:00+08:00,2025-08-02T00:56:00+08:00
SO-202507-000088-02,SO-202507-000088,2,MAT-0101,WH-01,1966,1966,1966,633.39,1245250.95,2025-07-22T00:56:00+08:00,2025-08-14T00:56:00+08:00
SO-202507-000088-03,SO-202507-000088,3,MAT-0141,WH-02,1335,1335,1335,290.92,388377.99,2025-07-22T00:56:00+08:00,2025-08-17T00:56:00+08:00
SO-202507-000088-04,SO-202507-000088,4,MAT-0129,WH-01,2838,2838,2838,558.57,1585234.05,2025-07-22T00:56:00+08:00,2025-07-22T00:56:00+08:00
SO-202603-000089-01,SO-202603-000089,1,MAT-0023,WH-02,3876,3876,3876,448.67,1739031.7,2026-03-05T09:09:00+08:00,2026-03-31T09:09:00+08:00
SO-202603-000089-02,SO-202603-000089,2,MAT-0207,WH-01,858,858,858,382.95,328567.22,2026-03-05T09:09:00+08:00,2026-03-17T09:09:00+08:00
SO-202603-000089-03,SO-202603-000089,3,MAT-0024,WH-02,2058,2058,2058,23.77,48915.77,2026-03-05T09:09:00+08:00,2026-03-04T09:09:00+08:00
SO-202605-000090-01,SO-202605-000090,1,MAT-0099,WH-02,2169,2169,2169,66.98,145270.78,2026-05-09T08:03:00+08:00,2026-05-22T08:03:00+08:00
SO-202605-000090-02,SO-202605-000090,2,MAT-0170,WH-05,3934,3934,3934,260.33,1024137.22,2026-05-09T08:03:00+08:00,2026-05-23T08:03:00+08:00
SO-202605-000090-03,SO-202605-000090,3,MAT-0189,WH-05,1499,1499,1499,1413.37,2118635.31,2026-05-09T08:03:00+08:00,2026-05-21T08:03:00+08:00
SO-202605-000090-04,SO-202605-000090,4,MAT-0204,WH-05,3926,3926,3926,266.67,1046928.7,2026-05-09T08:03:00+08:00,2026-06-03T08:03:00+08:00
SO-202605-000090-05,SO-202605-000090,5,MAT-0146,WH-03,2688,2688,2688,814.56,2189546.22,2026-05-09T08:03:00+08:00,2026-05-23T08:03:00+08:00
SO-202604-000091-01,SO-202604-000091,1,MAT-0225,WH-03,4492,4118,3525,867.6,3897263.38,2026-04-16T07:39:00+08:00,2026-04-15T07:39:00+08:00
SO-202605-000092-01,SO-202605-000092,1,MAT-0082,WH-05,2914,2914,1875,574.81,1675004.94,2026-05-24T15:59:00+08:00,2026-05-27T15:59:00+08:00
SO-202605-000092-02,SO-202605-000092,2,MAT-0083,WH-03,3307,3307,955,418.2,1382972.99,2026-05-24T15:59:00+08:00,2026-05-27T15:59:00+08:00
SO-202507-000093-01,SO-202507-000093,1,MAT-0089,WH-01,1493,1493,1493,326.2,487017.49,2025-07-09T01:31:00+08:00,2025-08-02T01:31:00+08:00
SO-202507-000093-02,SO-202507-000093,2,MAT-0096,WH-05,1812,1812,1812,412.65,747726.37,2025-07-09T01:31:00+08:00,2025-07-31T01:31:00+08:00
SO-202507-000093-03,SO-202507-000093,3,MAT-0185,WH-04,1946,1946,1946,650.72,1266302.59,2025-07-09T01:31:00+08:00,2025-07-13T01:31:00+08:00
SO-202507-000093-04,SO-202507-000093,4,MAT-0105,WH-03,1708,1708,1708,766.58,1309315.51,2025-07-09T01:31:00+08:00,2025-07-06T01:31:00+08:00
SO-202507-000093-05,SO-202507-000093,5,MAT-0026,WH-05,4471,4471,4471,1612.64,7210108.31,2025-07-09T01:31:00+08:00,2025-07-22T01:31:00+08:00
SO-202605-000094-01,SO-202605-000094,1,MAT-0127,WH-02,1572,610,463,1267.32,1992222.59,2026-05-07T22:07:00+08:00,2026-05-07T22:07:00+08:00
SO-202509-000095-01,SO-202509-000095,1,MAT-0064,WH-01,1793,1793,1003,164.78,295458.02,2025-09-28T15:35:00+08:00,2025-10-09T15:35:00+08:00
SO-202603-000096-01,SO-202603-000096,1,MAT-0055,WH-01,3671,2347,2240,643.96,2363960.46,2026-04-03T21:56:00+08:00,2026-04-06T21:56:00+08:00
SO-202508-000097-01,SO-202508-000097,1,MAT-0240,WH-01,4208,4208,1543,181.0,761628.2,2025-08-29T07:43:00+08:00,2025-09-22T07:43:00+08:00
SO-202508-000098-01,SO-202508-000098,1,MAT-0148,WH-03,4291,4291,2314,10.15,43562.36,2025-08-21T08:38:00+08:00,2025-08-23T08:38:00+08:00
SO-202508-000098-02,SO-202508-000098,2,MAT-0064,WH-06,3630,3630,1759,164.74,597998.5,2025-08-21T08:38:00+08:00,2025-09-06T08:38:00+08:00
SO-202508-000098-03,SO-202508-000098,3,MAT-0204,WH-01,3296,3296,2296,257.18,847672.0,2025-08-21T08:38:00+08:00,2025-08-20T08:38:00+08:00
SO-202508-000098-04,SO-202508-000098,4,MAT-0130,WH-05,2200,2200,1786,869.77,1913497.42,2025-08-21T08:38:00+08:00,2025-09-10T08:38:00+08:00
SO-202508-000098-05,SO-202508-000098,5,MAT-0118,WH-06,438,438,240,560.32,245419.32,2025-08-21T08:38:00+08:00,2025-09-03T08:38:00+08:00
SO-202601-000099-01,SO-202601-000099,1,MAT-0210,WH-01,2029,2029,2029,108.36,219862.6,2026-01-25T19:56:00+08:00,2026-02-17T19:56:00+08:00
SO-202601-000099-02,SO-202601-000099,2,MAT-0119,WH-01,1280,1280,1280,4.31,5514.51,2026-01-25T19:56:00+08:00,2026-02-15T19:56:00+08:00
SO-202509-000100-01,SO-202509-000100,1,MAT-0149,WH-01,3734,1002,2755,318.44,1189055.87,2025-10-02T08:17:00+08:00,2025-09-27T08:17:00+08:00
SO-202509-000100-02,SO-202509-000100,2,MAT-0139,WH-03,1745,1641,1048,328.64,573480.37,2025-10-02T08:17:00+08:00,2025-09-29T08:17:00+08:00
SO-202511-000101-01,SO-202511-000101,1,MAT-0084,WH-06,291,291,291,664.37,193330.85,2025-11-19T21:21:00+08:00,2025-12-09T21:21:00+08:00
SO-202511-000101-02,SO-202511-000101,2,MAT-0119,WH-03,2704,2704,2704,4.11,11114.2,2025-11-19T21:21:00+08:00,2025-11-27T21:21:00+08:00
SO-202508-000102-01,SO-202508-000102,1,MAT-0107,WH-05,2033,2033,2033,601.8,1223466.13,2025-08-26T12:38:00+08:00,2025-09-14T12:38:00+08:00
SO-202510-000103-01,SO-202510-000103,1,MAT-0130,WH-04,3768,1384,2383,981.68,3698971.68,2025-10-10T01:45:00+08:00,2025-10-28T01:45:00+08:00
SO-202510-000103-02,SO-202510-000103,2,MAT-0206,WH-01,597,541,454,117.94,70410.28,2025-10-10T01:45:00+08:00,2025-10-15T01:45:00+08:00
SO-202510-000103-03,SO-202510-000103,3,MAT-0066,WH-05,641,518,467,278.13,178282.44,2025-10-10T01:45:00+08:00,2025-10-11T01:45:00+08:00
SO-202510-000103-04,SO-202510-000103,4,MAT-0238,WH-01,3959,1830,2287,214.37,848709.01,2025-10-10T01:45:00+08:00,2025-10-09T01:45:00+08:00
SO-202510-000103-05,SO-202510-000103,5,MAT-0153,WH-02,2957,1903,2072,388.39,1148465.85,2025-10-10T01:45:00+08:00,2025-11-01T01:45:00+08:00
SO-202511-000104-01,SO-202511-000104,1,MAT-0027,WH-01,2939,1135,1966,871.97,2562721.29,2025-11-13T19:01:00+08:00,2025-11-17T19:01:00+08:00
SO-202508-000105-01,SO-202508-000105,1,MAT-0238,WH-06,2449,2449,2449,230.21,563795.07,2025-08-20T13:11:00+08:00,2025-09-13T13:11:00+08:00
SO-202508-000105-02,SO-202508-000105,2,MAT-0028,WH-06,3398,3398,3398,1895.25,6440059.44,2025-08-20T13:11:00+08:00,2025-09-14T13:11:00+08:00
SO-202508-000105-03,SO-202508-000105,3,MAT-0091,WH-06,1207,1207,1207,101.56,122578.5,2025-08-20T13:11:00+08:00,2025-09-02T13:11:00+08:00
SO-202508-000105-04,SO-202508-000105,4,MAT-0222,WH-05,1768,1768,1768,815.86,1442442.08,2025-08-20T13:11:00+08:00,2025-08-18T13:11:00+08:00
SO-202509-000106-01,SO-202509-000106,1,MAT-0113,WH-06,3308,1959,656,129.14,427201.81,2025-09-16T13:19:00+08:00,2025-10-06T13:19:00+08:00
SO-202509-000106-02,SO-202509-000106,2,MAT-0047,WH-01,1551,413,223,593.22,920081.56,2025-09-16T13:19:00+08:00,2025-09-17T13:19:00+08:00
SO-202509-000106-03,SO-202509-000106,3,MAT-0104,WH-03,737,297,41,1114.11,821102.3,2025-09-16T13:19:00+08:00,2025-10-04T13:19:00+08:00
SO-202509-000106-04,SO-202509-000106,4,MAT-0131,WH-04,3404,1226,1760,752.2,2560485.9,2025-09-16T13:19:00+08:00,2025-10-06T13:19:00+08:00
SO-202606-000107-01,SO-202606-000107,1,MAT-0126,WH-04,701,571,621,671.95,471034.48,2026-06-19T01:46:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-000107-02,SO-202606-000107,2,MAT-0151,WH-04,2813,1327,1686,183.39,515872.22,2026-06-19T01:46:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-000107-03,SO-202606-000107,3,MAT-0156,WH-04,1395,1017,240,26.93,37564.35,2026-06-19T01:46:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-000107-04,SO-202606-000107,4,MAT-0102,WH-03,3348,2116,2163,82.63,276629.81,2026-06-19T01:46:00+08:00,2026-06-15T08:00:00+08:00
SO-202604-000108-01,SO-202604-000108,1,MAT-0202,WH-06,1143,1112,477,707.0,808097.64,2026-05-02T18:04:00+08:00,2026-04-30T18:04:00+08:00
SO-202604-000108-02,SO-202604-000108,2,MAT-0153,WH-06,2510,1761,1465,412.51,1035405.79,2026-05-02T18:04:00+08:00,2026-05-26T18:04:00+08:00
SO-202604-000108-03,SO-202604-000108,3,MAT-0161,WH-04,449,277,344,648.57,291209.86,2026-05-02T18:04:00+08:00,2026-05-01T18:04:00+08:00
SO-202604-000108-04,SO-202604-000108,4,MAT-0192,WH-01,3975,3449,2342,126.91,504452.97,2026-05-02T18:04:00+08:00,2026-05-19T18:04:00+08:00
SO-202507-000109-01,SO-202507-000109,1,MAT-0194,WH-04,1391,446,208,21.77,30287.89,2025-07-27T22:32:00+08:00,2025-07-22T22:32:00+08:00
SO-202507-000109-02,SO-202507-000109,2,MAT-0028,WH-05,729,427,231,2047.45,1492592.79,2025-07-27T22:32:00+08:00,2025-07-28T22:32:00+08:00
SO-202507-000109-03,SO-202507-000109,3,MAT-0185,WH-01,1689,1635,472,760.87,1285114.86,2025-07-27T22:32:00+08:00,2025-08-13T22:32:00+08:00
